#.t	CODs	CODt	NH	PO	TSS	Water
#d	g/m3	g/m3	g/m3	g/m3	g/m3	m3/d
234.42211	167.18876	838.92855	30.820066	6.7790678	525.29255	91843.5336
234.42558	166.78627	836.4285599999999	30.70815	6.7627479	522.79256	115822.6632
234.42906	166.38378	833.92858	30.596234	6.746428	520.29258	107393.5344
234.43253	165.98129	831.42859	30.484318	6.7301081	517.79259	49691.688
234.436	165.5788	828.92861	30.372402	6.7137882	515.29261	64065.744
234.43947	165.17631	826.42863	30.260486	6.6974683	512.79263	113590.368
234.44294	164.77382	823.92864	30.14857	6.6811484	510.29264	114091.5624
234.44642	164.37133	821.42866	30.036654	6.6648286	507.79266	109667.436
234.44989	163.96884	818.92867	29.924738	6.6485087	505.29267	106377.9192
234.45336	163.56636	816.42869	29.812822	6.6321888	502.79269	69831.0624
234.45683	163.16387	813.92871	29.700906	6.6158689	500.29271	85839.3024
234.46031	173.93127	882.04872	31.619607	7.0524592	529.64872	114028.296
234.46378	173.50116	879.54874	31.500011	7.0350193	527.14874	110212.5216
234.46725	173.07105	877.04875	31.380414	7.0175794	524.6487499999999	107992.6512
234.47072	172.64094	874.54877	31.260818	7.0001395	522.14877	105804.096
234.47419	172.21083	872.0487900000001	31.141221	6.9826996	519.64879	70128.2472
234.47767	171.78072	869.5488	31.021625	6.9652598	517.1488000000001	85830.49920000001
234.48114	171.35061	867.04882	30.902029	6.9478199	514.64882	113882.9112
234.48461	170.9205	864.54883	30.782432	6.93038	512.14883	108421.8864
234.48808	170.49038	862.04885	30.662836	6.9129401	509.64885	106164.1152
234.49155	170.06027	859.54887	30.543239	6.8955002	507.14887	104211.252
234.49503	169.63016	857.0488800000001	30.423643	6.8780603	504.64888	101690.616
234.4985	169.20005	854.5489	30.304046	6.8606204	502.1489	68087.1456
234.50197	174.96333	916.24891	31.292136	7.0943064	528.60891	84859.59600000001
234.50544	174.51744	913.74893	31.168151	7.0762265	526.10893	112949.952
234.50892	174.07154	911.24895	31.044165	7.0581467	523.60895	107756.76
234.51239	173.62565	908.74896	30.92018	7.0400668	521.10896	107185.9728
234.51586	173.17975	906.24898	30.796195	7.0219869	518.60898	116494.9488
234.51933	222.949	706.2	44.635	9.039999999999999	318.56	97523.45759999999
234.5228	222.949	706.2	44.635	9.039999999999999	318.56	103503.7056
234.52628	222.949	706.2	44.635	9.039999999999999	318.56	83373.9816
234.52975	222.949	706.2	44.635	9.039999999999999	318.56	93858.204
234.53322	222.949	706.2	44.635	9.039999999999999	318.56	120829.7232
234.53669	222.949	706.2	44.635	9.039999999999999	318.56	117866.9232
234.54017	222.949	706.2	44.635	9.039999999999999	318.56	118284.1464
234.54364	217.03	738.3	43.45	8.800000000000001	333.04	117216.348
234.54711	217.03	738.3	43.45	8.800000000000001	333.04	116235.9432
234.55058	217.03	738.3	43.45	8.800000000000001	333.04	115954.1952
234.55405	217.03	738.3	43.45	8.800000000000001	333.04	86583.288
234.55753	217.03	738.3	43.45	8.800000000000001	333.04	101282.3592
234.561	217.03	738.3	43.45	8.800000000000001	333.04	128456.8176
234.56447	217.03	738.3	43.45	8.800000000000001	333.04	131142.8616
234.56794	217.03	738.3	43.45	8.800000000000001	333.04	130414.8288
234.57142	217.03	738.3	43.45	8.800000000000001	333.04	127313.1336
234.57489	217.03	738.3	43.45	8.800000000000001	333.04	124638.132
234.57836	217.03	738.3	43.45	8.800000000000001	333.04	121933.0944
234.58183	217.03	738.3	43.45	8.800000000000001	333.04	122242.2648
234.5853	205.192	757.5599999999999	41.08	8.32	341.728	121487.772
234.58878	205.192	757.5599999999999	41.08	8.32	341.728	121513.5792
234.59225	205.192	757.5599999999999	41.08	8.32	341.728	121547.364
234.59572	205.192	757.5599999999999	41.08	8.32	341.728	157211.0808
234.59919	204.78459	767.4875500000001	40.966716	8.3034806	351.65555	115878.3144
234.60267	204.37421	777.48749	40.852605	8.286840700000001	361.65549	102849.2544
234.60614	203.96383	787.48742	40.738495	8.2702008	371.65542	131234.724
234.60961	203.55345	797.48736	40.624384	8.2535609	381.65536	128489.9544
234.61308	203.14306	807.48729	40.510274	8.236921000000001	391.65529	125798.5248
234.61655	202.73268	817.48723	40.396164	8.220281099999999	401.65523	124063.5984
234.62003	202.3223	827.48717	40.282053	8.2036412	411.65517	123731.5752
234.6235	201.91192	837.4871000000001	40.167943	8.1870013	421.6551	96419.08319999999
234.62697	197.62651	847.48704	39.283567	8.0132391	431.65504	69836.58719999999
234.63044	197.22402	857.48697	39.171651	7.9969192	441.65497	104446.2192
234.63392	196.82153	867.48691	39.059735	7.9805993	451.65491	130954.56
234.63739	196.41904	877.48685	38.947819	7.9642794	461.65485	127347.8424
234.64086	196.01655	887.48678	38.835903	7.9479595	471.65478	123917.0256
234.64433	195.61406	897.48672	38.723987	7.9316396	481.65472	122131.2312
234.6478	195.21157	907.4866500000001	38.612071	7.9153197	491.65465	87009.2016
234.65128	194.80908	917.48659	38.500155	7.8989998	501.65459	100726.2264
234.65475	194.40659	927.48653	38.388239	7.8826799	511.65453	131888.532
234.65822	194.0041	937.48646	38.276323	7.86636	521.65446	127943.8992
234.66169	193.60161	947.4864	38.164407	7.8500401	531.6544	123045.7896
234.66516	193.19912	957.48633	38.052491	7.8337202	541.65433	121194.7608
234.66864	192.79664	961.06627	37.940575	7.8174003	548.75827	119980.0152
234.67211	192.39415	971.06621	37.828659	7.8010804	558.75821	86216.88
234.67558	191.99166	981.06614	37.716743	7.7847605	568.75814	97073.0616
234.67905	191.58917	991.0660800000001	37.604827	7.7684406	578.7580799999999	124328.3328
234.68253	191.18668	1001.066	37.492911	7.7521207	588.75801	122857.9272
234.686	190.78419	1011.066	37.380995	7.7358008	598.7579500000001	122150.4048
234.68947	190.3817	1021.0659	37.269079	7.719481	608.75789	121409.8248
234.69294	189.97921	1031.0658	37.157164	7.7031611	618.75782	89991.2472
234.69641	189.57672	1041.0658	37.045248	7.6868412	628.75776	67819.5144
234.69989	189.17423	1051.0657	36.933332	7.6705213	638.75769	102520.8336
234.70336	188.77174	1061.0656	36.821416	7.6542014	648.7576299999999	126676.344
234.70683	188.36925	1071.0656	36.7095	7.6378815	658.75757	124041.8952
234.7103	187.96676	1055.3855	36.597584	7.6215616	657.1735	122098.7424
234.71378	187.56427	1065.3854	36.485668	7.6052417	667.17344	120430.3464
234.71725	187.16178	1075.3854	36.373752	7.5889218	677.17337	85738.6608
234.72072	186.75929	1085.3853	36.261836	7.5726019	687.17331	96574.9512
234.72419	186.3568	1095.3852	36.14992	7.556282	697.1732500000001	123489.1488
234.72766	185.95432	1105.3852	36.038004	7.5399621	707.17318	122328.6144
234.73114	185.55183	1111.9356	35.926088	7.5236422	713.72357	120997.8288
234.73461	185.14934	1109.4356	35.814172	7.5073223	711.22358	89890.0968
234.73808	184.74685	1106.9356	35.702256	7.4910024	708.7236	62454.8832
234.74155	184.34436	1104.4356	35.59034	7.4746825	706.22361	97386.2928
234.74503	183.94187	1101.9356	35.478424	7.4583626	703.72363	122784.9096
234.7485	183.53938	1099.4356	35.366508	7.4420427	701.22365	119687.412
234.75197	190.31873	1071.2557	36.637125	7.7169277	687.13966	119599.344
234.75544	189.90045	1068.7557	36.520821	7.6999678	684.63968	118919.0856
234.75891	189.48218	1066.2557	36.404516	7.6830079	682.13969	93536.03999999999
234.76239	189.06391	1063.7557	36.288211	7.666048	679.63971	64588.1088
234.76586	188.64563	1061.2557	36.171906	7.6490881	677.13973	94012.1088
234.76933	188.22736	1058.7557	36.055601	7.6321282	674.63974	121816.6848
234.7728	187.80909	1056.2558	35.939297	7.6151683	672.13976	119854.8216
234.77628	187.39081	1053.7558	35.822992	7.5982084	669.63977	116310.4344
234.77975	186.97254	1051.2558	35.706687	7.5812485	667.1397899999999	102838.0368
234.78322	186.55427	1048.7558	35.590382	7.5642886	664.63981	73920.2592
234.78669	186.13599	1046.2558	35.474077	7.5473287	662.13982	95518.83839999999
234.79016	185.71772	1043.7558	35.357772	7.5303688	659.63984	122314.6512
234.79364	187.04756	1028.4159	35.573934	7.5842902	651.34785	120192.336
234.79711	186.62534	1025.9159	35.456532	7.5671703	648.8478699999999	118474.5624
234.80058	186.20312	1023.4159	35.33913	7.5500504	646.34789	117120.972
234.80405	185.7809	1020.9159	35.221728	7.5329305	643.8479	81974.64479999999
234.80753	185.35868	1018.4159	35.104326	7.5158106	641.34792	92026.74000000001
234.811	184.93646	1015.9159	34.986924	7.4986907	638.84793	119444.2392
234.81447	184.51424	1013.4159	34.869522	7.4815708	636.34795	118710.1392
234.81794	184.09202	1010.916	34.75212	7.4644509	633.84797	117530.1792
234.82141	183.6698	1008.416	34.634718	7.447331	631.34798	88400.4816
234.82489	183.24758	1005.916	34.517316	7.4302112	628.848	94120.992
234.82836	182.82536	1003.416	34.399914	7.4130913	626.34801	82460.86079999999
234.83183	182.40314	1000.916	34.282512	7.3959714	623.84803	95701.66800000001
234.8353	175.1779	985.57605	32.88791	7.1030066	615.55605	122496.936
234.83877	174.77146	983.07606	32.774896	7.0865267	613.05606	120820.8888
234.84225	174.36503	980.57608	32.661883	7.0700468	610.55608	119489.1168
234.84572	173.95859	978.07609	32.54887	7.0535669	608.05609	116456.9184
234.84919	203.219	674.1	40.685	8.24	304.08	117414.0168
234.85266	203.219	674.1	40.685	8.24	304.08	118884.5784
234.85614	203.219	674.1	40.685	8.24	304.08	117821.5896
234.85961	203.219	674.1	40.685	8.24	304.08	83338.212
234.86308	203.219	674.1	40.685	8.24	304.08	94645.8456
234.86655	203.219	674.1	40.685	8.24	304.08	121059.4368
234.87002	203.219	674.1	40.685	8.24	304.08	119493.96
234.8735	203.219	674.1	40.685	8.24	304.08	90783.8808
234.87697	197.3	674.1	39.5	8	304.08	98032.1496
234.88044	197.3	674.1	39.5	8	304.08	119214.3072
234.88391	197.3	674.1	39.5	8	304.08	83996.40240000001
234.88739	197.3	674.1	39.5	8	304.08	58868.352
234.89086	197.3	674.1	39.5	8	304.08	94910.7288
234.89433	197.3	674.1	39.5	8	304.08	120312.4368
234.8978	197.3	674.1	39.5	8	304.08	90863.2032
234.90127	197.3	674.1	39.5	8	304.08	98347.6752
234.90475	197.3	674.1	39.5	8	304.08	111471.9816
234.90822	197.3	674.1	39.5	8	304.08	77976.35279999999
234.91169	197.3	674.1	39.5	8	304.08	95550.6624
234.91516	197.3	674.1	39.5	8	304.08	122402.4336
234.91864	193.354	686.9400000000001	38.71	7.84	309.872	119209.3152
234.92211	193.354	686.9400000000001	38.71	7.84	309.872	90825.4944
234.92558	193.354	686.9400000000001	38.71	7.84	309.872	66371.17200000001
234.92905	193.354	686.9400000000001	38.71	7.84	309.872	60556.9848
234.93252	193.354	686.9400000000001	38.71	7.84	309.872	95004.4032
234.936	193.354	686.9400000000001	38.71	7.84	309.872	121116.444
234.93947	193.354	686.9400000000001	38.71	7.84	309.872	117154.7688
234.94294	193.354	686.9400000000001	38.71	7.84	309.872	117894.5448
234.94641	193.354	686.9400000000001	38.71	7.84	309.872	85062.81600000001
234.94989	193.354	686.9400000000001	38.71	7.84	309.872	95459.22960000001
234.95336	193.354	686.9400000000001	38.71	7.84	309.872	122314.8168
234.95683	193.354	686.9400000000001	38.71	7.84	309.872	120396.4824
234.9603	193.354	686.9400000000001	38.71	7.84	309.872	90254.1744
234.96377	193.354	686.9400000000001	38.71	7.84	309.872	62090.544
234.96725	193.354	686.9400000000001	38.71	7.84	309.872	59716.4616
234.97072	193.354	686.9400000000001	38.71	7.84	309.872	98097.3168
234.97419	193.354	686.9400000000001	38.71	7.84	309.872	124666.608
234.97766	193.354	686.9400000000001	38.71	7.84	309.872	122881.0392
234.98114	193.354	686.9400000000001	38.71	7.84	309.872	93407.67359999999
234.98461	193.354	686.9400000000001	38.71	7.84	309.872	66778.9512
234.98808	193.354	686.9400000000001	38.71	7.84	309.872	101460.3984
234.99155	193.354	686.9400000000001	38.71	7.84	309.872	128613.9936
234.99502	193.354	686.9400000000001	38.71	7.84	309.872	125892.2136
234.9985	193.354	686.9400000000001	38.71	7.84	309.872	122480.0808
235.00197	197.3	654.84	39.5	8	295.392	57835.4928
235.00544	197.3	654.84	39.5	8	295.392	41947.3728
235.00891	197.3	654.84	39.5	8	295.392	99761.7816
235.01238	197.3	654.84	39.5	8	295.392	124596.0168
235.01586	197.3	654.84	39.5	8	295.392	123460.3032
235.01933	197.3	654.84	39.5	8	295.392	88447.8744
235.0228	197.3	654.84	39.5	8	295.392	61425.9792
235.02627	197.3	654.84	39.5	8	295.392	97363.5816
235.02975	197.3	654.84	39.5	8	295.392	123744.9288
235.03322	197.3	654.84	39.5	8	295.392	95513.09759999999
235.03669	197.3	654.84	39.5	8	295.392	68453.1024
235.04016	197.3	654.84	39.5	8	295.392	99612.3048
235.04363	195.327	642	39.105	7.92	289.6	126639.5736
235.04711	195.327	642	39.105	7.92	289.6	125592.5544
235.05058	195.327	642	39.105	7.92	289.6	94776.4656
235.05405	195.327	642	39.105	7.92	289.6	66839.54399999999
235.05752	195.327	642	39.105	7.92	289.6	98351.124
235.061	195.327	642	39.105	7.92	289.6	124882.6656
235.06447	195.327	642	39.105	7.92	289.6	95157.53999999999
235.06794	195.327	642	39.105	7.92	289.6	67842.12239999999
235.07141	195.327	642	39.105	7.92	289.6	100083.7032
235.07488	195.327	642	39.105	7.92	289.6	126234.0744
235.07836	195.327	642	39.105	7.92	289.6	123775.7616
235.08183	195.327	642	39.105	7.92	289.6	60280.8864
235.0853	193.354	622.74	38.71	7.84	280.912	40958.9016
235.08877	193.354	622.74	38.71	7.84	280.912	98105.84639999999
235.09225	193.354	622.74	38.71	7.84	280.912	124659.4344
235.09572	193.354	622.74	38.71	7.84	280.912	121815.648
235.09919	193.354	622.74	38.71	7.84	280.912	85498.7352
235.10266	193.354	622.74	38.71	7.84	280.912	77008.27439999999
235.10613	193.354	622.74	38.71	7.84	280.912	108179.8416
235.10961	193.354	622.74	38.71	7.84	280.912	93279.204
235.11308	193.354	622.74	38.71	7.84	280.912	64496.2296
235.11655	193.354	622.74	38.71	7.84	280.912	60494.3664
235.12002	193.354	622.74	38.71	7.84	280.912	96467.4624
235.1235	193.354	622.74	38.71	7.84	280.912	122215.8576
235.12697	195.327	603.48	39.105	7.92	272.224	57638.2704
235.13044	195.327	603.48	39.105	7.92	272.224	38961.0696
235.13391	195.327	603.48	39.105	7.92	272.224	96233.51760000001
235.13738	195.327	603.48	39.105	7.92	272.224	122577.9312
235.14086	195.327	603.48	39.105	7.92	272.224	116840.6904
235.14433	195.327	603.48	39.105	7.92	272.224	81877.5336
235.1478	195.327	603.48	39.105	7.92	272.224	95777.124
235.15127	195.327	603.48	39.105	7.92	272.224	122210.6568
235.15475	195.327	603.48	39.105	7.92	272.224	117487.8336
235.15822	195.327	603.48	39.105	7.92	272.224	54426.18
235.16169	195.327	603.48	39.105	7.92	272.224	36809.7552
235.16516	195.327	603.48	39.105	7.92	272.224	93052.39200000001
235.16863	191.381	580.59218	38.315	7.76	266.95618	117658.5888
235.17211	191.381	590.59212	38.315	7.76	276.95612	53980.4904
235.17558	191.381	600.59205	38.315	7.76	286.95605	35526.4656
235.17905	191.381	610.59199	38.315	7.76	296.95599	93982.728
235.18252	191.381	620.59193	38.315	7.76	306.95593	119458.896
235.18599	191.381	630.59186	38.315	7.76	316.95586	81983.6136
235.18947	191.381	640.5918	38.315	7.76	326.9558	56700.996
235.19294	191.381	650.59173	38.315	7.76	336.95573	93883.8288
235.19641	191.381	660.59167	38.315	7.76	346.95567	119788.7448
235.19988	191.381	670.5916099999999	38.315	7.76	356.95561	83804.08560000001
235.20336	191.381	680.59154	38.315	7.76	366.95554	56642.4144
235.20683	191.381	690.59148	38.315	7.76	376.95548	58012.7496
235.2103	185.462	668.49141	37.13	7.52	372.47541	92272.5264
235.21377	185.462	678.49135	37.13	7.52	382.47535	75693.6936
235.21724	185.462	688.49129	37.13	7.52	392.47529	52083.072
235.22072	185.462	698.49122	37.13	7.52	402.47522	57838.5624
235.22419	185.462	708.49116	37.13	7.52	412.47516	92967.192
235.22766	185.462	718.49109	37.13	7.52	422.47509	117439.8696
235.23113	185.462	728.49103	37.13	7.52	432.47503	81693.65760000001
235.23461	185.462	738.4909699999999	37.13	7.52	442.47497	28707.4032
235.23808	185.462	748.4909	37.13	7.52	452.4749	73848.6672
235.24155	185.462	758.49084	37.13	7.52	462.47484	121646.9184
235.24502	185.462	768.49077	37.13	7.52	472.47477	84567.62639999999
235.24849	185.462	778.49071	37.13	7.52	482.47471	56808.7392
235.25197	181.516	762.81065	36.34	7.36	480.89065	35657.784
235.25544	181.516	772.81058	36.34	7.36	490.89058	77219.1216
235.25891	181.516	782.81052	36.34	7.36	500.89052	119906.4168
235.26238	181.516	792.8104499999999	36.34	7.36	510.89045	83965.5384
235.26586	181.516	802.81039	36.34	7.36	520.89039	55520.5848
235.26933	181.516	812.81033	36.34	7.36	530.8903299999999	30384.744
235.2728	181.516	822.81026	36.34	7.36	540.89026	72727.66800000001
235.27627	181.516	832.8102	36.34	7.36	550.8902	112700.8272
235.27974	181.516	842.81013	36.34	7.36	560.89013	50006.7552
235.28322	181.516	852.81007	36.34	7.36	570.89007	35130.42
235.28669	181.516	862.81001	36.34	7.36	580.89001	92799.264
235.29016	181.516	872.80994	36.34	7.36	590.88994	116892.84
235.29363	175.597	863.54988	35.155	7.12	592.20188	54068.6664
235.29711	175.597	873.54981	35.155	7.12	602.20181	36075.6024
235.30058	175.597	877.63662	35.155	7.12	606.28862	57044.6544
235.30405	175.597	875.1366400000001	35.155	7.12	603.78864	63891.6864
235.30752	175.597	872.63665	35.155	7.12	601.28865	97081.7064
235.31099	175.597	870.13667	35.155	7.12	598.78867	83229.84480000001
235.31447	175.597	867.63668	35.155	7.12	596.28868	27615.3984
235.31794	175.597	865.1367	35.155	7.12	593.7886999999999	34372.6416
235.32141	175.597	862.63672	35.155	7.12	591.28872	93189.70080000001
235.32488	175.597	860.1367299999999	35.155	7.12	588.78873	90296.8392
235.32836	175.597	857.63675	35.155	7.12	586.2887500000001	32866.4664
235.33183	175.597	855.13676	35.155	7.12	583.78876	35224.9848
235.3353	171.651	846.21678	34.365	6.96	578.39278	27656.196
235.33877	171.651	843.7168	34.365	6.96	575.8928	26565.7176
235.34224	171.651	841.21681	34.365	6.96	573.3928100000001	85926.3504
235.34572	171.651	838.71683	34.365	6.96	570.89283	54767.3232
235.34919	171.651	836.21684	34.365	6.96	568.39284	6014.23104
235.35266	171.651	833.71686	34.365	6.96	565.89286	35139.5232
235.35613	171.651	831.2168799999999	34.365	6.96	563.39288	29318.5848
235.3596	171.651	828.71689	34.365	6.96	560.89289	41582.8128
235.36308	171.651	826.21691	34.365	6.96	558.39291	63487.536
235.36655	171.651	823.71692	34.365	6.96	555.89292	29338.5336
235.37002	171.651	821.21694	34.365	6.96	553.39294	5501.77056
235.37349	171.651	818.71696	34.365	6.96	550.89296	70292.5224
235.37697	179.543	841.89697	35.945	7.28	559.9769700000001	89577.1752
235.38044	179.543	839.39699	35.945	7.28	557.47699	31845.0672
235.38391	179.543	836.897	35.945	7.28	554.977	6910.60344
235.38738	179.543	834.39702	35.945	7.28	552.47702	35448.8976
235.39085	179.543	831.8970399999999	35.945	7.28	549.97704	63385.2864
235.39433	179.543	829.39705	35.945	7.28	547.47705	65296.4712
235.3978	179.543	826.89707	35.945	7.28	544.97707	59761.8696
235.40127	179.543	824.39708	35.945	7.28	542.47708	55592.1456
235.40474	179.543	821.8971	35.945	7.28	539.9771	62519.4552
235.40822	179.543	819.39712	35.945	7.28	537.47712	68585.11199999999
235.41169	179.543	816.8971299999999	35.945	7.28	534.97713	62210.7792
235.41516	179.543	814.39715	35.945	7.28	532.4771500000001	28135.0128
235.41863	201.246	869.67716	40.29	8.16	556.04116	7276.56528
235.4221	201.246	867.17718	40.29	8.16	553.5411800000001	42551.6184
235.42558	201.246	864.6772	40.29	8.16	551.0412	65372.9304
235.42905	201.246	862.1772099999999	40.29	8.16	548.54121	59415.1056
235.43252	201.246	859.67723	40.29	8.16	546.04123	29198.3664
235.43599	201.246	857.17724	40.29	8.16	543.54124	42517.0296
235.43947	201.246	854.67726	40.29	8.16	541.04126	67562.25840000001
235.44294	201.246	852.17728	40.29	8.16	538.54128	31952.3664
235.44641	201.246	849.67729	40.29	8.16	536.04129	34763.1816
235.44988	201.246	847.17731	40.29	8.16	533.54131	63877.0968
235.45335	201.246	844.67732	40.29	8.16	531.04132	68179.40399999999
235.45683	201.246	842.17734	40.29	8.16	528.54134	32568.0696
235.4603	215.057	910.29736	43.055	8.720000000000001	557.89736	5874.54024
235.46377	215.057	907.79737	43.055	8.720000000000001	555.39737	42220.3944
235.46724	215.057	905.29739	43.055	8.720000000000001	552.89739	97701.46799999999
235.47072	215.057	902.7974	43.055	8.720000000000001	550.3973999999999	88344.132
235.47419	215.057	900.29742	43.055	8.720000000000001	547.89742	31473.9816
235.47766	215.057	897.7974400000001	43.055	8.720000000000001	545.39744	41592.7104
235.48113	215.057	895.29745	43.055	8.720000000000001	542.89745	69163.764
235.4846	215.057	892.79747	43.055	8.720000000000001	540.39747	68206.85279999999
235.48808	215.057	890.29748	43.055	8.720000000000001	537.89748	94917.8232
235.49155	215.057	887.7975	43.055	8.720000000000001	535.3975	53875.7592
235.49502	215.057	885.29752	43.055	8.720000000000001	532.89752	42181.8672
235.49849	215.84981	889.24689	43.213722	8.7521463	533.30677	69663.0312
235.50197	222.949	944.49755	44.635	9.039999999999999	556.8575499999999	68809.9776
235.50544	222.949	941.99756	44.635	9.039999999999999	554.35756	96609.024
235.50891	222.949	939.49758	44.635	9.039999999999999	551.85758	88519.488
235.51238	222.949	936.9976	44.635	9.039999999999999	549.3576	32193.06
235.51585	222.949	934.49761	44.635	9.039999999999999	546.85761	72577.4832
235.51933	222.949	931.99763	44.635	9.039999999999999	544.35763	118953.7776
235.5228	222.949	929.49764	44.635	9.039999999999999	541.8576399999999	87904.728
235.52627	222.949	926.99766	44.635	9.039999999999999	539.35766	95619.9216
235.52974	222.949	924.4976799999999	44.635	9.039999999999999	536.85768	116230.1232
235.53321	222.949	921.99769	44.635	9.039999999999999	534.35769	87107.5248
235.53669	222.949	919.49771	44.635	9.039999999999999	531.85771	95423.90640000001
235.54016	222.949	916.99772	44.635	9.039999999999999	529.35772	114700.3248
235.54363	217.03	946.59774	43.45	8.800000000000001	541.3377400000001	85779.84480000001
235.5471	217.03	944.09776	43.45	8.800000000000001	538.83776	94752.2208
235.55058	217.03	941.59777	43.45	8.800000000000001	536.33777	115201.2096
235.55405	217.03	939.09779	43.45	8.800000000000001	533.83779	86201.84880000001
235.55752	217.03	936.5978	43.45	8.800000000000001	531.3378	94372.2648
235.56099	217.03	934.09782	43.45	8.800000000000001	528.83782	114902.9376
235.56446	217.03	931.59784	43.45	8.800000000000001	526.33784	86575.4664
235.56794	217.03	929.09785	43.45	8.800000000000001	523.83785	95159.24159999999
235.57141	217.03	926.5978699999999	43.45	8.800000000000001	521.33787	115463.4816
235.57488	217.03	738.3	43.45	8.800000000000001	333.04	86441.2464
235.57835	217.03	738.3	43.45	8.800000000000001	333.04	94356.1728
235.58183	217.03	738.3	43.45	8.800000000000001	333.04	117111.8928
235.5853	205.192	757.5599999999999	41.08	8.32	341.728	88003.6344
235.58877	205.192	757.5599999999999	41.08	8.32	341.728	95797.9176
235.59224	205.192	757.5599999999999	41.08	8.32	341.728	119685.1392
235.59571	205.192	757.5599999999999	41.08	8.32	341.728	108597.192
235.59919	205.192	757.5599999999999	41.08	8.32	341.728	101824.2288
235.60266	205.192	757.5599999999999	41.08	8.32	341.728	102790.608
235.60613	205.192	757.5599999999999	41.08	8.32	341.728	102473.0808
235.6096	205.192	757.5599999999999	41.08	8.32	341.728	107086.9656
235.61308	205.192	757.5599999999999	41.08	8.32	341.728	110103.3792
235.61655	205.192	757.5599999999999	41.08	8.32	341.728	138956.6976
235.62002	205.192	757.5599999999999	41.08	8.32	341.728	129608.3904
235.62349	205.192	757.5599999999999	41.08	8.32	341.728	107574.5712
235.62696	201.246	757.5599999999999	40.29	8.16	341.728	109069.9512
235.63044	201.246	757.5599999999999	40.29	8.16	341.728	108197.1456
235.63391	201.246	757.5599999999999	40.29	8.16	341.728	103989.7584
235.63738	201.246	757.5599999999999	40.29	8.16	341.728	102934.6464
235.64085	201.246	757.5599999999999	40.29	8.16	341.728	137165.952
235.64433	201.246	757.5599999999999	40.29	8.16	341.728	152968.0488
235.6478	201.246	757.5599999999999	40.29	8.16	341.728	152010
235.65127	201.246	757.5599999999999	40.29	8.16	341.728	127114.5768
235.65474	201.246	757.5599999999999	40.29	8.16	341.728	106577.568
235.65821	201.246	757.5599999999999	40.29	8.16	341.728	108138.228
235.66169	201.246	757.5599999999999	40.29	8.16	341.728	105237.2088
235.66516	201.246	757.5599999999999	40.29	8.16	341.728	103126.6776
235.66863	201.246	751.14	40.29	8.16	338.832	101589.9072
235.6721	201.246	751.14	40.29	8.16	338.832	102074.796
235.67558	201.246	751.14	40.29	8.16	338.832	102987.7224
235.67905	201.246	751.14	40.29	8.16	338.832	102252.732
235.68252	201.246	751.14	40.29	8.16	338.832	134968.0152
235.68599	200.99026	757.49383	40.21889	8.1496306	345.18583	125086.8888
235.68946	200.58777	767.49377	40.106974	8.133310699999999	355.18577	134145.3216
235.69294	200.18528	777.4937	39.995058	8.1169908	365.1857	126761.076
235.69641	199.7828	787.49364	39.883142	8.100670900000001	375.18564	135551.8824
235.69988	199.38031	797.49357	39.771226	8.084351	385.18557	129732.1488
235.70335	198.97782	807.49351	39.65931	8.068031100000001	395.18551	138871.4928
235.70682	198.57533	817.4934500000001	39.547394	8.0517112	405.18545	133356.4584
235.7103	198.17284	801.8133800000001	39.435478	8.035391300000001	403.60138	107852.0688
235.71377	197.77035	811.81332	39.323562	8.0190714	413.60132	145740.2856
235.71724	197.36786	821.81325	39.211647	8.0027515	423.60125	137571.5592
235.72071	196.96537	831.81319	39.099731	7.9864316	433.60119	145262.9496
235.72419	196.56288	841.81313	38.987815	7.9701117	443.60113	165081.9192
235.72766	196.16039	851.81306	38.875899	7.9537918	453.60106	163520.3712
235.73113	195.7579	861.813	38.763983	7.9374719	463.601	140160.5784
235.7346	195.35541	871.8129300000001	38.652067	7.921152	473.60093	119587.596
235.73807	194.95292	881.81287	38.540151	7.9048321	483.60087	120269.3232
235.74155	194.55043	891.81281	38.428235	7.8885122	493.60081	119364.5472
235.74502	194.14794	901.81274	38.316319	7.8721923	503.60074	121157.2488
235.74849	193.74545	911.81268	38.204403	7.8558724	513.60068	155265.756
235.75196	200.92504	896.13261	39.58631	8.146986	512.01661	176829.9096
235.75544	200.50677	906.13255	39.470005	8.1300261	522.0165500000001	180864.024
235.75891	200.08849	916.13249	39.3537	8.1130662	532.01649	153837.4584
235.76238	199.67022	926.13242	39.237396	8.096106300000001	542.01642	130403.7912
235.76585	199.25195	936.1323599999999	39.121091	8.079146400000001	552.01636	132214.332
235.76932	198.83367	946.13229	39.004786	8.062186499999999	562.01629	163786.9632
235.7728	198.4154	956.13223	38.888481	8.045226599999999	572.01623	157400.4048
235.77627	197.99713	966.13217	38.772176	8.0282667	582.01617	167153.736
235.77974	197.57885	976.1321	38.655872	8.0113068	592.0161000000001	163635.0744
235.78321	197.16058	986.13204	38.539567	7.9943469	602.01604	145708.8648
235.78669	196.74231	996.13197	38.423262	7.9773871	612.01597	141939.8424
235.79016	196.32403	1006.1319	38.306957	7.9604272	622.01591	166677.9864
235.79363	197.75393	1003.2918	38.550941	8.018405599999999	626.22385	160329.216
235.7971	197.33171	1013.2918	38.433539	8.0012858	636.22378	136036.4688
235.80057	196.90949	1023.2917	38.316137	7.9841659	646.22372	136495.8216
