#.t	.Inflow(H2O)	.Inflow(S_A)	.Inflow(S_ALK)	.Inflow(S_Al)	.Inflow(S_F)	.Inflow(S_I)	.Inflow(S_N2)	.Inflow(S_NH)	.Inflow(S_NO)	.Inflow(S_O)	.Inflow(S_PO)	.Inflow(X_AUT)	.Inflow(X_H)	.Inflow(X_I)	.Inflow(X_I_i)	.Inflow(X_MEOH)	.Inflow(X_MEP)	.Inflow(X_PAO)	.Inflow(X_PHA)	.Inflow(X_PP)	.Inflow(X_S)	.Inflow(X_TSS)	.Influent_Load(H2O)	.Influent_Load(S_A)	.Influent_Load(S_ALK)	.Influent_Load(S_Al)	.Influent_Load(S_F)	.Influent_Load(S_I)	.Influent_Load(S_N2)	.Influent_Load(S_NH)	.Influent_Load(S_NO)	.Influent_Load(S_O)	.Influent_Load(S_PO)	.Influent_Load(X_AUT)	.Influent_Load(X_H)	.Influent_Load(X_I)	.Influent_Load(X_I_i)	.Influent_Load(X_MEOH)	.Influent_Load(X_MEP)	.Influent_Load(X_PAO)	.Influent_Load(X_PHA)	.Influent_Load(X_PP)	.Influent_Load(X_S)	.Influent_Load(X_TSS)
#d																																												
248.42549	0	0	0	0	0	0	0	43.91581273	0	0	2.058	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.42897	0	0	0	0	0	0	0	43.92903709	0	0	2.043	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.43244	0	0	0	0	0	0	0	43.94226146	0	0	2.036	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.43591	0	0	0	0	0	0	0	43.95548582	0	0	2.043	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.43938	0	0	0	0	0	0	0	43.96871018	0	0	2.018	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.44285	0	0	0	0	0	0	0	43.98193455	0	0	2.003	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.44633	0	0	0	0	0	0	0	43.99515891	0	0	2.007	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.4498	0	0	0	0	0	0	0	44.00838327	0	0	2.036	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.45327	0	0	0	0	0	0	0	44.02160764	0	0	2.025	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.45674	0	0	0	0	0	0	0	44.034832	0	0	2.043	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.46022	0	0	0	0	0	0	0	44.10400391	0	0	2.051	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.46369	0	0	0	0	0	0	0	44.18945313	0	0	2.106	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.46716	0	0	0	0	0	0	0	44.08569336	0	0	2.128	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.47063	0	0	0	0	0	0	0	44.16503906	0	0	2.161	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.4741	0	0	0	0	0	0	0	43.72558594	0	0	2.216	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.47758	0	0	0	0	0	0	0	43.98193359	0	0	2.311	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.48105	0	0	0	0	0	0	0	44.07348633	0	0	2.351	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.48452	0	0	0	0	0	0	0	44.140625	0	0	2.424	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.48799	0	0	0	0	0	0	0	44.13248825	0	0	2.534	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.49147	0	0	0	0	0	0	0	44.11621094	0	0	2.695	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.49494	0	0	0	0	0	0	0	44.78149414	0	0	2.926	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.49841	0	0	0	0	0	0	0	45.19042969	0	0	3.102	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.50188	0	0	0	0	0	0	0	45.26367188	0	0	3.259	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.50535	0	0	0	0	0	0	0	45.53222656	0	0	3.549	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.50883	0	0	0	0	0	0	0	45.87402344	0	0	3.959	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.5123	0	0	0	0	0	0	0	46.22192383	0	0	4.351	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.51577	0	0	0	0	0	0	0	46.73461914	0	0	4.618	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.51924	0	0	0	0	0	0	0	46.97265625	0	0	4.944	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.52272	0	0	0	0	0	0	0	47.02148438	0	0	5.156	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.52619	0	0	0	0	0	0	0	47.29003906	0	0	5.248	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.52966	0	0	0	0	0	0	0	47.53417969	0	0	5.343	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.53313	0	0	0	0	0	0	0	47.59114456	0	0	5.522	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.5366	0	0	0	0	0	0	0	47.60742188	0	0	5.698	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.54008	0	0	0	0	0	0	0	47.94921875	0	0	5.947	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.54355	0	0	0	0	0	0	0	48.06518555	0	0	6.064	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.54702	0	0	0	0	0	0	0	48.19335938	0	0	6.193	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.55049	0	0	0	0	0	0	0	48.47412109	0	0	6.222	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.55396	0	0	0	0	0	0	0	48.62467575	0	0	6.152	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.55744	0	0	0	0	0	0	0	48.87695313	0	0	6.284	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.56091	0	0	0	0	0	0	0	49.04174805	0	0	6.423	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.56438	0	0	0	0	0	0	0	49.07226563	0	0	6.632	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.56785	0	0	0	0	0	0	0	49.14550781	0	0	6.885	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.57133	0	0	0	0	0	0	0	49.29199219	0	0	7.039	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.5748	0	0	0	0	0	0	0	49.38964844	0	0	7.236	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.57827	0	0	0	0	0	0	0	49.82096481	0	0	7.635	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.58174	0	0	0	0	0	0	0	50.05493164	0	0	8.042	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.58521	0	0	0	0	0	0	0	50.15869141	0	0	8.547	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.58869	0	0	0	0	0	0	0	50.17089844	0	0	8.859	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.59216	0	0	0	0	0	0	0	50.14648438	0	0	9.199	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.59563	0	0	0	0	0	0	0	50.14648438	0	0	9.525	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.5991	0	0	0	0	0	0	0	49.43847656	0	0	9.716	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.60258	0	0	0	0	0	0	0	49.609375	0	0	9.844	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.60605	0	0	0	0	0	0	0	49.95117188	0	0	9.789	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.60952	0	0	0	0	0	0	0	50.26855469	0	0	9.84	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.61299	0	0	0	0	0	0	0	50.43945313	0	0	9.895	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.61646	0	0	0	0	0	0	0	50.51269531	0	0	9.829	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.61994	0	0	0	0	0	0	0	50.81787109	0	0	9.899	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.62341	0	0	0	0	0	0	0	51.23698044	0	0	9.965	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.62688	0	0	0	0	0	0	0	51.31835938	0	0	10.06	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.63035	0	0	0	0	0	0	0	51.58691406	0	0	9.939	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.63383	0	0	0	0	0	0	0	51.78222656	0	0	9.924	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.6373	0	0	0	0	0	0	0	52.1484375	0	0	9.957	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.64077	0	0	0	0	0	0	0	52.36816406	0	0	9.965	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.64424	0	0	0	0	0	0	0	52.27050781	0	0	9.917	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.64771	0	0	0	0	0	0	0	52.68554688	0	0	9.904018705	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.65119	0	0	0	0	0	0	0	52.97037888	0	0	9.891	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.65466	0	0	0	0	0	0	0	53.07617188	0	0	9.807	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.65813	0	0	0	0	0	0	0	53.10058594	0	0	9.697	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.6616	0	0	0	0	0	0	0	53.33251953	0	0	9.481	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.66508	0	0	0	0	0	0	0	53.34472656	0	0	9.371	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.66855	0	0	0	0	0	0	0	53.3203125	0	0	9.218	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.67202	0	0	0	0	0	0	0	53.41796875	0	0	9.093	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.67549	0	0	0	0	0	0	0	53.34472656	0	0	8.976	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.67896	0	0	0	0	0	0	0	53.3203125	0	0	8.917	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.68244	0	0	0	0	0	0	0	53.10058594	0	0	8.749	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.68591	0	0	0	0	0	0	0	53.27148438	0	0	8.683	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.68938	0	0	0	0	0	0	0	53.28369141	0	0	8.536	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.69285	0	0	0	0	0	0	0	53.3203125	0	0	8.456	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.69633	0	0	0	0	0	0	0	53.38134766	0	0	8.353	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.6998	0	0	0	0	0	0	0	53.44238281	0	0	8.188	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.70327	0	0	0	0	0	0	0	53.34472656	0	0	7.958	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.70674	0	0	0	0	0	0	0	53.3203125	0	0	7.866	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.71021	0	0	0	0	0	0	0	53.35693359	0	0	7.864502158	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.71369	0	0	0	0	0	0	0	53.2409668	0	0	7.863	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.71716	0	0	0	0	0	0	0	53.19824219	0	0	7.863	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.72063	0	0	0	0	0	0	0	53.05175781	0	0	7.601666667	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.7241	0	0	0	0	0	0	0	53.22265625	0	0	7.340333333	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.72757	0	0	0	0	0	0	0	53.19824219	0	0	7.079	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.73105	0	0	0	0	0	0	0	53.19824219	0	0	6.976	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.73452	0	0	0	0	0	0	0	53.0354805	0	0	6.889050115	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.73799	0	0	0	0	0	0	0	52.9296875	0	0	6.80210023	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.74146	0	0	0	0	0	0	0	52.68554688	0	0	6.715150346	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.74494	0	0	0	0	0	0	0	52.51464844	0	0	6.627949885	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.74841	0	0	0	0	0	0	0	52.51464844	0	0	6.541	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.75188	0	0	0	0	0	0	0	52.08740234	0	0	6.4695	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.75535	0	0	0	0	0	0	0	52.00195313	0	0	6.398	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.75882	0	0	0	0	0	0	0	51.63574219	0	0	6.302	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.7623	0	0	0	0	0	0	0	51.68457031	0	0	6.248	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.76577	0	0	0	0	0	0	0	51.53808594	0	0	6.167308135	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.76924	0	0	0	0	0	0	0	51.39160156	0	0	6.086616271	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.77271	0	0	0	0	0	0	0	51.39160156	0	0	6.005924406	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.77619	0	0	0	0	0	0	0	51.44042969	0	0	5.925	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.77966	0	0	0	0	0	0	0	51.61132813	0	0	5.8905	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.78313	0	0	0	0	0	0	0	51.19628906	0	0	5.856	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.7866	0	0	0	0	0	0	0	50.80566406	0	0	5.7935	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.79007	0	0	0	0	0	0	0	50.78125	0	0	5.731	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.79355	0	0	0	0	0	0	0	50.83007813	0	0	5.67360733	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.79702	0	0	0	0	0	0	0	50.64290237	0	0	5.616379581	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.80049	0	0	0	0	0	0	0	50.61035156	0	0	5.559151832	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
248.80396	0	0	0	0	0	0	0	50.53710938	0	0	5.501924084	0	0	0	0	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
