#.t	.Temp	
#d	degC
24.600633	12.071759
24.604105	12.069444
24.607577	12.078703
24.611049	12.081018
24.614521	12.064814
24.617994	12.085648
24.621466	12.090277
24.624938	12.085648
24.62841	12.078704
24.631883	12.090277
24.635355	12.074074
24.638827	12.078703
24.642299	12.083333
24.645771	12.090278
24.649244	12.085648
24.652716	12.104166
24.656188	12.076389
24.65966	12.083333
24.663132	12.090277
24.666604	12.081018
24.670077	12.071759
24.673549	12.090277
24.677021	12.092592
24.680493	12.094907
24.683965	12.085648
24.687438	12.081018
24.69091	12.081018
24.694382	12.071759
24.697854	12.064814
24.701327	12.085648
24.704799	12.067129
24.708271	12.085648
24.711743	12.076389
24.715215	12.071759
24.718688	12.055555
24.72216	12.064814
24.725632	12.078703
24.729104	12.067129
24.732576	12.050925
24.736048	12.041666
24.739521	12.076389
24.742993	12.067129
24.746465	12.067129
24.749937	12.081018
24.75341	12.05324
24.756882	12.071759
24.760354	12.055555
24.763826	12.046296
24.767298	12.062499
24.770771	12.048611
24.774243	12.055555
24.777715	12.055555
24.781187	12.043981
24.784659	12.048611
24.788131	12.05787
24.791604	12.043981
24.795076	12.050925
24.798548	12.074074
24.80202	12.060185
24.805493	12.055555
24.808965	12.050925
24.812437	12.050925
24.815909	12.048611
24.819381	12.071759
24.822854	12.064814
24.826326	12.064814
24.829798	12.039352
24.83327	12.037037
24.836742	12.078703
24.840214	12.064814
24.843687	12.064814
24.847159	12.0625
24.850631	12.076389
24.854103	12.064814
24.857575	12.074074
24.861048	12.050926
24.86452	12.078703
24.867992	12.069444
24.871464	12.062499
24.874937	12.083333
24.878409	12.071759
24.881881	12.074074
24.885353	12.064814
24.888825	12.069444
24.892298	12.074074
24.89577	12.0625
24.899242	12.064814
24.902714	12.076389
24.906186	12.064814
24.909658	12.064814
24.913131	12.092592
24.916603	12.071759
24.920075	12.060185
24.923547	12.071759
24.92702	12.05787
24.930492	12.05787
24.933964	12.083333
24.937436	12.069444
24.940908	12.064814
24.944381	12.078703
24.947853	12.085648
24.951325	12.067129
24.954797	12.064814
24.958269	12.076389
24.961741	12.074074
24.965214	12.087963
24.968686	12.069444
24.972158	12.083333
24.97563	12.081018
24.979103	12.085648
24.982575	12.064814
24.986047	12.078703
24.989519	12.085648
24.992991	12.069444
24.996464	12.083333
24.999936	12.087963
25.003408	12.087963
25.00688	12.071759
25.010352	12.083333
25.013824	12.076389
25.017297	12.092592
25.020769	12.05787
25.024241	12.074074
25.027713	12.071759
25.031185	12.076389
25.034658	12.046296
25.03813	12.078703
25.041602	12.085648
25.045074	12.067129
25.048547	12.078703
25.052019	12.069444
25.055491	12.081018
25.058963	12.078703
25.062435	12.0625
25.065908	12.081018
25.06938	12.0625
25.072852	12.074074
25.076324	12.055555
25.079796	12.0625
25.083268	12.076388
25.086741	12.041666
25.090213	12.055555
25.093685	12.05787
25.097157	12.050925
25.10063	12.069444
25.104102	12.05787
25.107574	12.046296
25.111046	12.076389
25.114518	12.050925
25.117991	12.05787
25.121463	12.055555
25.124935	12.076389
25.128407	12.060185
25.131879	12.043981
25.135351	12.039352
25.138824	12.071759
25.142296	12.05787
25.145768	12.0625
25.14924	12.048611
25.152713	12.0625
25.156185	12.05787
25.159657	12.055555
25.163129	12.085648
25.166601	12.069444
25.170074	12.074074
25.173546	12.064814
25.177018	12.071759
25.18049	12.064814
25.183962	12.083333
25.187434	12.090277
25.190907	12.081018
25.194379	12.087963
25.197851	12.064814
25.201323	12.078704
25.204795	12.090277
25.208268	12.071759
25.21174	12.055555
25.215212	12.083333
25.218684	12.078703
25.222157	12.076388
25.225629	12.048611
25.229101	12.05324
25.232573	12.0625
25.236045	12.041666
25.239518	12.074074
25.24299	12.043981
25.246462	12.023148
25.249934	12.074074
25.253406	12.05324
25.256878	12.050925
25.260351	12.037036
25.263823	12.030092
25.267295	12.048611
25.270767	12.050926
25.27424	12.037036
25.277712	12.050925
25.281184	12.039352
25.284656	12.050926
25.288128	12.055555
25.291601	12.064814
25.295073	12.027777
25.298545	12.032407
25.302017	12.043981
25.305489	12.046296
25.308961	12.05787
25.312434	12.039352
25.315906	12.050925
25.319378	12.034722
25.32285	12.050925
25.326323	12.016203
25.329795	12.016203
25.333267	12.020833
25.336739	12.037037
25.340211	12.011574
25.343684	12.048611
25.347156	12.006944
25.350628	12.030092
25.3541	12.032407
25.357572	12.034722
25.361044	12.020833
25.364517	12.048611
25.367989	12.041666
25.371461	12.046296
25.374933	12.071759
25.378406	12.027777
25.381878	12.05324
25.38535	12.05787
25.388822	12.037036
25.392294	12.032407
25.395767	12.05324
25.399239	12.05787
25.402711	12.060185
25.406183	12.039352
25.409655	12.011574
25.413128	12.05787
25.4166	12.030092
25.420072	12.030092
25.423544	12.032407
25.427016	12.064814
25.430488	12.043981
25.433961	12.055555
25.437433	12.046296
25.440905	12.034722
25.444377	12.039351
25.44785	12.032407
25.451322	12.030092
25.454794	12.041666
25.458266	12.025462
25.461738	12.023148
25.465211	12.032407
25.468683	12.032407
25.472155	12.023148
25.475627	12.023148
25.479099	12.055555
25.482571	12.034722
25.486044	12.064814
25.489516	12.048611
25.492988	12.013888
25.49646	12.025462
25.499933	12.011573
25.503405	12.020833
25.506877	12.025462
25.510349	12.030092
25.513821	12.020833
25.517294	12.025462
25.520766	12.023147
25.524238	12.009259
25.52771	12.020833
25.531182	12.034722
25.534654	12.002314
25.538127	12.006944
25.541599	12.027777
25.545071	12.030092
25.548543	12.020833
25.552016	11.999999
25.555488	12.018518
25.55896	12.011574
25.562432	12.013889
25.565904	12.018518
25.569377	12.032407
25.572849	12.030092
25.576321	12.002314
25.579793	12.025462
25.583265	12.020833
25.586738	12.025462
25.59021	12.016203
25.593682	12.025462
25.597154	12.020833
25.600626	12.030092
25.604098	12.018518
25.607571	12.025462
25.611043	12.018518
25.614515	12.032407
25.617987	12.011574
25.62146	12.013888
25.624932	12.011574
25.628404	12.020833
25.631876	12.011574
25.635348	12.004629
25.638821	12.037036
25.642293	11.997685
25.645765	12.006944
25.649237	11.99537
25.652709	12.011574
25.656181	12.011574
25.659654	12.011574
25.663126	12.016203
25.666598	12.011574
25.67007	11.997685
25.673543	12.002314
25.677015	12.006944
25.680487	12.027777
25.683959	12.011574
25.687431	12.020833
25.690904	11.993055
25.694376	11.997685
25.697848	11.99074
25.70132	12
25.704792	12.011574
25.708264	11.986111
25.711737	12.009259
25.715209	11.997685
25.718681	12
25.722153	11.988426
25.725626	11.99537
25.729098	11.988425
25.73257	11.988426
25.736042	11.986111
25.739514	11.997685
25.742987	11.988425
25.746459	11.988426
25.749931	11.993055
25.753403	11.981481
25.756875	11.974537
25.760348	11.988425
25.76382	11.986111
25.767292	11.988425
25.770764	11.967592
25.774236	11.988426
25.777708	11.972222
25.781181	11.993055
25.784653	11.974536
25.788125	11.997685
25.791597	11.974536
25.79507	11.979166
25.798542	11.972222
25.802014	11.974537
25.805486	12
25.808958	11.981481
25.812431	11.986111
25.815903	11.962963
25.819375	11.993055
25.822847	11.981481
25.826319	11.981481
25.829791	11.993055
25.833264	11.972222
25.836736	11.974537
25.840208	11.979166
25.84368	11.976852
25.847153	11.979166
25.850625	11.981481
25.854097	11.958333
25.857569	11.974537
25.861041	11.962963
25.864514	11.981481
25.867986	11.972222
25.871458	11.956018
25.87493	11.981481
25.878402	11.962963
25.881874	11.949074
25.885347	11.965277
25.888819	11.979166
25.892291	11.979166
25.895763	11.972222
25.899236	11.986111
25.902708	11.958333
25.90618	11.969907
25.909652	11.960648
25.913124	11.962963
25.916597	11.962963
25.920069	11.990741
25.923541	11.976852
25.927013	11.99537
25.930485	11.944444
25.933958	11.969907
25.93743	11.958333
25.940902	11.937499
25.944374	11.951388
25.947846	11.965277
25.951318	11.967592
25.954791	11.979166
25.958263	11.965277
25.961735	11.956018
25.965207	11.958333
25.96868	11.951389
25.972152	11.956018
25.975624	11.976852
25.979096	11.956018
25.982568	11.979166
25.986041	11.976851
25.989513	11.958333
25.992985	11.974537
25.996457	11.965277
25.999929	11.960648
26.003401	11.962963
26.006874	11.949074
26.010346	11.962963
26.013818	11.983796
26.01729	11.935185
26.020763	11.969907
26.024235	11.958333
26.027707	11.953703
26.031179	11.9375
26.034651	11.930555
26.038124	11.974537
26.041596	11.962963
26.045068	11.956018
26.04854	11.951388
26.052012	11.962963
26.055484	11.949073
26.058957	11.951388
26.062429	11.949074
26.065901	11.949073
26.069373	11.949073
26.072846	11.953703
26.076318	11.951388
26.07979	11.944444
26.083262	11.946759
26.086734	11.949073
26.090207	11.944444
26.093679	11.953703
26.097151	11.944444
26.100623	11.953703
26.104095	11.942129
26.107567	11.942129
26.11104	11.958333
26.114512	11.953703
26.117984	11.930555
26.121456	11.937499
26.124928	11.953703
26.128401	11.953703
26.131873	11.953703
26.135345	11.953703
26.138817	11.962963
26.14229	11.949074
26.145762	11.958333
26.149234	11.942129
26.152706	11.951388
26.156178	11.937499
26.159651	11.944444
26.163123	11.944444
26.166595	11.944444
26.170067	11.944444
26.173539	11.962962
26.177011	11.949073
26.180484	11.935185
26.183956	11.939814
26.187428	11.953703
26.1909	11.944444
26.194373	11.944444
26.197845	11.962962
26.201317	11.949074
26.204789	11.953703
26.208261	11.942129
26.211734	11.958333
26.215206	11.942129
26.218678	11.953703
26.22215	11.949073
26.225622	11.944444
26.229094	11.944444
26.232567	11.942129
26.236039	11.949074
26.239511	11.935185
26.242983	11.935185
26.246456	11.942129
26.249928	11.956018
26.2534	11.939814
26.256872	11.939814
26.260344	11.939814
26.263817	11.930555
26.267289	11.935185
26.270761	11.939814
26.274233	11.937499
26.277705	11.939814
26.281177	11.935185
26.28465	11.935185
26.288122	11.937499
26.291594	11.946759
26.295066	11.93287
26.298538	11.939814
26.302011	11.92824
26.305483	11.949074
26.308955	11.909722
26.312427	11.914352
26.3159	11.900463
26.319372	11.930555
26.322844	11.930555
26.326316	11.918981
26.329788	11.918981
26.333261	11.918981
26.336733	11.921296
26.340205	11.921296
26.343677	11.923611
26.347149	11.925926
26.350621	11.898148
26.354094	11.909722
26.357566	11.909722
26.361038	11.895833
26.36451	11.888889
26.367983	11.907407
26.371455	11.891204
26.374927	11.902777
26.378399	11.893518
26.381871	11.895833
26.385344	11.888889
26.388816	11.891204
26.392288	11.898148
26.39576	11.893518
26.399232	11.872685
26.402704	11.879629
26.406177	11.902777
26.409649	11.879629
26.413121	11.884259
26.416593	11.881944
26.420066	11.888889
26.423538	11.895833
26.42701	11.886574
26.430482	11.872685
26.433954	11.893518
26.437427	11.875
26.440899	11.891203
26.444371	11.877315
26.447843	11.877314
26.451315	11.86574
26.454787	11.900463
26.45826	11.868055
26.461732	11.900463
26.465204	11.909722
26.468676	11.886574
26.472148	11.888889
26.475621	11.905092
26.479093	11.879629
26.482565	11.891203
26.486037	11.881944
26.48951	11.888889
26.492982	11.881944
26.496454	11.877314
26.499926	11.888889
26.503398	11.886574
26.506871	11.87037
26.510343	11.879629
26.513815	11.891204
26.517287	11.891203
26.520759	11.884259
26.524231	11.893518
26.527704	11.893518
26.531176	11.884259
26.534648	11.863426
26.53812	11.879629
26.541593	11.875
26.545065	11.872685
26.548537	11.893518
26.552009	11.891204
26.555481	11.858796
26.558954	11.877315
26.562426	11.875
26.565898	11.865741
26.56937	11.87037
26.572842	11.868055
26.576314	11.861111
26.579787	11.872685
26.583259	11.888889
26.586731	11.879629
26.590203	11.877314
26.593676	11.868055
26.597148	11.863426
26.60062	11.886574
26.604092	11.872685
26.607564	11.881944
26.611037	11.872685
26.614509	11.854166
26.617981	11.87037
26.621453	11.877315
26.624925	11.884259
26.628397	11.893518
26.63187	11.884259
26.635342	11.891204
26.638814	11.886574
26.642286	11.891203
26.645758	11.879629
26.649231	11.872685
26.652703	11.884259
26.656175	11.863426
26.659647	11.87037
26.66312	11.888888
26.666592	11.881944
26.670064	11.858796
26.673536	11.86574
26.677008	11.868055
26.680481	11.875
26.683953	11.863426
26.687425	11.87037
26.690897	11.854166
26.694369	11.854166
26.697841	11.875
26.701314	11.858796
26.704786	11.861111
26.708258	11.858796
26.71173	11.861111
26.715203	11.856481
26.718675	11.842592
26.722147	11.856481
26.725619	11.849537
26.729091	11.847222
26.732564	11.842592
26.736036	11.847222
26.739508	11.842592
26.74298	11.840277
26.746452	11.856481
26.749924	11.851852
26.753397	11.847222
26.756869	11.851852
26.760341	11.861111
26.763813	11.861111
26.767286	11.844907
26.770758	11.863426
26.77423	11.851852
26.777702	11.844907
26.781174	11.851852
26.784647	11.858796
26.788119	11.856481
26.791591	11.842592
26.795063	11.856481
26.798535	11.851852
26.802007	11.851852
26.80548	11.858796
26.808952	11.851852
26.812424	11.861111
26.815896	11.854166
26.819369	11.851852
26.822841	11.851852
26.826313	11.854166
26.829785	11.854166
26.833257	11.868055
26.83673	11.851852
26.840202	11.861111
26.843674	11.856481
26.847146	11.851851
26.850618	11.842592
26.854091	11.856481
26.857563	11.861111
26.861035	11.854166
26.864507	11.861111
26.867979	11.840277
26.871451	11.854166
26.874924	11.854166
26.878396	11.851852
26.881868	11.851852
26.88534	11.844907
26.888813	11.858796
26.892285	11.877314
26.895757	11.854166
26.899229	11.851852
26.902701	11.851852
26.906174	11.847222
26.909646	11.856481
26.913118	11.856481
26.91659	11.851852
26.920062	11.856481
26.923534	11.854166
26.927007	11.87037
26.930479	11.879629
26.933951	11.856481
26.937423	11.851852
26.940896	11.863425
26.944368	11.872685
26.94784	11.847222
26.951312	11.854166
26.954784	11.874999
26.958257	11.856481
26.961729	11.872685
26.965201	11.854166
26.968673	11.872685
26.972145	11.872685
26.975617	11.87037
26.97909	11.87037
26.982562	11.86574
26.986034	11.881944
26.989506	11.877314
26.992979	11.872685
26.996451	11.87037
26.999923	11.854166
27.003395	11.863426
27.006867	11.844907
27.01034	11.879629
27.013812	11.858796
27.017284	11.863426
27.020756	11.851852
27.024228	11.86574
27.027701	11.881944
27.031173	11.858796
27.034645	11.87037
27.038117	11.868055
27.041589	11.858796
27.045061	11.858796
27.048534	11.861111
27.052006	11.863425
27.055478	11.858796
27.05895	11.861111
27.062423	11.875
27.065895	11.879629
27.069367	11.877315
27.072839	11.87037
27.076311	11.879629
27.079784	11.877314
27.083256	11.875
27.086728	11.879629
27.0902	11.877314
27.093672	11.872685
27.097144	11.865741
27.100617	11.875
27.104089	11.861111
27.107561	11.881944
27.111033	11.868055
27.114506	11.842592
27.117978	11.879629
27.12145	11.865741
27.124922	11.87037
27.128394	11.86574
27.131867	11.879629
27.135339	11.872685
27.138811	11.872685
27.142283	11.875
27.145755	11.884259
27.149227	11.86574
27.1527	11.877314
27.156172	11.858796
27.159644	11.888889
27.163116	11.872685
27.166589	11.893518
27.170061	11.861111
27.173533	11.881944
27.177005	11.879629
27.180477	11.895833
27.18395	11.888888
27.187422	11.875
27.190894	11.891203
27.194366	11.879629
27.197838	11.872685
27.201311	11.875
27.204783	11.898148
27.208255	11.877314
27.211727	11.881944
27.215199	11.875
27.218671	11.884259
27.222144	11.898148
27.225616	11.877315
27.229088	11.872685
27.23256	11.884259
27.236033	11.898148
27.239505	11.872685
27.242977	11.893518
27.246449	11.872685
27.249921	11.886574
27.253394	11.872685
27.256866	11.875
27.260338	11.881944
27.26381	11.875
27.267282	11.863426
27.270754	11.872685
27.274227	11.900462
27.277699	11.863426
27.281171	11.881944
27.284643	11.912036
27.288116	11.881944
27.291588	11.872685
27.29506	11.877315
27.298532	11.881944
27.302004	11.881944
27.305477	11.879629
27.308949	11.891203
27.312421	11.872685
27.315893	11.877315
27.319365	11.87037
27.322837	11.86574
27.32631	11.886574
27.329782	11.879629
27.333254	11.893518
27.336726	11.86574
27.340199	11.872685
27.343671	11.872685
27.347143	11.856481
27.350615	11.86574
27.354087	11.856481
27.35756	11.863425
27.361032	11.854166
27.364504	11.863425
27.367976	11.856481
27.371448	11.858796
27.374921	11.861111
27.378393	11.849537
27.381865	11.86574
27.385337	11.851851
27.388809	11.87037
27.392281	11.854166
27.395754	11.856481
27.399226	11.861111
27.402698	11.858796
27.40617	11.868055
27.409643	11.851852
27.413115	11.847222
27.416587	11.863426
27.420059	11.842592
27.423531	11.854166
27.427004	11.849536
27.430476	11.844907
27.433948	11.844907
27.43742	11.861111
27.440892	11.849537
27.444364	11.858796
27.447837	11.833333
27.451309	11.87037
27.454781	11.858796
27.458253	11.854166
27.461726	11.854166
27.465198	11.856481
27.46867	11.872685
27.472142	11.851851
27.475614	11.86574
27.479087	11.858796
27.482559	11.851852
27.486031	11.854166
27.489503	11.849537
27.492975	11.851852
27.496447	11.837963
27.49992	11.840277
27.503392	11.861111
27.506864	11.861111
27.510336	11.837963
27.513809	11.847222
27.517281	11.826388
27.520753	11.837963
27.524225	11.840277
27.527697	11.817129
27.53117	11.817129
27.534642	11.817129
27.538114	11.847222
27.541586	11.819444
27.545058	11.849537
27.54853	11.826389
27.552003	11.8125
27.555475	11.831018
27.558947	11.833333
27.562419	11.817129
27.565891	11.821759
27.569364	11.847222
27.572836	11.80787
27.576308	11.814815
27.57978	11.814814
27.583253	11.819444
27.586725	11.826388
27.590197	11.828703
27.593669	11.835648
27.597141	11.828703
27.600614	11.814814
27.604086	11.798611
27.607558	11.819444
27.61103	11.814815
27.614502	11.800926
27.617974	11.821759
27.621447	11.817129
27.624919	11.80324
27.628391	11.798611
27.631863	11.814815
27.635336	11.800925
27.638808	11.814814
27.64228	11.800926
27.645752	11.814814
27.649224	11.80787
27.652697	11.824074
27.656169	11.80787
27.659641	11.80787
27.663113	11.800926
27.666585	11.791666
27.670057	11.817129
27.67353	11.80787
27.677002	11.80787
27.680474	11.80787
27.683946	11.800926
27.687419	11.791666
27.690891	11.819444
27.694363	11.817129
27.697835	11.780092
27.701307	11.805555
27.70478	11.80787
27.708252	11.793981
27.711724	11.805555
27.715196	11.798611
27.718668	11.787037
27.72214	11.80787
27.725613	11.798611
27.729085	11.805555
27.732557	11.821759
27.736029	11.817129
27.739501	11.793981
27.742974	11.826389
27.746446	11.784722
27.749918	11.796296
27.75339	11.803241
27.756863	11.791666
27.760335	11.796296
27.763807	11.824074
27.767279	11.787037
27.770751	11.791666
27.774224	11.791666
27.777696	11.796296
27.781168	11.796296
27.78464	11.814814
27.788112	11.805555
27.791584	11.770833
27.795057	11.756944
27.798529	11.80324
27.802001	11.805555
27.805473	11.80324
27.808946	11.775463
27.812418	11.773148
27.81589	11.775463
27.819362	11.784722
27.822834	11.805555
27.826307	11.793981
27.829779	11.784722
27.833251	11.796296
27.836723	11.789352
27.840195	11.793981
27.843667	11.768518
27.84714	11.773148
27.850612	11.798611
27.854084	11.782407
27.857556	11.775463
27.861029	11.768518
27.864501	11.775463
27.867973	11.777777
27.871445	11.793981
27.874917	11.780092
27.87839	11.780092
27.881862	11.770833
27.885334	11.770833
27.888806	11.780092
27.892278	11.793981
27.89575	11.789352
27.899223	11.777777
27.902695	11.770833
27.906167	11.761573
27.909639	11.759259
27.913111	11.766203
27.916584	11.761574
27.920056	11.789352
27.923528	11.777778
27.927	11.759259
27.930473	11.763888
27.933945	11.766203
27.937417	11.749999
27.940889	11.761574
27.944361	11.780092
27.947834	11.789351
27.951306	11.768518
27.954778	11.789352
27.95825	11.775463
27.961722	11.784722
27.965194	11.756944
27.968667	11.782407
27.972139	11.766203
27.975611	11.780092
27.979083	11.766203
27.982556	11.780092
27.986028	11.770833
27.9895	11.770833
27.992972	11.756944
27.996444	11.752314
27.999917	11.761574
28.003389	11.775463
28.006861	11.777777
28.010333	11.756944
28.013805	11.777777
28.017277	11.766203
28.02075	11.787037
28.024222	11.763889
28.027694	11.756944
28.031166	11.777777
28.034639	11.780092
28.038111	11.773148
28.041583	11.789352
28.045055	11.803241
28.048527	11.768518
28.052	11.780092
28.055472	11.775463
28.058944	11.773148
28.062416	11.763889
28.065888	11.789352
28.06936	11.747685
28.072833	11.798611
28.076305	11.782407
28.079777	11.780092
28.083249	11.768518
28.086721	11.766203
28.090194	11.775463
28.093666	11.780092
28.097138	11.770833
28.10061	11.782407
28.104083	11.787037
28.107555	11.782407
28.111027	11.780092
28.114499	11.763889
28.117971	11.770833
28.121444	11.749999
28.124916	11.777778
28.128388	11.761574
28.13186	11.770833
28.135332	11.773148
28.138804	11.768518
28.142277	11.770833
28.145749	11.798611
28.149221	11.775463
28.152693	11.766204
28.156166	11.763889
28.159638	11.766203
28.16311	11.777777
28.166582	11.770833
28.170054	11.766203
28.173527	11.768518
28.176999	11.775463
28.180471	11.761574
28.183943	11.752314
28.187415	11.773148
28.190887	11.768518
28.19436	11.761574
28.197832	11.775463
28.201304	11.770833
28.204776	11.770833
28.208249	11.775463
28.211721	11.74537
28.215193	11.773148
28.218665	11.775463
28.222137	11.768518
28.22561	11.775463
28.229082	11.775463
28.232554	11.761574
28.236026	11.761574
28.239498	11.763889
28.24297	11.754629
28.246443	11.770833
28.249915	11.761574
28.253387	11.756944
28.256859	11.768518
28.260331	11.761574
28.263804	11.756944
28.267276	11.74537
28.270748	11.759259
28.27422	11.773148
28.277693	11.763889
28.281165	11.754629
28.284637	11.743055
28.288109	11.756944
28.291581	11.756944
28.295054	11.75
28.298526	11.756944
28.301998	11.759259
28.30547	11.747685
28.308942	11.752314
28.312414	11.768518
28.315887	11.747685
28.319359	11.74074
28.322831	11.75
28.326303	11.74074
28.329776	11.754629
28.333248	11.761574
28.33672	11.743055
28.340192	11.733796
28.343664	11.74537
28.347137	11.747685
28.350609	11.724536
28.354081	11.743055
28.357553	11.747685
28.361025	11.738425
28.364497	11.731481
28.36797	11.738425
28.371442	11.729166
28.374914	11.756944
28.378386	11.726851
28.381859	11.738425
28.385331	11.731481
28.388803	11.731481
28.392275	11.726851
28.395747	11.717592
28.39922	11.717592
28.402692	11.708333
28.406164	11.729166
28.409636	11.736111
28.413108	11.712962
28.41658	11.726851
28.420053	11.724536
28.423525	11.724536
28.426997	11.708333
28.430469	11.724536
28.433942	11.733795
28.437414	11.731481
28.440886	11.724536
28.444358	11.708333
28.44783	11.719907
28.451303	11.717592
28.454775	11.724536
28.458247	11.726851
28.461719	11.710648
28.465191	11.701388
28.468664	11.726851
28.472136	11.699074
28.475608	11.712963
28.47908	11.724536
28.482552	11.692129
28.486024	11.715277
28.489497	11.708333
28.492969	11.706018
28.496441	11.712962
28.499913	11.699074
28.503386	11.67824
28.506858	11.689814
28.51033	11.6875
28.513802	11.701388
28.517274	11.701388
28.520747	11.689815
28.524219	11.689815
28.527691	11.685185
28.531163	11.689814
28.534635	11.6875
28.538107	11.696759
28.54158	11.664352
28.545052	11.692129
28.548524	11.68287
28.551996	11.692129
28.555469	11.712963
28.558941	11.680555
28.562413	11.68287
28.565885	11.6875
28.569357	11.699074
28.57283	11.703703
28.576302	11.680555
28.579774	11.689815
28.583246	11.689815
28.586718	11.680555
28.59019	11.6875
28.593663	11.6875
28.597135	11.685185
28.600607	11.68287
28.604079	11.68287
28.607552	11.699074
28.611024	11.671296
28.614496	11.675926
28.617968	11.6875
28.62144	11.6875
28.624913	11.675926
28.628385	11.68287
28.631857	11.673611
28.635329	11.652778
28.638801	11.675926
28.642274	11.666666
28.645746	11.680555
28.649218	11.685185
28.65269	11.657407
28.656162	11.666666
28.659634	11.666666
28.663107	11.675925
28.666579	11.657407
28.670051	11.657407
28.673523	11.666666
28.676996	11.655092
28.680468	11.662037
28.68394	11.657407
28.687412	11.659722
28.690884	11.662037
28.694357	11.652777
28.697829	11.648148
28.701301	11.659722
28.704773	11.650463
28.708245	11.645833
28.711717	11.648148
28.71519	11.655092
28.718662	11.641203
28.722134	11.648148
28.725606	11.666666
28.729079	11.641203
28.732551	11.643518
28.736023	11.655092
28.739495	11.652777
28.742967	11.659722
28.74644	11.643518
28.749912	11.631944
28.753384	11.664352
28.756856	11.627314
28.760328	11.643518
28.7638	11.643518
28.767273	11.641204
28.770745	11.652778
28.774217	11.638889
28.777689	11.643518
28.781162	11.618055
28.784634	11.608796
28.788106	11.659722
28.791578	11.641204
28.79505	11.636574
28.798523	11.636574
28.801995	11.636574
28.805467	11.634259
28.808939	11.638889
28.812411	11.613425
28.815884	11.629629
28.819356	11.631944
28.822828	11.643518
28.8263	11.636574
28.829772	11.631944
28.833244	11.636574
28.836717	11.634259
28.840189	11.636574
28.843661	11.636574
28.847133	11.606481
28.850606	11.641204
28.854078	11.618055
28.85755	11.629629
28.861022	11.641204
28.864494	11.599536
28.867967	11.61574
28.871439	11.606481
28.874911	11.599536
28.878383	11.625
28.881855	11.604166
28.885327	11.611111
28.8888	11.636574
28.892272	11.599537
28.895744	11.638889
28.899216	11.601852
28.902689	11.634259
28.906161	11.604166
28.909633	11.62037
28.913105	11.604166
28.916577	11.599536
28.92005	11.585648
28.923522	11.611111
28.926994	11.585648
28.930466	11.622685
28.933938	11.61574
28.93741	11.601852
28.940883	11.592592
28.944355	11.578703
28.947827	11.62037
28.951299	11.585648
28.954772	11.576389
28.958244	11.599536
28.961716	11.569444
28.965188	11.61574
28.96866	11.592592
28.972133	11.587963
28.975605	11.594907
28.979077	11.608796
28.982549	11.583333
28.986021	11.608796
28.989493	11.606481
28.992966	11.594907
28.996438	11.583333
28.99991	11.594907
29.003382	11.581018
29.006854	11.585648
29.010327	11.585648
29.013799	11.583333
29.017271	11.569444
29.020743	11.590277
29.024216	11.592592
29.027688	11.564815
29.03116	11.574074
29.034632	11.581018
29.038104	11.564815
29.041577	11.583333
29.045049	11.560185
29.048521	11.583333
29.051993	11.585648
29.055465	11.576388
29.058937	11.587963
29.06241	11.564815
29.065882	11.560185
29.069354	11.564815
29.072826	11.587962
29.076299	11.560185
29.079771	11.543981
29.083243	11.569444
29.086715	11.574074
29.090187	11.564815
29.09366	11.564814
29.097132	11.569444
29.100604	11.576389
29.104076	11.55787
29.107548	11.581018
29.11102	11.564815
29.114493	11.564815
29.117965	11.553241
29.121437	11.550926
29.124909	11.555556
29.128382	11.546296
29.131854	11.539352
29.135326	11.564814
29.138798	11.550926
29.14227	11.539352
29.145743	11.569444
29.149215	11.518518
29.152687	11.550926
29.156159	11.537037
29.159631	11.539352
29.163103	11.520833
29.166576	11.541666
29.170048	11.520833
29.17352	11.527778
29.176992	11.532407
29.180464	11.537037
29.183937	11.537037
29.187409	11.534722
29.190881	11.509259
29.194353	11.543981
29.197826	11.523148
29.201298	11.537037
29.20477	11.534722
29.208242	11.525463
29.211714	11.534722
29.215187	11.520833
29.218659	11.537037
29.222131	11.530092
29.225603	11.506944
29.229075	11.506944
29.232547	11.511574
29.23602	11.5625
29.239492	11.518518
29.242964	11.513889
29.246436	11.534722
29.249909	11.534722
29.253381	11.534722
29.256853	11.518518
29.260325	11.530092
29.263797	11.523148
29.26727	11.518518
29.270742	11.513889
29.274214	11.534722
29.277686	11.506944
29.281158	11.532407
29.28463	11.525463
29.288103	11.525463
29.291575	11.513888
29.295047	11.518518
29.298519	11.525463
29.301992	11.502314
29.305464	11.516203
29.308936	11.502315
29.312408	11.516203
29.31588	11.509259
29.319353	11.5
29.322825	11.511574
29.326297	11.493055
29.329769	11.49074
29.333241	11.516203
29.336713	11.504629
29.340186	11.506944
29.343658	11.465277
29.34713	11.49074
29.350602	11.49537
29.354074	11.483796
29.357547	11.481481
29.361019	11.486111
29.364491	11.476852
29.367963	11.481481
29.371436	11.49537
29.374908	11.469907
29.37838	11.479166
29.381852	11.479167
29.385324	11.472222
29.388797	11.465277
29.392269	11.465277
29.395741	11.458333
29.399213	11.483796
29.402685	11.4375
29.406157	11.462963
29.40963	11.449074
29.413102	11.467592
29.416574	11.462963
29.420046	11.469907
29.423519	11.43287
29.426991	11.439815
29.430463	11.439814
29.433935	11.458333
29.437407	11.451389
29.44088	11.418981
29.444352	11.430555
29.447824	11.43287
29.451296	11.444444
29.454768	11.418981
29.45824	11.416666
29.461713	11.425926
