#.t	Pressure
#d	hPa
40.732474	102800
40.735946	102800
40.739418	102800
40.742891	102800
40.746363	102800
40.749835	102800
40.753307	102800
40.756779	102800
40.760252	102800
40.763724	102800
40.767196	102800
40.770668	102800
40.77414	102800
40.777612	102800
40.781085	102800
40.784557	102800
40.788029	102800
40.791501	102800
40.794973	102800
40.798446	102800
40.801918	102800
40.80539	102800
40.808862	102800
40.812334	102800
40.815807	102800
40.819279	102800
40.822751	102800
40.826223	102800
40.829696	102800
40.833168	102800
40.83664	102800
40.840112	102800
40.843584	102800
40.847057	102800
40.850529	102800
40.854001	102800
40.857473	102800
40.860945	102800
40.864418	102800
40.86789	102800
40.871362	102800
40.874834	102800
40.878306	102800
40.881779	102800
40.885251	102800
40.888723	102800
40.892195	102800
40.895667	102800
40.899139	102800
40.902612	102800
40.906084	102800
40.909556	102800
40.913028	102800
40.9165	102800
40.919973	102800
40.923445	102800
40.926917	102800
40.930389	102800
40.933861	102800
40.937334	102800
40.940806	102800
40.944278	102800
40.94775	102800
40.951223	102800
40.954695	102800
40.958167	102800
40.961639	102800
40.965111	102800
40.968584	102800
40.972056	102800
40.975528	102800
40.979	102800
40.982472	102800
40.985945	102800
40.989417	102800
40.992889	102800
40.996361	102800
40.999833	102800
41.003306	103100
41.006778	103100
41.01025	103100
41.013722	103100
41.017194	103100
41.020666	103100
41.024139	103100
41.027611	103100
41.031083	103100
41.034555	103100
41.038027	103100
41.0415	103100
41.044972	103100
41.048444	103100
41.051916	103100
41.055388	103100
41.058861	103100
41.062333	103100
41.065805	103100
41.069277	103100
41.07275	103100
41.076222	103100
41.079694	103100
41.083166	103100
41.086638	103100
41.090111	103100
41.093583	103100
41.097055	103100
41.100527	103100
41.103999	103100
41.107472	103100
41.110944	103100
41.114416	103100
41.117888	103100
41.12136	103100
41.124832	103100
41.128305	103100
41.131777	103100
41.135249	103100
41.138721	103100
41.142193	103100
41.145666	103100
41.149138	103100
41.15261	103100
41.156082	103100
41.159554	103100
41.163027	103100
41.166499	103100
41.169971	103100
41.173443	103100
41.176916	103100
41.180388	103100
41.18386	103100
41.187332	103100
41.190804	103100
41.194277	103100
41.197749	103100
41.201221	103100
41.204693	103100
41.208165	103100
41.211638	103100
41.21511	103100
41.218582	103100
41.222054	103100
41.225526	103100
41.228999	103100
41.232471	103100
41.235943	103100
41.239415	103100
41.242887	103100
41.246359	103100
41.249832	103100
41.253304	103100
41.256776	103100
41.260248	103100
41.26372	103100
41.267193	103100
41.270665	103100
41.274137	103100
41.277609	103100
41.281081	103100
41.284554	103100
41.288026	103100
41.291498	103100
41.29497	103100
41.298443	103100
41.301915	103100
41.305387	103100
41.308859	103100
41.312331	103100
41.315804	103100
41.319276	103100
41.322748	103100
41.32622	103100
41.329692	103100
41.333165	103100
41.336637	103100
41.340109	103100
41.343581	103100
41.347053	103100
41.350526	103100
41.353998	103100
41.35747	103100
41.360942	103100
41.364414	103100
41.367886	103100
41.371359	103100
41.374831	103100
41.378303	103100
41.381775	103100
41.385247	103100
41.38872	103100
41.392192	103100
41.395664	103100
41.399136	103100
41.402608	103100
41.406081	103100
41.409553	103100
41.413025	103100
41.416497	103100
41.41997	103100
41.423442	103100
41.426914	103100
41.430386	103100
41.433858	103100
41.437331	103100
41.440803	103100
41.444275	103100
41.447747	103100
41.451219	103100
41.454692	103100
41.458164	103100
41.461636	103100
41.465108	103100
41.46858	103100
41.472052	103100
41.475525	103100
41.478997	103100
41.482469	103100
41.485941	103100
41.489413	103100
41.492886	103100
41.496358	103100
41.49983	103100
41.503302	103100
41.506774	103100
41.510247	103100
41.513719	103100
41.517191	103100
41.520663	103100
41.524136	103100
41.527608	103100
41.53108	103100
41.534552	103100
41.538024	103100
41.541497	103100
41.544969	103100
41.548441	103100
41.551913	103100
41.555385	103100
41.558858	103100
41.56233	103100
41.565802	103100
41.569274	103100
41.572746	103100
41.576219	103100
41.579691	103100
41.583163	103100
41.586635	103100
41.590107	103100
41.593579	103100
41.597052	103100
41.600524	103100
41.603996	103100
41.607468	103100
41.61094	103100
41.614413	103100
41.617885	103100
41.621357	103100
41.624829	103100
41.628301	103100
41.631774	103100
41.635246	103100
41.638718	103100
41.64219	103100
41.645663	103100
41.649135	103100
41.652607	103100
41.656079	103100
41.659551	103100
41.663024	103100
41.666496	103100
41.669968	103100
41.67344	103100
41.676912	103100
41.680385	103100
41.683857	103100
41.687329	103100
41.690801	103100
41.694273	103100
41.697746	103100
41.701218	103100
41.70469	103100
41.708162	103100
41.711634	103100
41.715106	103100
41.718579	103100
41.722051	103100
41.725523	103100
41.728995	103100
41.732467	103100
41.73594	103100
41.739412	103100
41.742884	103100
41.746356	103100
41.749829	103100
41.753301	103100
41.756773	103100
41.760245	103100
41.763717	103100
41.76719	103100
41.770662	103100
41.774134	103100
41.777606	103100
41.781078	103100
41.784551	103100
41.788023	103100
41.791495	103100
41.794967	103100
41.798439	103100
41.801912	103100
41.805384	103100
41.808856	103100
41.812328	103100
41.8158	103100
41.819272	103100
41.822745	103100
41.826217	103100
41.829689	103100
41.833161	103100
41.836633	103100
41.840106	103100
41.843578	103100
41.84705	103100
41.850522	103100
41.853994	103100
41.857467	103100
41.860939	103100
41.864411	103100
41.867883	103100
41.871356	103100
41.874828	103100
41.8783	103100
41.881772	103100
41.885244	103100
41.888717	103100
41.892189	103100
41.895661	103100
41.899133	103100
41.902605	103100
41.906078	103100
41.90955	103100
41.913022	103100
41.916494	103100
41.919966	103100
41.923439	103100
41.926911	103100
41.930383	103100
41.933855	103100
41.937327	103100
41.940799	103100
41.944272	103100
41.947744	103100
41.951216	103100
41.954688	103100
41.95816	103100
41.961633	103100
41.965105	103100
41.968577	103100
41.972049	103100
41.975521	103100
41.978994	103100
41.982466	103100
41.985938	103100
41.98941	103100
41.992883	103100
41.996355	103100
41.999827	103100
42.003299	102400
42.006771	102400
42.010244	102400
42.013716	102400
42.017188	102400
42.02066	102400
42.024132	102400
42.027605	102400
42.031077	102400
42.034549	102400
42.038021	102400
42.041493	102400
42.044966	102400
42.048438	102400
42.05191	102400
42.055382	102400
42.058854	102400
42.062326	102400
42.065799	102400
42.069271	102400
42.072743	102400
42.076215	102400
42.079687	102400
42.08316	102400
42.086632	102400
42.090104	102400
42.093576	102400
42.097049	102400
42.100521	102400
42.103993	102400
42.107465	102400
42.110937	102400
42.11441	102400
42.117882	102400
42.121354	102400
42.124826	102400
42.128298	102400
42.131771	102400
42.135243	102400
42.138715	102400
42.142187	102400
42.145659	102400
42.149132	102400
42.152604	102400
42.156076	102400
42.159548	102400
42.16302	102400
42.166492	102400
42.169965	102400
42.173437	102400
42.176909	102400
42.180381	102400
42.183853	102400
42.187326	102400
42.190798	102400
42.19427	102400
42.197742	102400
42.201214	102400
42.204687	102400
42.208159	102400
42.211631	102400
42.215103	102400
42.218576	102400
42.222048	102400
42.22552	102400
42.228992	102400
42.232464	102400
42.235937	102400
42.239409	102400
42.242881	102400
42.246353	102400
42.249825	102400
42.253298	102400
42.25677	102400
42.260242	102400
42.263714	102400
42.267186	102400
42.270659	102400
42.274131	102400
42.277603	102400
42.281075	102400
42.284547	102400
42.288019	102400
42.291492	102400
42.294964	102400
42.298436	102400
42.301908	102400
42.30538	102400
42.308853	102400
42.312325	102400
42.315797	102400
42.319269	102400
42.322741	102400
42.326214	102400
42.329686	102400
42.333158	102400
42.33663	102400
42.340103	102400
42.343575	102400
42.347047	102400
42.350519	102400
42.353991	102400
42.357464	102400
42.360936	102400
42.364408	102400
42.36788	102400
42.371352	102400
42.374825	102400
42.378297	102400
42.381769	102400
42.385241	102400
42.388713	102400
42.392185	102400
42.395658	102400
42.39913	102400
42.402602	102400
42.406074	102400
42.409546	102400
42.413019	102400
42.416491	102400
42.419963	102400
42.423435	102400
42.426907	102400
42.43038	102400
42.433852	102400
42.437324	102400
42.440796	102400
42.444269	102400
42.447741	102400
42.451213	102400
42.454685	102400
42.458157	102400
42.46163	102400
42.465102	102400
42.468574	102400
42.472046	102400
42.475518	102400
42.478991	102400
42.482463	102400
42.485935	102400
42.489407	102400
42.492879	102400
42.496352	102400
42.499824	102400
42.503296	102400
42.506768	102400
42.51024	102400
42.513712	102400
42.517185	102400
42.520657	102400
42.524129	102400
42.527601	102400
42.531073	102400
42.534546	102400
42.538018	102400
42.54149	102400
42.544962	102400
42.548434	102400
42.551907	102400
42.555379	102400
42.558851	102400
42.562323	102400
42.565796	102400
42.569268	102400
42.57274	102400
42.576212	102400
42.579684	102400
42.583157	102400
42.586629	102400
42.590101	102400
42.593573	102400
42.597045	102400
42.600518	102400
42.60399	102400
42.607462	102400
42.610934	102400
42.614406	102400
42.617879	102400
42.621351	102400
42.624823	102400
42.628295	102400
42.631767	102400
42.635239	102400
42.638712	102400
42.642184	102400
42.645656	102400
42.649128	102400
42.6526	102400
42.656073	102400
42.659545	102400
42.663017	102400
42.666489	102400
42.669961	102400
42.673434	102400
42.676906	102400
42.680378	102400
42.68385	102400
42.687323	102400
42.690795	102400
42.694267	102400
42.697739	102400
42.701211	102400
42.704684	102400
42.708156	102400
42.711628	102400
42.7151	102400
42.718572	102400
42.722045	102400
42.725517	102400
42.728989	102400
42.732461	102400
42.735933	102400
42.739405	102400
42.742878	102400
42.74635	102400
42.749822	102400
42.753294	102400
42.756766	102400
42.760239	102400
42.763711	102400
42.767183	102400
42.770655	102400
42.774127	102400
42.7776	102400
42.781072	102400
42.784544	102400
42.788016	102400
42.791489	102400
42.794961	102400
42.798433	102400
42.801905	102400
42.805377	102400
42.80885	102400
42.812322	102400
42.815794	102400
42.819266	102400
42.822738	102400
42.826211	102400
42.829683	102400
42.833155	102400
42.836627	102400
42.840099	102400
42.843572	102400
42.847044	102400
42.850516	102400
42.853988	102400
42.85746	102400
42.860932	102400
42.864405	102400
42.867877	102400
42.871349	102400
42.874821	102400
42.878293	102400
42.881766	102400
42.885238	102400
42.88871	102400
42.892182	102400
42.895654	102400
42.899127	102400
42.902599	102400
42.906071	102400
42.909543	102400
42.913016	102400
42.916488	102400
42.91996	102400
42.923432	102400
42.926904	102400
42.930377	102400
42.933849	102400
42.937321	102400
42.940793	102400
42.944265	102400
42.947738	102400
42.95121	102400
42.954682	102400
42.958154	102400
42.961626	102400
42.965099	102400
42.968571	102400
42.972043	102400
42.975515	102400
42.978987	102400
42.982459	102400
42.985932	102400
42.989404	102400
42.992876	102400
42.996348	102400
42.99982	102400
43.003293	101400
43.006765	101400
43.010237	101400
43.013709	101400
43.017182	101400
43.020654	101400
43.024126	101400
43.027598	101400
43.03107	101400
43.034543	101400
43.038015	101400
43.041487	101400
43.044959	101400
43.048431	101400
43.051904	101400
43.055376	101400
43.058848	101400
43.06232	101400
43.065792	101400
43.069265	101400
43.072737	101400
43.076209	101400
43.079681	101400
43.083153	101400
43.086625	101400
43.090098	101400
43.09357	101400
43.097042	101400
43.100514	101400
43.103986	101400
43.107459	101400
43.110931	101400
43.114403	101400
43.117875	101400
43.121347	101400
43.12482	101400
43.128292	101400
43.131764	101400
43.135236	101400
43.138709	101400
43.142181	101400
43.145653	101400
43.149125	101400
43.152597	101400
43.15607	101400
43.159542	101400
43.163014	101400
43.166486	101400
43.169958	101400
43.173431	101400
43.176903	101400
43.180375	101400
43.183847	101400
43.187319	101400
43.190792	101400
43.194264	101400
43.197736	101400
43.201208	101400
43.20468	101400
43.208152	101400
43.211625	101400
43.215097	101400
43.218569	101400
43.222041	101400
43.225513	101400
43.228986	101400
43.232458	101400
43.23593	101400
43.239402	101400
43.242874	101400
43.246347	101400
43.249819	101400
43.253291	101400
43.256763	101400
43.260236	101400
43.263708	101400
43.26718	101400
43.270652	101400
43.274124	101400
43.277597	101400
43.281069	101400
43.284541	101400
43.288013	101400
43.291485	101400
43.294958	101400
43.29843	101400
43.301902	101400
43.305374	101400
43.308846	101400
43.312319	101400
43.315791	101400
43.319263	101400
43.322735	101400
43.326207	101400
43.329679	101400
43.333152	101400
43.336624	101400
43.340096	101400
43.343568	101400
43.34704	101400
43.350513	101400
43.353985	101400
43.357457	101400
43.360929	101400
43.364402	101400
43.367874	101400
43.371346	101400
43.374818	101400
43.37829	101400
43.381763	101400
43.385235	101400
43.388707	101400
43.392179	101400
43.395651	101400
43.399124	101400
43.402596	101400
43.406068	101400
43.40954	101400
43.413012	101400
43.416485	101400
43.419957	101400
43.423429	101400
43.426901	101400
43.430373	101400
43.433845	101400
43.437318	101400
43.44079	101400
43.444262	101400
43.447734	101400
43.451206	101400
43.454679	101400
43.458151	101400
43.461623	101400
43.465095	101400
43.468567	101400
43.47204	101400
43.475512	101400
43.478984	101400
43.482456	101400
43.485929	101400
43.489401	101400
43.492873	101400
43.496345	101400
43.499817	101400
43.50329	101400
43.506762	101400
43.510234	101400
43.513706	101400
43.517178	101400
43.520651	101400
43.524123	101400
43.527595	101400
43.531067	101400
43.534539	101400
43.538012	101400
43.541484	101400
43.544956	101400
43.548428	101400
43.5519	101400
43.555372	101400
43.558845	101400
43.562317	101400
43.565789	101400
43.569261	101400
43.572733	101400
43.576206	101400
43.579678	101400
43.58315	101400
43.586622	101400
43.590094	101400
43.593567	101400
43.597039	101400
43.600511	101400
43.603983	101400
43.607456	101400
43.610928	101400
43.6144	101400
43.617872	101400
43.621344	101400
43.624817	101400
43.628289	101400
43.631761	101400
43.635233	101400
43.638705	101400
43.642178	101400
43.64565	101400
43.649122	101400
43.652594	101400
43.656066	101400
43.659538	101400
43.663011	101400
43.666483	101400
43.669955	101400
43.673427	101400
43.676899	101400
43.680372	101400
43.683844	101400
43.687316	101400
43.690788	101400
43.69426	101400
43.697733	101400
43.701205	101400
43.704677	101400
43.708149	101400
43.711622	101400
43.715094	101400
43.718566	101400
43.722038	101400
43.72551	101400
43.728983	101400
43.732455	101400
43.735927	101400
43.739399	101400
43.742871	101400
43.746344	101400
43.749816	101400
43.753288	101400
43.75676	101400
43.760232	101400
43.763705	101400
43.767177	101400
43.770649	101400
43.774121	101400
43.777593	101400
43.781065	101400
43.784538	101400
43.78801	101400
43.791482	101400
43.794954	101400
43.798426	101400
43.801899	101400
43.805371	101400
43.808843	101400
43.812315	101400
43.815787	101400
43.81926	101400
43.822732	101400
43.826204	101400
43.829676	101400
43.833149	101400
43.836621	101400
43.840093	101400
43.843565	101400
43.847037	101400
43.85051	101400
43.853982	101400
43.857454	101400
43.860926	101400
43.864398	101400
43.867871	101400
43.871343	101400
43.874815	101400
43.878287	101400
43.881759	101400
43.885232	101400
43.888704	101400
43.892176	101400
43.895648	101400
43.89912	101400
43.902592	101400
43.906065	101400
43.909537	101400
43.913009	101400
43.916481	101400
43.919953	101400
43.923426	101400
43.926898	101400
43.93037	101400
43.933842	101400
43.937314	101400
43.940787	101400
43.944259	101400
43.947731	101400
43.951203	101400
43.954676	101400
43.958148	101400
43.96162	101400
43.965092	101400
43.968564	101400
43.972037	101400
43.975509	101400
43.978981	101400
43.982453	101400
43.985925	101400
43.989398	101400
43.99287	101400
43.996342	101400
43.999814	101400
44.003286	102600
44.006758	102600
44.010231	102600
44.013703	102600
44.017175	102600
44.020647	102600
44.024119	102600
44.027592	102600
44.031064	102600
44.034536	102600
44.038008	102600
44.04148	102600
44.044953	102600
44.048425	102600
44.051897	102600
44.055369	102600
44.058842	102600
44.062314	102600
44.065786	102600
44.069258	102600
44.07273	102600
44.076203	102600
44.079675	102600
44.083147	102600
44.086619	102600
44.090091	102600
44.093564	102600
44.097036	102600
44.100508	102600
44.10398	102600
44.107452	102600
44.110925	102600
44.114397	102600
44.117869	102600
44.121341	102600
44.124813	102600
44.128285	102600
44.131758	102600
44.13523	102600
44.138702	102600
44.142174	102600
44.145646	102600
44.149119	102600
44.152591	102600
44.156063	102600
44.159535	102600
44.163007	102600
44.16648	102600
44.169952	102600
44.173424	102600
44.176896	102600
44.180369	102600
44.183841	102600
44.187313	102600
44.190785	102600
44.194257	102600
44.19773	102600
44.201202	102600
44.204674	102600
44.208146	102600
44.211618	102600
44.215091	102600
44.218563	102600
44.222035	102600
44.225507	102600
44.228979	102600
44.232452	102600
44.235924	102600
44.239396	102600
44.242868	102600
44.24634	102600
44.249812	102600
44.253285	102600
44.256757	102600
44.260229	102600
44.263701	102600
44.267173	102600
44.270646	102600
44.274118	102600
44.27759	102600
44.281062	102600
44.284534	102600
44.288007	102600
44.291479	102600
44.294951	102600
44.298423	102600
44.301896	102600
44.305368	102600
44.30884	102600
44.312312	102600
44.315784	102600
44.319257	102600
44.322729	102600
44.326201	102600
44.329673	102600
44.333145	102600
44.336618	102600
44.34009	102600
44.343562	102600
44.347034	102600
44.350506	102600
44.353978	102600
44.357451	102600
44.360923	102600
44.364395	102600
44.367867	102600
44.371339	102600
44.374812	102600
44.378284	102600
44.381756	102600
44.385228	102600
44.3887	102600
44.392173	102600
44.395645	102600
44.399117	102600
44.402589	102600
44.406062	102600
44.409534	102600
44.413006	102600
44.416478	102600
44.41995	102600
44.423423	102600
44.426895	102600
44.430367	102600
44.433839	102600
44.437311	102600
44.440784	102600
44.444256	102600
44.447728	102600
44.4512	102600
44.454672	102600
44.458145	102600
44.461617	102600
44.465089	102600
44.468561	102600
44.472033	102600
44.475505	102600
44.478978	102600
44.48245	102600
44.485922	102600
44.489394	102600
44.492866	102600
44.496339	102600
44.499811	102600
44.503283	102600
44.506755	102600
44.510227	102600
44.5137	102600
44.517172	102600
44.520644	102600
44.524116	102600
44.527589	102600
44.531061	102600
44.534533	102600
44.538005	102600
44.541477	102600
44.54495	102600
44.548422	102600
44.551894	102600
44.555366	102600
44.558838	102600
44.562311	102600
44.565783	102600
44.569255	102600
44.572727	102600
44.576199	102600
44.579672	102600
44.583144	102600
44.586616	102600
44.590088	102600
44.59356	102600
44.597032	102600
44.600505	102600
44.603977	102600
44.607449	102600
44.610921	102600
44.614393	102600
44.617866	102600
44.621338	102600
44.62481	102600
44.628282	102600
44.631755	102600
44.635227	102600
44.638699	102600
44.642171	102600
44.645643	102600
44.649116	102600
44.652588	102600
44.65606	102600
44.659532	102600
44.663004	102600
44.666477	102600
44.669949	102600
44.673421	102600
44.676893	102600
44.680365	102600
44.683838	102600
44.68731	102600
44.690782	102600
44.694254	102600
44.697726	102600
44.701198	102600
44.704671	102600
44.708143	102600
44.711615	102600
44.715087	102600
44.718559	102600
44.722032	102600
44.725504	102600
44.728976	102600
44.732448	102600
44.73592	102600
44.739393	102600
44.742865	102600
44.746337	102600
44.749809	102600
44.753282	102600
44.756754	102600
44.760226	102600
44.763698	102600
44.76717	102600
44.770643	102600
44.774115	102600
44.777587	102600
44.781059	102600
44.784531	102600
44.788004	102600
44.791476	102600
44.794948	102600
44.79842	102600
44.801892	102600
44.805365	102600
44.808837	102600
44.812309	102600
44.815781	102600
44.819253	102600
44.822725	102600
44.826198	102600
44.82967	102600
44.833142	102600
44.836614	102600
44.840086	102600
44.843559	102600
44.847031	102600
44.850503	102600
44.853975	102600
44.857447	102600
44.86092	102600
44.864392	102600
44.867864	102600
44.871336	102600
44.874809	102600
44.878281	102600
44.881753	102600
44.885225	102600
44.888697	102600
44.89217	102600
44.895642	102600
44.899114	102600
44.902586	102600
44.906058	102600
44.909531	102600
44.913003	102600
44.916475	102600
44.919947	102600
44.923419	102600
44.926892	102600
44.930364	102600
44.933836	102600
44.937308	102600
44.94078	102600
44.944252	102600
44.947725	102600
44.951197	102600
44.954669	102600
44.958141	102600
44.961613	102600
44.965086	102600
44.968558	102600
44.97203	102600
44.975502	102600
44.978975	102600
44.982447	102600
44.985919	102600
44.989391	102600
44.992863	102600
44.996336	102600
44.999808	102600
45.00328	103500
45.006752	103500
45.010224	103500
45.013697	103500
45.017169	103500
45.020641	103500
45.024113	103500
45.027585	103500
45.031058	103500
45.03453	103500
45.038002	103500
45.041474	103500
45.044946	103500
45.048418	103500
45.051891	103500
45.055363	103500
45.058835	103500
45.062307	103500
45.065779	103500
45.069252	103500
45.072724	103500
45.076196	103500
45.079668	103500
45.08314	103500
45.086613	103500
45.090085	103500
45.093557	103500
45.097029	103500
45.100502	103500
45.103974	103500
45.107446	103500
45.110918	103500
45.11439	103500
45.117863	103500
45.121335	103500
45.124807	103500
45.128279	103500
45.131751	103500
45.135224	103500
45.138696	103500
45.142168	103500
45.14564	103500
45.149112	103500
45.152585	103500
45.156057	103500
45.159529	103500
45.163001	103500
45.166473	103500
45.169945	103500
45.173418	103500
45.17689	103500
45.180362	103500
45.183834	103500
45.187306	103500
45.190779	103500
45.194251	103500
45.197723	103500
45.201195	103500
45.204667	103500
45.20814	103500
45.211612	103500
45.215084	103500
45.218556	103500
45.222029	103500
45.225501	103500
45.228973	103500
45.232445	103500
45.235917	103500
45.23939	103500
45.242862	103500
45.246334	103500
45.249806	103500
45.253278	103500
45.256751	103500
45.260223	103500
45.263695	103500
45.267167	103500
45.270639	103500
45.274111	103500
45.277584	103500
45.281056	103500
45.284528	103500
45.288	103500
45.291472	103500
45.294945	103500
45.298417	103500
45.301889	103500
45.305361	103500
45.308833	103500
45.312306	103500
45.315778	103500
45.31925	103500
45.322722	103500
45.326195	103500
45.329667	103500
45.333139	103500
45.336611	103500
45.340083	103500
45.343556	103500
45.347028	103500
45.3505	103500
45.353972	103500
45.357444	103500
45.360917	103500
45.364389	103500
45.367861	103500
45.371333	103500
45.374805	103500
45.378278	103500
45.38175	103500
45.385222	103500
45.388694	103500
45.392166	103500
45.395638	103500
45.399111	103500
45.402583	103500
45.406055	103500
45.409527	103500
45.412999	103500
45.416472	103500
45.419944	103500
45.423416	103500
45.426888	103500
45.43036	103500
45.433833	103500
45.437305	103500
45.440777	103500
45.444249	103500
45.447722	103500
45.451194	103500
45.454666	103500
45.458138	103500
45.46161	103500
45.465083	103500
45.468555	103500
45.472027	103500
45.475499	103500
45.478971	103500
45.482444	103500
45.485916	103500
45.489388	103500
45.49286	103500
45.496332	103500
45.499805	103500
45.503277	103500
45.506749	103500
45.510221	103500
45.513693	103500
45.517165	103500
45.520638	103500
45.52411	103500
45.527582	103500
45.531054	103500
45.534526	103500
45.537999	103500
45.541471	103500
45.544943	103500
45.548415	103500
45.551887	103500
45.55536	103500
45.558832	103500
45.562304	103500
45.565776	103500
45.569249	103500
45.572721	103500
45.576193	103500
45.579665	103500
45.583137	103500
45.58661	103500
45.590082	103500
45.593554	103500
45.597026	103500
45.600498	103500
45.603971	103500
45.607443	103500
45.610915	103500
45.614387	103500
45.617859	103500
45.621331	103500
45.624804	103500
45.628276	103500
45.631748	103500
45.63522	103500
45.638692	103500
45.642165	103500
45.645637	103500
45.649109	103500
45.652581	103500
45.656053	103500
45.659526	103500
45.662998	103500
45.66647	103500
45.669942	103500
45.673415	103500
45.676887	103500
45.680359	103500
45.683831	103500
45.687303	103500
45.690776	103500
45.694248	103500
45.69772	103500
45.701192	103500
45.704664	103500
45.708137	103500
45.711609	103500
45.715081	103500
45.718553	103500
45.722025	103500
45.725498	103500
45.72897	103500
45.732442	103500
45.735914	103500
45.739386	103500
45.742858	103500
45.746331	103500
45.749803	103500
45.753275	103500
45.756747	103500
45.760219	103500
45.763692	103500
45.767164	103500
45.770636	103500
45.774108	103500
45.77758	103500
45.781053	103500
45.784525	103500
45.787997	103500
45.791469	103500
45.794942	103500
45.798414	103500
45.801886	103500
45.805358	103500
45.80883	103500
45.812303	103500
45.815775	103500
45.819247	103500
45.822719	103500
45.826191	103500
45.829664	103500
45.833136	103500
45.836608	103500
45.84008	103500
45.843552	103500
45.847025	103500
45.850497	103500
45.853969	103500
45.857441	103500
45.860913	103500
45.864385	103500
45.867858	103500
45.87133	103500
45.874802	103500
45.878274	103500
45.881746	103500
45.885219	103500
45.888691	103500
45.892163	103500
45.895635	103500
45.899108	103500
45.90258	103500
45.906052	103500
45.909524	103500
45.912996	103500
45.916469	103500
45.919941	103500
45.923413	103500
45.926885	103500
45.930357	103500
45.93383	103500
45.937302	103500
45.940774	103500
45.944246	103500
45.947718	103500
45.951191	103500
45.954663	103500
45.958135	103500
45.961607	103500
45.965079	103500
45.968551	103500
45.972024	103500
45.975496	103500
45.978968	103500
45.98244	103500
45.985912	103500
45.989385	103500
45.992857	103500
45.996329	103500
45.999801	103500
46.003273	103500
46.006746	103500
46.010218	103500
46.01369	103500
46.017162	103500
46.020635	103500
46.024107	103500
46.027579	103500
46.031051	103500
46.034523	103500
46.037996	103500
46.041468	103500
46.04494	103500
46.048412	103500
46.051884	103500
46.055357	103500
46.058829	103500
46.062301	103500
46.065773	103500
46.069245	103500
46.072718	103500
46.07619	103500
46.079662	103500
46.083134	103500
46.086606	103500
46.090078	103500
46.093551	103500
46.097023	103500
46.100495	103500
46.103967	103500
46.107439	103500
46.110912	103500
46.114384	103500
46.117856	103500
46.121328	103500
46.1248	103500
46.128273	103500
46.131745	103500
46.135217	103500
46.138689	103500
46.142162	103500
46.145634	103500
46.149106	103500
46.152578	103500
46.15605	103500
46.159523	103500
46.162995	103500
46.166467	103500
46.169939	103500
46.173411	103500
46.176884	103500
46.180356	103500
46.183828	103500
46.1873	103500
46.190772	103500
46.194245	103500
46.197717	103500
46.201189	103500
46.204661	103500
46.208133	103500
46.211605	103500
46.215078	103500
46.21855	103500
46.222022	103500
46.225494	103500
46.228966	103500
46.232439	103500
46.235911	103500
46.239383	103500
46.242855	103500
46.246328	103500
46.2498	103500
46.253272	103500
46.256744	103500
46.260216	103500
46.263689	103500
46.267161	103500
46.270633	103500
46.274105	103500
46.277577	103500
46.28105	103500
46.284522	103500
46.287994	103500
46.291466	103500
46.294938	103500
46.298411	103500
46.301883	103500
46.305355	103500
46.308827	103500
46.312299	103500
46.315771	103500
46.319244	103500
46.322716	103500
46.326188	103500
46.32966	103500
46.333132	103500
46.336605	103500
46.340077	103500
46.343549	103500
46.347021	103500
46.350493	103500
46.353966	103500
46.357438	103500
46.36091	103500
46.364382	103500
46.367855	103500
46.371327	103500
46.374799	103500
46.378271	103500
46.381743	103500
46.385216	103500
46.388688	103500
46.39216	103500
46.395632	103500
46.399104	103500
46.402577	103500
46.406049	103500
46.409521	103500
46.412993	103500
46.416465	103500
46.419938	103500
46.42341	103500
46.426882	103500
46.430354	103500
46.433826	103500
46.437298	103500
46.440771	103500
46.444243	103500
46.447715	103500
46.451187	103500
46.454659	103500
46.458132	103500
46.461604	103500
46.465076	103500
46.468548	103500
46.47202	103500
46.475493	103500
46.478965	103500
46.482437	103500
46.485909	103500
46.489382	103500
46.492854	103500
46.496326	103500
46.499798	103500
46.50327	103500
46.506743	103500
46.510215	103500
46.513687	103500
46.517159	103500
46.520631	103500
46.524104	103500
46.527576	103500
46.531048	103500
46.53452	103500
46.537992	103500
46.541464	103500
46.544937	103500
46.548409	103500
46.551881	103500
46.555353	103500
46.558825	103500
46.562298	103500
46.56577	103500
46.569242	103500
46.572714	103500
46.576186	103500
46.579659	103500
46.583131	103500
46.586603	103500
46.590075	103500
46.593548	103500
46.59702	103500
46.600492	103500
46.603964	103500
46.607436	103500
46.610909	103500
46.614381	103500
46.617853	103500
46.621325	103500
46.624797	103500
46.62827	103500
46.631742	103500
46.635214	103500
46.638686	103500
46.642158	103500
46.645631	103500
46.649103	103500
46.652575	103500
46.656047	103500
46.659519	103500
46.662991	103500
46.666464	103500
46.669936	103500
46.673408	103500
46.67688	103500
46.680352	103500
46.683825	103500
46.687297	103500
46.690769	103500
46.694241	103500
46.697713	103500
46.701186	103500
46.704658	103500
46.70813	103500
46.711602	103500
46.715075	103500
46.718547	103500
46.722019	103500
46.725491	103500
46.728963	103500
46.732436	103500
46.735908	103500
46.73938	103500
46.742852	103500
46.746324	103500
46.749797	103500
46.753269	103500
46.756741	103500
46.760213	103500
46.763685	103500
46.767158	103500
46.77063	103500
46.774102	103500
46.777574	103500
46.781046	103500
46.784518	103500
46.787991	103500
46.791463	103500
46.794935	103500
46.798407	103500
