#.t	.Inflow(H2O)	.Inflow(S_A)	.Inflow(S_ALK)	.Inflow(S_Al)	.Inflow(S_F)	.Inflow(S_I)	.Inflow(S_N2)	.Inflow(S_NH)	.Inflow(S_NO)	.Inflow(S_O)	.Inflow(S_PO)	.Inflow(X_AUT)	.Inflow(X_H)	.Inflow(X_I)	.Inflow(X_I_i)	.Inflow(X_MEOH)	.Inflow(X_MEP)	.Inflow(X_PAO)	.Inflow(X_PHA)	.Inflow(X_PP)	.Inflow(X_S)	.Inflow(X_TSS)	.Influent_Load(H2O)	.Influent_Load(S_A)	.Influent_Load(S_ALK)	.Influent_Load(S_Al)	.Influent_Load(S_F)	.Influent_Load(S_I)	.Influent_Load(S_N2)	.Influent_Load(S_NH)	.Influent_Load(S_NO)	.Influent_Load(S_O)	.Influent_Load(S_PO)	.Influent_Load(X_AUT)	.Influent_Load(X_H)	.Influent_Load(X_I)	.Influent_Load(X_I_i)	.Influent_Load(X_MEOH)	.Influent_Load(X_MEP)	.Influent_Load(X_PAO)	.Influent_Load(X_PHA)	.Influent_Load(X_PP)	.Influent_Load(X_S)	.Influent_Load(X_TSS)
#d																																												
237.68251	136376.3256	34.3378175	0	0	51.50672625	51.50672625	0	27.498101	0	0	5.5692356	0	0	170.9954544	80.8024022	0	0	0	0	0	380.6027856	310.77847	-136376325600	-4682865.37977338	-0	-0	-7024298.06966007	-7024298.06966007	-0	-3750089.97535769	-0	-0	-759511.887528711	-0	-0	-23319731.7653744	-11019534.7116894	-0	-0	-0	-0	-0	-51905209.4132526	-42382825.8141898
237.68598	136140.8496	34.4601025	0	0	51.69015375	51.69015375	0	27.596027	0	0	5.5890688	0	0	171.4097787	81.0165226	0	0	0	0	0	381.5249913	311.60201	-136140849600	-4691427.63165308	-0	-0	-7037141.44747962	-7037141.44747962	-0	-3756946.56136454	-0	-0	-760900.574904852	-0	-0	-23335872.901966	-11029658.2184016	-0	-0	-0	-0	-0	-51941136.4592146	-42421762.3784677
237.68945	135340.9176	34.5823875	0	0	51.87358125	51.87358125	0	27.693954	0	0	5.608902	0	0	171.8241061	81.2306456	0	0	0	0	0	382.4472039	312.42556	-135340917600	-4680412.05704877	-0	-0	-7020618.08557315	-7020618.08557315	-0	-3748125.14633219	-0	-0	-759113.943408475	-0	-0	-23254832.1853738	-10993830.1127444	-0	-0	-0	-0	-0	-51760755.5093803	-42283961.9720939
237.69292	135943.4064	34.70467	0	0	52.057005	52.057005	0	27.79188	0	0	5.6287352	0	0	172.2384335	81.444766	0	0	0	0	0	383.3694165	313.2491	-135943406400	-4717871.05778789	-0	-0	-7076806.58668183	-7076806.58668183	-0	-3778122.83746003	-0	-0	-765189.436811585	-0	-0	-23414679.3629899	-11071878.9234909	-0	-0	-0	-0	-0	-52116544.3885904	-42584149.7057342
237.6964	134943.8184	34.826955	0	0	52.2404325	52.2404325	0	27.889806	0	0	5.6485684	0	0	172.6527609	81.658889	0	0	0	0	0	384.2916291	314.07265	-134943818400	-4699682.29094497	-0	-0	-7049523.43641746	-7049523.43641746	-0	-3763556.91607523	-0	-0	-762239.388389579	-0	-0	-23298422.8131482	-11019362.2879618	-0	-0	-0	-0	-0	-51857779.8099105	-42382162.6460068
237.69987	134173.0824	34.9492375	0	0	52.42385625	52.42385625	0	27.987733	0	0	5.6684016	0	0	173.0670914	81.8730094	0	0	0	0	0	385.2138486	314.89619	-134173082400	-4689246.92290467	-0	-0	-7033870.38435701	-7033870.38435701	-0	-3755200.4059982	-0	-0	-760546.914953092	-0	-0	-23220945.1151405	-10985154.0365622	-0	-0	-0	-0	-0	-51685329.4498289	-42250592.4483161
237.70334	134443.6992	35.0715225	0	0	52.60728375	52.60728375	0	28.085659	0	0	5.6882348	0	0	173.4814157	82.0871324	0	0	0	0	0	386.1360543	315.71974	-134443699200	-4715145.22147603	-0	-0	-7072717.83221405	-7072717.83221405	-0	-3775939.89042977	-0	-0	-764747.328430172	-0	-0	-23323483.269161	-11036097.7365762	-0	-0	-0	-0	-0	-51913559.5345841	-42446529.7560622
237.70681	133634.5848	35.1938075	0	0	52.79071125	52.79071125	0	28.183586	0	0	5.708068	0	0	173.8957431	82.3012528	0	0	0	0	0	387.0582669	316.54328	-133634584800	-4703109.85279363	-0	-0	-7054664.77919044	-7054664.77919044	-0	-3766301.81328509	-0	-0	-762795.297190166	-0	-0	-23238485.427656	-10998293.7464478	-0	-0	-0	-0	-0	-51724370.7905891	-42301129.7940301
237.71028	134730.2112	35.31609	0	0	52.974135	52.974135	0	28.281512	0	0	5.7279012	0	0	166.8535909	79.6943368	0	0	0	0	0	371.3837991	306.51668	-134730211200	-4758144.26445821	-0	-0	-7137216.39668731	-7137216.39668731	-0	-3810374.08481533	-0	-0	-771721.338408733	-0	-0	-22480219.5414354	-10737234.8285079	-0	-0	-0	-0	-0	-50036617.6890014	-41297057.0327228
237.71376	134555.172	35.438375	0	0	53.1575625	53.1575625	0	28.379439	0	0	5.7477344	0	0	167.2485681	79.9011382	0	0	0	0	0	372.2629419	307.31207	-134555172000	-4768416.6435255	-0	-0	-7152624.96528825	-7152624.96528825	-0	-3818600.29590851	-0	-0	-773387.390802317	-0	-0	-22504159.8474492	-10751111.3934968	-0	-0	-0	-0	-0	-50089904.1765805	-41350428.436526
237.71723	134087.664	35.56066	0	0	53.34099	53.34099	0	28.477365	0	0	5.7675676	0	0	167.6435453	80.1079396	0	0	0	0	0	373.1420847	308.10746	-134087664000	-4768245.82969824	-0	-0	-7152368.74454736	-7152368.74454736	-0	-3818463.34972536	-0	-0	-773359.666446086	-0	-0	-22478931.3739552	-10741486.4888171	-0	-0	-0	-0	-0	-50033750.4775131	-41313409.5723734
237.7207	135100.7304	35.6829425	0	0	53.52441375	53.52441375	0	28.575292	0	0	5.7874008	0	0	168.0385256	80.314741	0	0	0	0	0	374.0212344	308.90285	-135100730400	-4820791.5945712	-0	-0	-7231187.3918568	-7231187.3918568	-0	-3860542.82059328	-0	-0	-781882.075197544	-0	-0	-22702127.5438991	-10850580.1709868	-0	-0	-0	-0	-0	-50530541.9525496	-41733000.6576416
237.72417	135342.1752	35.8052275	0	0	53.70784125	53.70784125	0	28.673218	0	0	5.8072341	0	0	168.4335028	80.5215424	0	0	0	0	0	374.9003772	309.69824	-135342175200	-4845957.37338086	-0	-0	-7268936.06007129	-7268936.06007129	-0	-3880695.69410379	-0	-0	-785963.694989614	-0	-0	-22796156.6455073	-10897960.698875	-0	-0	-0	-0	-0	-50739832.5335485	-41915233.4572116
237.72765	135406.2192	35.9275125	0	0	53.89126875	53.89126875	0	28.771145	0	0	5.8270673	0	0	168.82848	80.7283438	0	0	0	0	0	375.77952	310.49363	-135406219200	-4864808.63288574	-0	-0	-7297212.94932861	-7297212.94932861	-0	-3895791.96650498	-0	-0	-789021.152116952	-0	-0	-22860426.1700828	-10931119.8162358	-0	-0	-0	-0	-0	-50882884.0559908	-42042768.5239837
237.73112	136662.612	36.049795	0	0	54.0746925	54.0746925	0	28.869071	0	0	5.8469005	0	0	169.2234603	80.9351426	0	0	0	0	0	376.6586697	311.28901	-136662612000	-4926659.14676454	-0	-0	-7389988.72014681	-7389988.72014681	-0	-3945322.64887345	-0	-0	-799052.694434106	-0	-0	-23126520.0962763	-11060807.9903085	-0	-0	-0	-0	-0	-51475157.6336472	-42541569.1934941
237.73459	136709.1912	36.17208	0	0	54.25812	54.25812	0	28.966997	0	0	5.8667337	0	0	169.6184375	81.141944	0	0	0	0	0	377.5378125	312.0844	-136709191200	-4945055.8008217	-0	-0	-7417583.70123255	-7417583.70123255	-0	-3960054.73136283	-0	-0	-802036.419112784	-0	-0	-23188399.4032328	-11092849.5366357	-0	-0	-0	-0	-0	-51612888.9942922	-42664805.9101373
237.73806	135269.0712	36.294365	0	0	54.4415475	54.4415475	0	29.064924	0	0	5.8865669	0	0	170.0134147	81.3487454	0	0	0	0	0	378.4169553	312.87979	-135269071200	-4909505.04334379	-0	-0	-7364257.56501568	-7364257.56501568	-0	-3931585.27397859	-0	-0	-796270.437119663	-0	-0	-22997556.6980094	-11003969.2335433	-0	-0	-0	-0	-0	-51188110.0697629	-42322958.590551
237.74153	134316.1296	36.4166475	0	0	54.62497125	54.62497125	0	29.16285	0	0	5.9064001	0	0	170.408395	81.5555468	0	0	0	0	0	379.296105	313.67518	-134316129600	-4891343.14520752	-0	-0	-7337014.71781127	-7337014.71781127	-0	-3917041.14010536	-0	-0	-793324.801301053	-0	-0	-22888596.067748	-10954225.3935877	-0	-0	-0	-0	-0	-50945584.7959552	-42131636.1291833
237.74501	133044.1728	36.5389325	0	0	54.80839875	54.80839875	0	29.260777	0	0	5.9262333	0	0	170.8033722	81.7623482	0	0	0	0	0	380.1752478	314.47057	-133044172800	-4861292.04945754	-0	-0	-7291938.0741863	-7291938.0741863	-0	-3892975.87145027	-0	-0	-788450.807218314	-0	-0	-22724393.3657995	-10878003.9824546	-0	-0	-0	-0	-0	-50580101.362586	-41838476.8555945
237.74848	99368.616	36.661215	0	0	54.9918225	54.9918225	0	29.358703	0	0	5.9460665	0	0	171.1983525	81.9691496	0	0	0	0	0	381.0543975	315.26596	-99368616000	-3642974.19542844	-0	-0	-5464461.29314266	-5464461.29314266	-0	-2917333.68466505	-0	-0	-590852.398748964	-0	-0	-17011743.3494051	-8145160.95044895	-0	-0	-0	-0	-0	-37864848.1002889	-31327542.1171114
237.75195	110805.9264	38.22599	0	0	57.338985	57.338985	0	30.611792	0	0	6.1998566	0	0	162.1159725	79.2670684	0	0	0	0	0	360.8387775	304.87334	-110805926400	-4235666.23450714	-0	-0	-6353499.35176071	-6353499.35176071	-0	-3391967.97132411	-0	-0	-686980.854110154	-0	-0	-17963410.5170994	-8783260.94707417	-0	-0	-0	-0	-0	-39983075.021931	-33781772.8733622
237.75542	142092.5976	38.35307	0	0	57.529605	57.529605	0	30.713558	0	0	6.2204675	0	0	162.4856568	79.4665482	0	0	0	0	0	361.6616232	305.64057	-142092597600	-5449687.34223463	-0	-0	-8174531.01335195	-8174531.01335195	-0	-4364169.23775826	-0	-0	-883882.385361378	-0	-0	-23088009.0474541	-11291608.2560436	-0	-0	-0	-0	-0	-51389439.4927204	-43429262.5232446
237.7589	140307.2376	38.48015	0	0	57.720225	57.720225	0	30.815325	0	0	6.2410785	0	0	162.855338	79.6660306	0	0	0	0	0	362.484462	306.40781	-140307237600	-5399043.54893364	-0	-0	-8098565.32340046	-8098565.32340046	-0	-4323613.12649622	-0	-0	-875668.483979752	-0	-0	-22849782.6031943	-11177720.6840431	-0	-0	-0	-0	-0	-50859193.5361422	-42991233.4001657
237.76237	137189.664	38.60723	0	0	57.910845	57.910845	0	30.917092	0	0	6.2616895	0	0	163.2250192	79.8655104	0	0	0	0	0	363.3073008	307.17504	-137189664000	-5296512.91167072	-0	-0	-7944769.36750608	-7944769.36750608	-0	-4241505.46333709	-0	-0	-859039.078577328	-0	-0	-22392785.5404416	-10956722.5369645	-0	-0	-0	-0	-0	-49842006.5254989	-42141240.5267866
237.76584	136080.1056	38.73431	0	0	58.101465	58.101465	0	31.018859	0	0	6.2823005	0	0	163.5947035	80.0649902	0	0	0	0	0	364.1301465	307.94227	-136080105600	-5270968.99514314	-0	-0	-7906453.4927147	-7906453.4927147	-0	-4221049.60831151	-0	-0	-854896.115450933	-0	-0	-22261984.5278807	-10895252.321279	-0	-0	-0	-0	-0	-49550868.7878635	-41904816.6203037
237.76931	133588.4544	38.8613875	0	0	58.29208125	58.29208125	0	31.120625	0	0	6.3029114	0	0	163.9643878	80.2644726	0	0	0	0	0	364.9529922	308.70951	-133588454400	-5191432.69196448	-0	-0	-7787149.03794672	-7787149.03794672	-0	-4157356.193712	-0	-0	-841996.19214614	-0	-0	-21903749.1428442	-10722406.8378651	-0	-0	-0	-0	-0	-48753506.1566532	-41240026.2994813
237.77278	131691.4296	38.9884675	0	0	58.48270125	58.48270125	0	31.222392	0	0	6.3235224	0	0	164.334069	80.4639524	0	0	0	0	0	365.775831	309.47674	-131691429600	-5134447.02298814	-0	-0	-7701670.53448221	-7701670.53448221	-0	-4111721.4380116	-0	-0	-832753.704963623	-0	-0	-21641388.478595	-10596412.9228224	-0	-0	-0	-0	-0	-48169542.097518	-40755434.3185475
237.77626	130589.3688	39.1155475	0	0	58.67332125	58.67332125	0	31.324159	0	0	6.3441334	0	0	164.7037533	80.6634348	0	0	0	0	0	366.5986767	310.24398	-130589368800	-5108074.65829142	-0	-0	-7662111.98743713	-7662111.98743713	-0	-4090602.15200084	-0	-0	-828476.376288998	-0	-0	-21508559.1824379	-10533787.035772	-0	-0	-0	-0	-0	-47873889.7931683	-40514565.5221998
237.77973	98073.4944	39.2426275	0	0	58.86394125	58.86394125	0	31.425925	0	0	6.3647444	0	0	165.0734345	80.8629146	0	0	0	0	0	367.4215155	311.01121	-98073494400	-3848661.60836254	-0	-0	-5772992.4125438	-5772992.4125438	-0	-3082050.27950232	-0	-0	-624212.724270831	-0	-0	-16189328.5540245	-7930508.60219078	-0	-0	-0	-0	-0	-36034311.9428288	-30501956.1622722
237.7832	111254.4312	39.3697075	0	0	59.05456125	59.05456125	0	31.527692	0	0	6.3853554	0	0	165.4431157	81.0623944	0	0	0	0	0	368.2443543	311.77844	-111254431200	-4380054.41442287	-0	-0	-6570081.62163431	-6570081.62163431	-0	-3507595.44050879	-0	-0	-710399.083036848	-0	-0	-18406279.7331593	-9018550.58068207	-0	-0	-0	-0	-0	-40968816.1802578	-34686733.0026233
237.78667	137603.8968	39.496785	0	0	59.2451775	59.2451775	0	31.629459	0	0	6.4059663	0	0	165.8128031	81.2618768	0	0	0	0	0	369.0672069	312.54568	-137603896800	-5434911.52707179	-0	-0	-8152367.29060768	-8152367.29060768	-0	-4352336.81207583	-0	-0	-881485.925649478	-0	-0	-22816487.8458911	-11181950.9089615	-0	-0	-0	-0	-0	-50785085.8505318	-43007503.4960058
237.79014	134456.3784	39.623865	0	0	59.4357975	59.4357975	0	31.731226	0	0	6.4265773	0	0	166.1824843	81.4613566	0	0	0	0	0	369.8900457	313.31291	-134456378400	-5327681.38611052	-0	-0	-7991522.07916577	-7991522.07916577	-0	-4266465.73015192	-0	-0	-864094.30926565	-0	-0	-22344294.9924929	-10952998.9879869	-0	-0	-0	-0	-0	-49734075.9510325	-42126919.1845651
237.79362	131897.4288	40.125955	0	0	60.1889325	60.1889325	0	32.133303	0	0	6.5080108	0	0	162.1267264	80.1624746	0	0	0	0	0	360.8627136	308.31721	-131897428800	-5292510.2926445	-0	-0	-7938765.43896675	-7938765.43896675	-0	-4238300.04455133	-0	-0	-858389.891122631	-0	-0	-21384098.3519211	-10573224.2859853	-0	-0	-0	-0	-0	-47596864.0736308	-40666247.2537896
237.79709	130068.9216	40.2542325	0	0	60.38134875	60.38134875	0	32.23603	0	0	6.5288163	0	0	162.4852476	80.3582936	0	0	0	0	0	361.6607124	309.07036	-130068921600	-5235824.61111067	-0	-0	-7853736.91666601	-7853736.91666601	-0	-4192905.65876525	-0	-0	-849196.095465502	-0	-0	-21134280.931241	-10452116.5901682	-0	-0	-0	-0	-0	-47040818.8469557	-40200448.4237238
237.80056	95961.2736	40.38251	0	0	60.573765	60.573765	0	32.338757	0	0	6.5496217	0	0	162.8437719	80.5541152	0	0	0	0	0	362.4587181	309.82352	-95961273600	-3875157.09076474	-0	-0	-5812735.63614711	-5812735.63614711	-0	-3103268.30836092	-0	-0	-628510.039930197	-0	-0	-15626695.7493519	-7730075.48831312	-0	-0	-0	-0	-0	-34782000.2162994	-29731059.5704351
237.80403	109154.1984	40.51079	0	0	60.766185	60.766185	0	32.441484	0	0	6.5704271	0	0	162.7180204	80.56672	0	0	0	0	0	362.1788196	309.872	-109154198400	-4421922.80900074	-0	-0	-6632884.2135011	-6632884.2135011	-0	-3541124.18092643	-0	-0	-717189.703246137	-0	-0	-17761355.0819969	-8794195.73931725	-0	-0	-0	-0	-0	-39533338.7308962	-33823829.7666048
237.80751	139480.9176	40.6390675	0	0	60.95860125	60.95860125	0	32.544211	0	0	6.5912325	0	0	162.5589563	80.56672	0	0	0	0	0	361.8247737	309.872	-139480917600	-5668374.42530834	-0	-0	-8502561.63796251	-8502561.63796251	-0	-4539296.41284801	-0	-0	-919351.157214942	-0	-0	-22673872.3888223	-11237520.0336223	-0	-0	-0	-0	-0	-50467651.4460883	-43221230.8985472
237.81098	134857.884	40.7673475	0	0	61.15102125	61.15102125	0	32.646937	0	0	6.6120379	0	0	162.3998891	80.56672	0	0	0	0	0	361.4707209	309.872	-134857884000	-5497798.22014269	-0	-0	-8246697.33021403	-8246697.33021403	-0	-4402696.84290131	-0	-0	-891685.440121804	-0	-0	-21900905.4058607	-10865057.3800205	-0	-0	-0	-0	-0	-48747176.5485286	-41788682.230848
237.81445	129688.956	40.895625	0	0	61.3434375	61.3434375	0	32.749664	0	0	6.6328434	0	0	162.240825	80.56672	0	0	0	0	0	361.116675	309.872	-129688956000	-5303710.9112175	-0	-0	-7955566.36682625	-7955566.36682625	-0	-4247269.73351078	-0	-0	-860206.53585749	-0	-0	-21040843.2148287	-10448613.8051443	-0	-0	-0	-0	-0	-46832844.5749413	-40186976.173632
237.81792	128538.7008	41.0239025	0	0	61.53585375	61.53585375	0	32.852391	0	0	6.6536488	0	0	162.0817609	80.56672	0	0	0	0	0	360.7626291	309.872	-128538700800	-5273159.12909587	-0	-0	-7909738.69364381	-7909738.69364381	-0	-4222803.65731361	-0	-0	-855251.372331479	-0	-0	-20833778.9694622	-10355941.5165174	-0	-0	-0	-0	-0	-46371959.6417063	-39830544.2942976
237.82139	95953.464	41.1521825	0	0	61.72827375	61.72827375	0	32.955118	0	0	6.6744542	0	0	161.9226937	80.56672	0	0	0	0	0	360.4085763	309.872	-95953464000	-3948694.46203518	-0	-0	-5923041.69305277	-5923041.69305277	-0	-3162157.72862875	-0	-0	-640437.000799349	-0	-0	-15537043.360726	-7730655.86711808	-0	-0	-0	-0	-0	-34582451.3512933	-29733291.796608
237.82487	109554.2472	41.28046	0	0	61.92069	61.92069	0	33.057844	0	0	6.6952596	0	0	161.7636296	80.56672	0	0	0	0	0	360.0545304	309.872	-109554247200	-4522449.71936971	-0	-0	-6783674.57905457	-6783674.57905457	-0	-3621627.21347504	-0	-0	-733494.125286573	-0	-0	-17721892.6651676	-8826426.35897318	-0	-0	-0	-0	-0	-39445503.0289215	-33947793.6883584
237.82834	136684.2696	41.4087375	0	0	62.11310625	62.11310625	0	33.160571	0	0	6.7160651	0	0	161.6045655	80.56672	0	0	0	0	0	359.7004845	309.872	-136684269600	-5659923.04024563	-0	-0	-8489884.56036844	-8489884.56036844	-0	-4532528.42665394	-0	-0	-917980.452779551	-0	-0	-22088801.9993929	-11012203.2772677	-0	-0	-0	-0	-0	-49165397.9986486	-42354627.9894912
237.83181	134878.2024	41.5370175	0	0	62.30552625	62.30552625	0	33.263298	0	0	6.7368705	0	0	161.4454983	80.56672	0	0	0	0	0	359.3464317	309.872	-134878202400	-5602438.25345734	-0	-0	-8403657.38018601	-8403657.38018601	-0	-4486493.84013552	-0	-0	-908656.982841589	-0	-0	-21775478.5962763	-10866694.3668641	-0	-0	-0	-0	-0	-48468000.7465504	-41794978.3340928
237.83528	131531.9856	40.107715	0	0	60.1615725	60.1615725	0	32.118697	0	0	6.5050525	0	0	159.2374334	79.0608	0	0	0	0	0	354.4317066	304.08	-131531985600	-5275447.3918289	-0	-0	-7913171.08774336	-7913171.08774336	-0	-4224635.99129476	-0	-0	-855622.471757244	-0	-0	-20944815.7969498	-10399024.0071245	-0	-0	-0	-0	-0	-46619106.1286946	-39996246.181248
237.83876	128340.9288	40.2311975	0	0	60.34679625	60.34679625	0	32.217583	0	0	6.5250802	0	0	159.0843151	79.0608	0	0	0	0	0	354.0908949	304.08	-128340928800	-5163309.25388624	-0	-0	-7744963.88082936	-7744963.88082936	-0	-4134834.52591109	-0	-0	-837434.85336249	-0	-0	-20417028.7574459	-10146736.503671	-0	-0	-0	-0	-0	-45444354.3310892	-39025909.629504
237.84223	94727.4984	40.35468	0	0	60.53202	60.53202	0	32.31647	0	0	6.5451078	0	0	158.9311968	79.0608	0	0	0	0	0	353.7500832	304.08	-94727498400	-3822697.88513251	-0	-0	-5734046.82769877	-5734046.82769877	-0	-3061258.36021865	-0	-0	-620001.688652328	-0	-0	-15055154.6905821	-7489231.80550272	-0	-0	-0	-0	-0	-33509860.4403279	-28804737.713472
237.8457	104497.8384	40.4781625	0	0	60.71724375	60.71724375	0	32.415356	0	0	6.5651355	0	0	158.7780785	79.0608	0	0	0	0	0	353.4092715	304.08	-104497838400	-4229880.48365394	-0	-0	-6344820.72548091	-6344820.72548091	-0	-3387334.63296647	-0	-0	-686042.468553103	-0	-0	-16591965.9885555	-8261682.70217472	-0	-0	-0	-0	-0	-36930504.9422687	-31775702.700672
237.84917	132444.9768	40.6016475	0	0	60.90247125	60.90247125	0	32.514243	0	0	6.5851631	0	0	158.6249571	79.0608	0	0	0	0	0	353.0684529	304.08	-132444976800	-5377484.26117928	-0	-0	-8066226.39176892	-8066226.39176892	-0	-4306348.15980456	-0	-0	-872171.774003716	-0	-0	-21009078.7630105	-10471205.8217894	-0	-0	-0	-0	-0	-46762143.0531524	-40273868.545344
237.85264	136032.2784	40.72513	0	0	61.087695	61.087695	0	32.613129	0	0	6.6051908	0	0	158.4718388	79.0608	0	0	0	0	0	352.7276412	304.08	-136032278400	-5539932.22203619	-0	-0	-8309898.33305429	-8309898.33305429	-0	-4436438.24362311	-0	-0	-898519.153790719	-0	-0	-21557285.2942015	-10754820.7561267	-0	-0	-0	-0	-0	-47982344.6870937	-41364695.215872
237.85612	137117.8296	40.8486125	0	0	61.27291875	61.27291875	0	32.712016	0	0	6.6252184	0	0	158.3187205	79.0608	0	0	0	0	0	352.3868295	304.08	-137117829600	-5601073.08817143	-0	-0	-8401609.63225714	-8401609.63225714	-0	-4485400.63576047	-0	-0	-908435.567633985	-0	-0	-21708319.340009	-10840645.3024397	-0	-0	-0	-0	-0	-48318517.2406652	-41694789.624768
237.85959	131325.7704	40.972095	0	0	61.4581425	61.4581425	0	32.810902	0	0	6.6452461	0	0	158.1656022	79.0608	0	0	0	0	0	352.0460178	304.08	-131325770400	-5380691.94077699	-0	-0	-8071037.91116548	-8071037.91116548	-0	-4308916.9826689	-0	-0	-872692.063580095	-0	-0	-20771219.5596949	-10382720.4684403	-0	-0	-0	-0	-0	-46232714.5038371	-39933540.263232
237.86306	99389.1528	41.0955775	0	0	61.64336625	61.64336625	0	32.909789	0	0	6.6652737	0	0	158.0124839	79.0608	0	0	0	0	0	351.7052061	304.08	-99389152800	-4084454.63155174	-0	-0	-6126681.94732761	-6126681.94732761	-0	-3270876.04753676	-0	-0	-662455.906223121	-0	-0	-15704726.9066446	-7857785.93169024	-0	-0	-0	-0	-0	-34955682.4696284	-30222253.583424
237.86653	70757.8248	41.21906	0	0	61.82859	61.82859	0	33.008675	0	0	6.6853014	0	0	157.8593656	79.0608	0	0	0	0	0	351.3643944	304.08	-70757824800	-2916571.02590069	-0	-0	-4374856.53885103	-4374856.53885103	-0	-2335622.04253014	-0	-0	-473037.385196395	-0	-0	-11169785.334164	-5594170.23494784	-0	-0	-0	-0	-0	-24861780.2599133	-21516039.365184
237.87001	106016.5776	41.342545	0	0	62.0138175	62.0138175	0	33.107562	0	0	6.705329	0	0	157.7062442	79.0608	0	0	0	0	0	351.0235758	304.08	-106016577600	-4382995.13017399	-0	-0	-6574492.69526099	-6574492.69526099	-0	-3509950.41591981	-0	-0	-710876.03226203	-0	-0	-16719476.2762339	-8381755.43831808	-0	-0	-0	-0	-0	-37214318.1632302	-32237520.916608
237.87348	135917.9136	41.4660275	0	0	62.19904125	62.19904125	0	33.206448	0	0	6.7253567	0	0	157.5531259	79.0608	0	0	0	0	0	350.6827641	304.08	-135917913600	-5635975.94308022	-0	-0	-8453963.91462034	-8453963.91462034	-0	-4513351.13022689	-0	-0	-914096.450879781	-0	-0	-21414292.1534861	-10745778.9835469	-0	-0	-0	-0	-0	-47664069.631953	-41329919.167488
237.87695	134089.632	40.378165	0	0	60.5672475	60.5672475	0	32.335277	0	0	6.5489168	0	0	158.9020754	79.0608	0	0	0	0	0	353.6852646	304.08	-134089632000	-5414293.28568528	-0	-0	-8121439.92852792	-8121439.92852792	-0	-4335825.39354806	-0	-0	-878141.843710618	-0	-0	-21307120.8144223	-10601233.5776256	-0	-0	-0	-0	-0	-47425526.9740366	-40773975.29856
237.88042	128388.576	40.4980525	0	0	60.74707875	60.74707875	0	32.431283	0	0	6.5683611	0	0	158.7534149	79.0608	0	0	0	0	0	353.3543751	304.08	-128388576000	-5199487.29124824	-0	-0	-7799230.93687236	-7799230.93687236	-0	-4163806.24222301	-0	-0	-843302.528282794	-0	-0	-20382124.8741482	-10150503.5294208	-0	-0	-0	-0	-0	-45366665.0424589	-39040398.19008
237.88389	124209.132	40.6179375	0	0	60.92690625	60.92690625	0	32.527289	0	0	6.5878054	0	0	158.6047575	79.0608	0	0	0	0	0	353.0234925	304.08	-124209132000	-5045118.76050525	-0	-0	-7567678.14075787	-7567678.14075787	-0	-4040186.33300315	-0	-0	-818265.590518913	-0	-0	-19700159.2601455	-9820073.3432256	-0	-0	-0	-0	-0	-43848741.5790335	-37769512.85856
237.88737	90731.0232	40.737825	0	0	61.1067375	61.1067375	0	32.623296	0	0	6.6072498	0	0	158.456097	79.0608	0	0	0	0	0	352.692603	304.08	-90731023200	-3696184.54519254	-0	-0	-5544276.81778881	-5544276.81778881	-0	-2959945.02623647	-0	-0	-599482.534891995	-0	-0	-14376883.8130885	-7173267.27901056	-0	-0	-0	-0	-0	-32000160.7452614	-27589489.534656
237.89084	104748.2904	40.85771	0	0	61.286565	61.286565	0	32.719302	0	0	6.6266941	0	0	158.3074396	79.0608	0	0	0	0	0	352.3617204	304.08	-104748290400	-4279775.27215898	-0	-0	-6419662.90823848	-6419662.90823848	-0	-3427290.9475813	-0	-0	-694134.877978767	-0	-0	-16582433.6557013	-8281483.63765632	-0	-0	-0	-0	-0	-36909287.8143028	-31851860.144832
237.89431	133653.0528	40.9775975	0	0	61.46639625	61.46639625	0	32.815308	0	0	6.6461384	0	0	158.1587791	79.0608	0	0	0	0	0	352.0308309	304.08	-133653052800	-5476781.00228465	-0	-0	-8215171.50342697	-8215171.50342697	-0	-4385866.09277226	-0	-0	-888276.686491308	-0	-0	-21138403.6538358	-10566717.2768102	-0	-0	-0	-0	-0	-47049995.2295056	-40641220.295424
237.89778	130263.5472	41.0974825	0	0	61.64622375	61.64622375	0	32.911315	0	0	6.6655827	0	0	158.0101217	79.0608	0	0	0	0	0	351.6999483	304.08	-130263547200	-5353503.85143992	-0	-0	-8030255.77715989	-8030255.77715989	-0	-4287144.63491657	-0	-0	-868282.446656953	-0	-0	-20582958.9461457	-10298740.2524698	-0	-0	-0	-0	-0	-45813682.8156146	-39610539.432576
237.90126	127496.5752	41.21737	0	0	61.826055	61.826055	0	33.007321	0	0	6.685027	0	0	157.8614612	79.0608	0	0	0	0	0	351.3690588	304.08	-127496575200	-5255073.51375122	-0	-0	-7882610.27062684	-7882610.27062684	-0	-4208320.38402704	-0	-0	-852318.04761953	-0	-0	-20126795.6590677	-10079981.2325722	-0	-0	-0	-0	-0	-44798351.6282474	-38769158.586816
237.90473	126050.2584	41.337255	0	0	62.0058825	62.0058825	0	33.103327	0	0	6.7044714	0	0	157.7128038	79.0608	0	0	0	0	0	351.0381762	304.08	-126050258400	-5210571.67429669	-0	-0	-7815857.51144504	-7815857.51144504	-0	-4172682.9222497	-0	-0	-845100.35240541	-0	-0	-19879739.6719785	-9965634.26931072	-0	-0	-0	-0	-0	-44248452.8182747	-38329362.574272
