.ASU_5.NH4,.ASU_5.NO3,.out_1.TSS
11.162098,2.7617488,11.519116
11.161623,2.7616793,11.513082
11.161146,2.7616182,11.507022
11.160667,2.7615655,11.500936
11.160187,2.7615212,11.494824
11.159705,2.7614855,11.488687
11.159222,2.7614582,11.482525
11.158736,2.7614393,11.476338
11.15825,2.761429,11.470126
11.157762,2.7614271,11.463891
11.157272,2.7614337,11.457632
11.156781,2.7614489,11.45135
11.156289,2.7614725,11.445045
11.155795,2.7615046,11.438719
11.1553,2.7615451,11.43237
11.154804,2.7615942,11.426001
11.154307,2.7616517,11.419611
11.153808,2.7617177,11.4132
11.153308,2.7617922,11.406771
11.152807,2.761875,11.400322
11.152304,2.7619663,11.393855
11.151801,2.762066,11.387369
11.151296,2.7621741,11.380867
11.15079,2.7622906,11.374347
11.150283,2.7624154,11.367812
11.149775,2.7625485,11.361261
11.149266,2.7626899,11.354695
11.149148,2.7627238,11.353176
11.149,2.7627669,11.351267
11.148915,2.7627918,11.350177
11.148846,2.7628125,11.349282
11.148777,2.7628329,11.3484
11.148696,2.7628574,11.347354
11.148505,2.7629159,11.34489
11.148312,2.7629763,11.342402
11.148095,2.7630457,11.339611
11.147852,2.7631253,11.336497
11.147577,2.7632186,11.332968
11.147259,2.7633301,11.328909
11.146884,2.763467,11.324142
11.146431,2.7636412,11.318398
11.145864,2.7638715,11.311278
11.145259,2.7641339,11.303733
11.144645,2.7644173,11.296151
11.144403,2.7645336,11.293184
11.1442,2.7646335,11.290701
11.144014,2.7647263,11.288439
11.143407,2.7650413,11.281083
11.142851,2.765345,11.274398
11.142302,2.7656588,11.267853
11.141764,2.7659796,11.261494
11.141233,2.7663093,11.255268
11.140707,2.7666485,11.24915
11.140186,2.766998,11.243121
11.139667,2.7673583,11.237167
11.139149,2.76773,11.231274
11.138638,2.7681102,11.225485
11.13812,2.7685075,11.21967
11.137601,2.7689185,11.213887
11.13708,2.7693449,11.208112
11.136554,2.7697886,11.202329
11.136021,2.7702524,11.196511
11.135478,2.7707402,11.190624
11.134919,2.7712588,11.184604
11.134331,2.7718226,11.178321
11.13369,2.7724593,11.171527
11.133101,2.7730652,11.165337
11.132563,2.7736361,11.159734
11.132065,2.7741812,11.15458
11.131587,2.7747198,11.149665
11.131131,2.7752487,11.145001
11.130696,2.7757666,11.140585
11.130278,2.7762764,11.136377
11.129877,2.7767797,11.132353
11.12975,2.7769414,11.131087
11.129683,2.7770276,11.130417
11.129636,2.7770872,11.129956
11.129596,2.7771388,11.129558
11.129398,2.7773973,11.127585
11.129219,2.7776328,11.125816
11.128861,2.7781134,11.122284
11.128504,2.778605,11.118781
11.128162,2.7790865,11.115453
11.127832,2.779564,11.112253
11.127512,2.7800386,11.109168
11.127436,2.7801532,11.108437
11.127389,2.7802239,11.107988
11.127346,2.7802889,11.107578
11.127227,2.7804706,11.10644
11.12711,2.780652,11.105314
11.126977,2.7808576,11.104048
11.12683,2.7810887,11.102638
11.126663,2.7813528,11.101039
11.126472,2.7816586,11.099202
11.126251,2.7820168,11.097065
11.125996,2.7824355,11.094585
11.125713,2.7829061,11.091814
11.125421,2.7834013,11.088917
11.125129,2.7839033,11.085995
11.125063,2.7840181,11.085329
11.125036,2.7840644,11.08506
11.125012,2.7841061,11.084818
11.124893,2.7843143,11.083613
11.124603,2.7848288,11.080646
11.124314,2.7853515,11.077647
11.124031,2.7858733,11.07467
11.123749,2.7864012,11.071676
11.12347,2.7869361,11.068662
11.123194,2.7874772,11.065633
11.12292,2.7880246,11.062592
11.12265,2.7885782,11.05954
11.122384,2.789138,11.05648
11.122345,2.7892221,11.056022
11.122304,2.7893088,11.055551
11.122256,2.789413,11.054986
11.122196,2.789543,11.054283
11.122178,2.7895821,11.054072
11.122166,2.7896079,11.053932
11.122158,2.7896249,11.05384
11.122151,2.7896403,11.053757
11.122116,2.789717,11.053343
11.121943,2.7901,11.051285
11.121717,2.79061,11.048566
11.121492,2.7911328,11.045804
11.121264,2.7916783,11.042952
11.121034,2.7922466,11.040013
11.120803,2.7928394,11.036983
11.120572,2.7934523,11.033891
11.120354,2.7940593,11.03087
11.120224,2.79443,11.029046
11.120109,2.7947696,11.027388
11.119872,2.7954975,11.023881
11.119701,2.7960515,11.021255
11.119532,2.7966266,11.018568
11.119352,2.7972739,11.015592
11.119183,2.7979248,11.012653
11.119032,2.7985435,11.009908
11.118892,2.7991577,11.007233
11.118758,2.7997942,11.00451
11.118633,2.8004402,11.001801
11.1186,2.8006246,11.001038
11.118583,2.8007169,11.000657
11.11856,2.8008465,11.000125
11.118538,2.8009756,10.999597
11.118499,2.8012076,10.998655
11.118461,2.8014443,10.997704
11.11842,2.8017122,10.99664
11.118374,2.8020225,10.995426
11.118324,2.8023952,10.993994
11.118265,2.802865,10.992235
11.118209,2.8033681,10.990406
11.118164,2.8038361,10.988757
11.118117,2.8043916,10.986865
11.118078,2.8049611,10.984998
11.11805,2.8054832,10.98335
11.11803,2.8059819,10.981832
11.118016,2.8064726,10.980392
11.118008,2.806953,10.979031
11.118006,2.8074236,10.977745
11.118008,2.8078863,10.976525
11.118016,2.8083423,10.975366
11.118028,2.8087924,10.974263
11.118044,2.8092374,10.973212
11.118065,2.809678,10.972209
11.118089,2.8101146,10.971253
11.118116,2.8105477,10.97034
11.118147,2.8109777,10.969469
11.118181,2.8114049,10.968638
11.118219,2.8118297,10.967844
11.118259,2.8122523,10.967087
11.118269,2.8123529,10.966911
11.118278,2.8124485,10.966746
11.11829,2.8125582,10.966559
11.11833,2.812939,10.965924
11.118379,2.8133643,10.965246
11.118428,2.813781,10.964611
11.118481,2.8141959,10.964008
11.118535,2.8146099,10.963436
11.118592,2.8150228,10.962894
11.11865,2.8154349,10.96238
11.118711,2.8158461,10.961895
11.118774,2.8162567,10.961438
11.118838,2.8166667,10.961007
11.118904,2.8170762,10.960604
11.118971,2.8174853,10.960226
11.11899,2.817595,10.960129
11.119017,2.8177554,10.959991
11.119029,2.8178257,10.959932
11.119037,2.8178752,10.95989
11.119045,2.8179207,10.959852
11.119084,2.8181482,10.959668
11.119161,2.8185869,10.959335
11.119234,2.8189925,10.959052
11.119308,2.8194002,10.958791
11.119383,2.8198083,10.958554
11.11946,2.8202164,10.95834
11.119538,2.8206245,10.958149
11.119616,2.8210327,10.957981
11.119643,2.8211705,10.957929
11.119658,2.8212495,10.957901
11.119688,2.8213999,10.957849
11.119726,2.8215918,10.957786
11.119766,2.8217983,10.957722
11.119812,2.8220297,10.957653
11.119864,2.8222915,10.957578
11.119924,2.822592,10.957493
11.119993,2.8229395,10.957396
11.120073,2.8233379,10.957282
11.120161,2.8237784,10.957153
11.120254,2.8242435,10.957011
11.120289,2.8244228,10.956954
11.120347,2.8247146,10.956858
11.120455,2.8252577,10.956672
11.120555,2.8257702,10.956484
11.120657,2.8262936,10.95628
11.120761,2.8268413,10.956053
11.120867,2.8274034,10.955805
11.120974,2.827982,10.955534
11.121082,2.8285793,10.955237
11.12119,2.8291972,10.954912
11.1213,2.8298381,10.954555
11.121342,2.8300928,10.954407
11.121391,2.830391,10.95423
11.121501,2.8310839,10.953802
11.121598,2.8317139,10.953393
11.121607,2.8317723,10.953354
11.121611,2.8318047,10.953332
11.12163,2.8319291,10.953248
11.121647,2.8320429,10.953171
11.121729,2.8326129,10.952774
11.121815,2.8332383,10.95232
11.121895,2.8338552,10.951853
11.121972,2.8344733,10.951367
11.122046,2.835094,10.95086
11.122115,2.8357194,10.95033
11.122181,2.8363512,10.949775
11.122244,2.8369911,10.949194
11.122303,2.8376409,10.948584
11.122359,2.8383023,10.947942
11.12237,2.8384306,10.947815
11.12238,2.8385601,10.947687
11.122391,2.8386984,10.947548
11.122403,2.8388571,10.947388
11.12241,2.8389573,10.947287
11.122417,2.8390485,10.947194
11.12245,2.8395057,10.946723
11.122495,2.8401876,10.946002
11.122537,2.8408919,10.945236
11.122577,2.8416391,10.944399
11.122614,2.8424324,10.943483
11.122647,2.8432773,10.942478
11.122663,2.8437473,10.941906
11.122672,2.8440356,10.94155
11.122681,2.8443255,10.94119
11.122692,2.8447265,10.940685
11.122702,2.8451839,10.940103
11.122714,2.8457596,10.939361
11.122726,2.8465338,10.938346
11.122735,2.8473286,10.937287
11.12274,2.8482188,10.936078
11.122741,2.8490551,10.934923
11.122739,2.8498335,10.933831
11.122734,2.8506331,10.932692
11.122725,2.8514641,10.931491
11.122714,2.8522896,10.930281
11.122701,2.8531031,10.929071
11.122686,2.8539193,10.927841
11.122668,2.8547421,10.926585
11.122648,2.8555668,10.925311
11.122626,2.856392,10.924019
11.122603,2.8572197,10.922709
11.122578,2.8580507,10.921378
11.122571,2.8582914,10.920989
11.122567,2.858433,10.92076
11.122563,2.8585555,10.920562
11.122559,2.8586661,10.920383
11.122541,2.8592204,10.919479
11.122517,2.8599408,10.918296
11.122491,2.8606934,10.917048
11.122463,2.8614961,10.915704
11.122431,2.8623544,10.914254
11.122399,2.8632188,10.912779
11.122366,2.8640719,10.91131
11.122333,2.864928,10.909823
11.122298,2.865792,10.908308
11.122264,2.8666604,10.906773
11.122228,2.8675322,10.905219
11.122193,2.8684082,10.903644
11.122157,2.8692889,10.90205
11.12212,2.8701741,10.900434
11.122083,2.8710638,10.898799
11.122047,2.8719581,10.897143
11.12203,2.8723535,10.896408
11.122022,2.8725501,10.896041
11.122014,2.8727445,10.895678
11.121997,2.8731646,10.894892
11.121979,2.8735917,10.894092
11.121959,2.8740875,10.893162
11.121935,2.8746752,10.892059
11.121906,2.8754089,10.890683
11.121866,2.8764143,10.8888
11.121818,2.8776809,10.886434
11.121771,2.8789422,10.884084
11.121726,2.8801885,10.88177
11.121692,2.8811811,10.879931
11.121653,2.8823595,10.877754
11.121616,2.8835314,10.875595
11.121584,2.8846045,10.873623
11.121553,2.8856663,10.871676
11.121522,2.8867859,10.869627
11.121493,2.8879238,10.86755
11.121467,2.8890457,10.865506
11.121442,2.8901686,10.863464
11.121418,2.8913141,10.861386
11.121397,2.8924768,10.85928
11.121377,2.8936467,10.857165
11.12136,2.8948261,10.855038
11.121344,2.8960223,10.852884
11.121331,2.8972358,10.850703
11.121321,2.8984635,10.848501
11.121313,2.8997055,10.846278
11.121308,2.9009647,10.844027
11.121306,2.9022424,10.841749
11.121307,2.9035378,10.839442
11.121312,2.9048507,10.837109
11.12132,2.9061825,10.834747
11.121332,2.9075347,10.832353
11.121349,2.9089075,10.829927
11.121355,2.909388,10.82908
11.12136,2.9096658,10.82859
11.121363,2.9098581,10.828251
11.121367,2.9101394,10.827755
11.121374,2.9105746,10.826989
11.121382,2.9109943,10.826252
11.121391,2.9114909,10.825384
11.121403,2.9120679,10.82438
11.121419,2.912762,10.823183
11.121441,2.9136283,10.821704
11.121474,2.9148048,10.819727
11.121514,2.9160406,10.817689
11.121561,2.9173185,10.815625
11.12161,2.918511,10.813738
11.121648,2.9193598,10.812418
11.121707,2.9205529,10.810594
11.121769,2.9217094,10.80886
11.121834,2.922816,10.807233
11.121903,2.9239149,10.805646
11.121978,2.9250087,10.804096
11.122057,2.9260924,10.802587
11.122141,2.9271672,10.801118
11.122231,2.9282349,10.799685
11.122325,2.9292963,10.798285
11.122424,2.9303519,10.796918
11.122529,2.9314023,10.795582
11.122639,2.9324481,10.794275
11.122755,2.9334897,10.792996
11.122876,2.9345275,10.791745
11.123003,2.9355618,10.79052
11.123136,2.936593,10.78932
11.123275,2.9376212,10.788146
11.12342,2.9386468,10.786995
11.123572,2.9396699,10.785868
11.12373,2.9406907,10.784764
11.123894,2.9417094,10.783683
11.124066,2.9427262,10.782623
11.124244,2.9437411,10.781586
11.124429,2.9447543,10.780569
11.124621,2.9457659,10.779574
11.12482,2.946776,10.778599
11.125026,2.9477847,10.777645
11.125241,2.9487921,10.77671
11.125462,2.9497982,10.775796
11.125692,2.9508031,10.774901
11.125929,2.9518069,10.774025
11.126154,2.9527234,10.773242
11.12641,2.9537388,10.772391
11.126529,2.9541951,10.772015
11.126601,2.9544727,10.771788
11.126727,2.9549464,10.771404
11.126844,2.955381,10.771055
11.127018,2.9560155,10.770551
11.127208,2.9566931,10.770018
11.127434,2.9574787,10.769408
11.127699,2.958381,10.768717
11.128004,2.9593843,10.767959
11.128333,2.9604366,10.767176
11.128678,2.9615049,10.766393
11.129039,2.9625844,10.765614
11.129415,2.9636772,10.764838
11.129809,2.9647838,10.764064
11.129918,2.9650832,10.763857
11.129991,2.9652818,10.76372
11.130027,2.9653801,10.763652
11.130209,2.9658722,10.763315
11.130402,2.9663849,10.762966
11.130843,2.9675314,10.762195
11.131316,2.9687237,10.761408
11.131793,2.9698866,10.760654
11.132289,2.9710569,10.759908
11.13281,2.9722509,10.759162
11.133355,2.9734587,10.758421
11.133921,2.9746757,10.75769
11.134511,2.9759046,10.756966
11.135127,2.9771462,10.756249
11.135279,2.9774477,10.756078
11.135418,2.9777213,10.755923
11.135496,2.9778736,10.755837
11.135546,2.9779704,10.755782
11.135614,2.9781026,10.755708
11.135957,2.9787635,10.755339
11.136738,2.9802269,10.754537
11.137251,2.9811619,10.754036
11.137869,2.9822598,10.753459
11.138445,2.9832588,10.752943
11.139296,2.9846919,10.752221
11.140141,2.9860681,10.751546
11.140923,2.9873066,10.750954
11.141754,2.9885831,10.750359
11.142682,2.9899687,10.749731
11.143634,2.9913463,10.749125
11.144567,2.9926577,10.748565
11.145537,2.993982,10.748016
11.146584,2.9953714,10.747457
11.147665,2.9967654,10.746915
11.148742,2.9981146,10.746408
11.14985,2.9994648,10.745917
11.151032,3.0008647,10.745426
11.151439,3.0013386,10.745264
11.151794,3.0017475,10.745126
11.152186,3.0021957,10.744976
11.152731,3.0028123,10.744772
11.153375,3.0035311,10.744538
11.154201,3.0044395,10.744248
11.155296,3.0056181,10.743878
11.15676,3.0071543,10.743409
11.157976,3.0083973,10.743038
11.159275,3.0096943,10.74266
11.160788,3.0111674,10.74224
11.162123,3.0124356,10.741888
11.163523,3.0137346,10.741536
11.165097,3.0151612,10.741158
11.166686,3.0165663,10.740796
11.168182,3.0178592,10.740472
11.169713,3.0191531,10.740155
11.170266,3.0196145,10.740044
11.171035,3.020249,10.739892
11.171489,3.0206213,10.739805
11.171905,3.0209597,10.739725
11.173673,3.022379,10.739399
11.175311,3.023666,10.739111
11.17704,3.0249963,10.738821
11.178857,3.0263654,10.738532
11.180668,3.0277017,10.738257
11.182465,3.0290018,10.737998
11.184324,3.0303207,10.737742
11.186257,3.0316657,10.737489
11.188206,3.0329952,10.737247
11.190155,3.0343007,10.737016
11.192151,3.0356129,10.736791
11.194209,3.0369408,10.73657
11.196293,3.0382621,10.736358
11.198391,3.0395685,10.736154
11.200527,3.0408759,10.735957
11.202714,3.0421918,10.735766
11.204935,3.0435051,10.735581
11.207177,3.0448095,10.735403
11.209454,3.0461126,10.735232
11.210986,3.0469771,10.735122
11.21227,3.0476953,10.735032
11.212763,3.0479695,10.734999
11.21458,3.048971,10.734877
11.216341,3.0499308,10.734764
11.218747,3.0512246,10.734615
11.221485,3.0526736,10.734453
11.224056,3.0540124,10.734309
11.226407,3.0552186,10.734182
11.228931,3.0564961,10.734052
11.231736,3.0578944,10.733913
11.234499,3.0592518,10.733783
11.236374,3.0601615,10.733698
11.239196,3.061514,10.733575
11.24192,3.0628017,10.733461
11.244824,3.0641563,10.733344
11.247782,3.0655165,10.733231
11.25066,3.0668224,10.733125
11.253552,3.0681177,10.733023
11.256592,3.0694618,10.73292
11.259713,3.0708236,10.732819
11.262779,3.072145,10.732723
11.265835,3.0734456,10.732632
11.266522,3.0737358,10.732612
11.266985,3.073931,10.732598
11.267459,3.07413,10.732585
11.269836,3.0751249,10.732518
11.273675,3.0767124,10.732413
11.276345,3.0778035,10.732343
11.279297,3.0789973,10.732268
11.283043,3.0804947,10.732177
11.285999,3.0816628,10.732108
11.289174,3.0829049,10.732036
11.29295,3.0843652,10.731953
11.296121,3.085578,10.731886
11.299451,3.0868388,10.731817
11.300702,3.0873094,10.731792
11.302541,3.0879976,10.731756
11.306008,3.0892848,10.731689
11.310256,3.0908447,10.73161
11.310909,3.0910827,10.731598
11.3116,3.0913345,10.731586
11.312181,3.0915455,10.731575
11.312675,3.0917247,10.731566
11.31326,3.0919367,10.731556
11.313467,3.0920115,10.731552
11.313692,3.0920927,10.731548
11.314482,3.0923782,10.731535
11.315262,3.0926593,10.731524
11.316133,3.0929724,10.731517
11.317097,3.0933185,10.731517
11.31818,3.0937064,10.731527
11.319412,3.094147,10.731557
11.320842,3.0946568,10.731617
11.322546,3.0952629,10.731729
11.324696,3.0960253,10.731937
11.327154,3.0968935,10.732272
11.3297,3.0977896,10.732731
11.332071,3.0986204,10.733261
11.334384,3.0994276,10.733875
11.336654,3.1002161,10.734568
11.338885,3.1009878,10.735336
11.340635,3.1015904,10.735997
11.342862,3.1023535,10.736912
11.345012,3.1030863,10.737872
11.347144,3.1038093,10.738898
11.349259,3.1045223,10.739986
11.35136,3.1052262,10.741134
11.353448,3.1059217,10.742341
11.355526,3.1066094,10.743605
11.357595,3.1072897,10.744926
11.359657,3.1079631,10.746302
11.361714,3.10863,10.747733
11.363765,3.1092907,10.749217
11.365813,3.1099454,10.750753
11.367857,3.1105944,10.752342
11.3699,3.1112379,10.753982
11.371941,3.1118761,10.755673
11.373982,3.112509,10.757414
11.376023,3.113137,10.759205
11.378064,3.11376,10.761045
11.380106,3.1143783,10.762935
11.38215,3.1149918,10.764873
11.384196,3.1156007,10.766859
11.386244,3.1162051,10.768893
11.388295,3.116805,10.770975
11.390349,3.1174004,10.773105
11.392406,3.1179915,10.775282
11.394467,3.1185783,10.777506
11.396532,3.1191607,10.779776
11.398602,3.1197389,10.782094
11.400676,3.1203128,10.784458
11.402754,3.1208825,10.786869
11.404838,3.121448,10.789326
11.406927,3.1220093,10.791829
11.409022,3.1225665,10.794379
11.411122,3.1231194,10.796975
11.413227,3.1236682,10.799617
11.415339,3.1242129,10.802305
11.415827,3.124338,10.802932
11.416354,3.1244725,10.803609
11.417016,3.1246412,10.804466
11.417205,3.1246894,10.804712
11.417458,3.1247536,10.80504
11.418724,3.1250739,10.806692
11.420954,3.1256333,10.809635
11.423079,3.1261603,10.812477
11.425222,3.1266858,10.81538
11.427371,3.1272069,10.818327
11.429526,3.1277239,10.82132
11.431689,3.1282367,10.82436
11.433859,3.1287452,10.827445
11.436036,3.1292495,10.830576
11.438221,3.1297496,10.833754
11.440413,3.1302454,10.836977
11.442614,3.1307369,10.840247
11.444822,3.1312242,10.843562
11.447038,3.1317072,10.846924
11.449262,3.1321858,10.850332
11.451494,3.1326601,10.853787
11.453734,3.13313,10.857288
11.455983,3.1335955,10.860835
11.45824,3.1340566,10.864428
11.460506,3.1345133,10.868069
11.46278,3.1349656,10.871755
11.465063,3.1354134,10.875489
11.467355,3.1358566,10.879269
11.46775,3.1359325,10.879925
11.46815,3.136009,10.880588
11.469307,3.1362293,10.882513
11.47046,3.1364473,10.884438
11.471737,3.1366867,10.886575
11.473141,3.1369477,10.88893
11.474699,3.1372343,10.891547
11.476438,3.1375505,10.89447
11.478384,3.1378996,10.897741
11.480549,3.138282,10.901376
11.482912,3.1386924,10.905339
11.485424,3.1391204,10.90954
11.488031,3.1395558,10.913887
11.490704,3.1399929,10.918327
11.491315,3.1400915,10.919339
11.491707,3.1401545,10.919988
11.492042,3.1402082,10.920542
11.49235,3.1402574,10.921052
11.493893,3.1405022,10.923599
11.496844,3.140962,10.928452
11.49967,3.1413919,10.933075
11.502561,3.1418217,10.937782
11.505492,3.1422471,10.942526
11.508465,3.1426683,10.947313
11.511481,3.1430852,10.952142
11.514541,3.1434979,10.957013
11.517645,3.1439061,10.961928
11.520796,3.1443099,10.966886
11.523994,3.1447093,10.971888
11.527239,3.1451041,10.976934
11.530534,3.1454943,10.982027
11.533878,3.1458799,10.987165
11.537274,3.1462608,10.992349
11.540722,3.146637,10.997581
11.544225,3.1470083,11.002861
11.547782,3.1473748,11.00819
11.551396,3.1477364,11.013569
11.555067,3.148093,11.018997
11.558799,3.1484446,11.024477
11.562591,3.1487911,11.030009
11.566447,3.1491324,11.035594
11.570367,3.1494685,11.041233
11.574354,3.1497994,11.046927
11.578409,3.1501249,11.052677
11.582536,3.150445,11.058484
11.586735,3.1507596,11.064349
11.591011,3.1510686,11.070273
11.595296,3.1513674,11.076165
11.599543,3.1516529,11.081958
11.603759,3.1519262,11.087664
11.607952,3.1521884,11.093294
11.61213,3.1524402,11.09886
11.616298,3.1526825,11.10437
11.620463,3.1529158,11.109831
11.624628,3.1531407,11.115249
11.628796,3.1533574,11.120629
11.632971,3.1535664,11.125974
11.637154,3.153768,11.131286
11.641349,3.1539624,11.136569
11.645557,3.1541499,11.141825
11.64978,3.1543307,11.147055
11.654019,3.154505,11.152261
11.658276,3.154673,11.157445
11.662553,3.1548348,11.162608
11.666851,3.1549905,11.167751
11.671171,3.1551404,11.172875
11.675514,3.1552845,11.17798
11.679881,3.1554229,11.183068
11.684275,3.1555558,11.188138
11.686746,3.1556278,11.19097
11.688792,3.155686,11.193304
11.690665,3.1557381,11.195431
11.693305,3.1558097,11.198414
11.696287,3.1558881,11.201765
11.699851,3.1559783,11.205742
11.703954,3.1560777,11.210286
11.708407,3.1561803,11.215173
11.712987,3.1562802,11.220153
11.717617,3.1563756,11.225141
11.722285,3.1564663,11.230121
11.72699,3.1565523,11.235093
11.731736,3.1566336,11.240058
11.736524,3.1567103,11.245017
11.741355,3.1567825,11.249971
11.746231,3.1568502,11.25492
11.747753,3.1568702,11.256454
11.749346,3.1568907,11.258054
11.754576,3.1569543,11.26327
11.759559,3.1570097,11.268186
11.764623,3.1570609,11.273127
11.769743,3.1571078,11.278067
11.774922,3.1571503,11.283009
11.780163,3.1571884,11.287952
11.78547,3.1572221,11.292899
11.790847,3.1572515,11.297852
11.796296,3.1572764,11.30281
11.801823,3.1572969,11.307778
11.807434,3.1573129,11.312757
11.813133,3.1573245,11.31775
11.818928,3.1573315,11.322759
11.824827,3.1573338,11.327791
11.830841,3.1573315,11.332849
11.836981,3.1573244,11.33794
11.843263,3.1573122,11.343073
11.849707,3.1572949,11.34826
11.856344,3.1572722,11.353519
11.863215,3.1572435,11.358876
11.870393,3.1572083,11.364377
11.878021,3.1571652,11.370119
11.886392,3.1571115,11.376298
11.894391,3.1570542,11.382083
11.901897,3.1569954,11.387409
11.909082,3.1569347,11.392413
11.91651,3.1568678,11.397491
11.917799,3.1568557,11.398363
11.919085,3.1568436,11.39923
11.920684,3.1568283,11.400303
11.921086,3.1568244,11.400572
11.921732,3.1568182,11.401004
11.92232,3.1568125,11.401397
11.925264,3.1567835,11.403354
11.93023,3.1567333,11.406621
11.935275,3.1566805,11.409899
11.940549,3.1566235,11.413279
11.946061,3.1565621,11.416762
11.951834,3.1564957,11.420357
11.957894,3.1564238,11.424071
11.958994,3.1564106,11.42474
11.960737,3.1563894,11.425794
11.962436,3.1563686,11.426817
11.964908,3.1563381,11.428299
11.967603,3.1563046,11.429905
11.970753,3.1562649,11.431772
11.974479,3.1562175,11.433966
11.979044,3.1561588,11.436636
11.985024,3.1560809,11.440105
11.992004,3.1559887,11.444118
11.99931,3.1558909,11.448279
12.006334,3.1557954,11.452244
12.013399,3.1556982,11.456199
12.020666,3.1555968,11.460232
12.02804,3.1554925,11.46429
12.035478,3.1553858,11.468349
12.043008,3.1552761,11.472424
12.050646,3.1551631,11.476523
12.056332,3.1550778,11.479551
12.061511,3.1549992,11.482293
12.070463,3.1548614,11.486996
12.078878,3.1547294,11.491376
12.086521,3.1546075,11.495321
12.094493,3.1544781,11.499401
12.103056,3.1543366,11.503746
12.111718,3.1541908,11.508102
12.12029,3.1540437,11.512376
12.128987,3.1538917,11.516675
12.137973,3.1537315,11.521078
12.147179,3.1535641,11.525549
12.156507,3.1533911,11.530041
12.166,3.1532114,11.534571
12.17578,3.1530223,11.539198
12.185937,3.1528218,11.54396
12.196561,3.1526073,11.548897
12.207995,3.152371,11.55416
12.216887,3.1521833,11.558219
12.226234,3.1519823,11.562455
12.237417,3.1517366,11.567482
12.245692,3.1515511,11.571174
12.25457,3.1513486,11.57511
12.265226,3.1511007,11.579802
12.266393,3.1510733,11.580313
12.267594,3.1510449,11.580839
12.268298,3.1510283,11.581148
12.268887,3.1510144,11.581405
12.269577,3.150998,11.581707
12.271061,3.1509628,11.582355
12.27262,3.1509256,11.583034
12.274762,3.1508742,11.583962
12.277066,3.1508186,11.584954
12.279667,3.1507553,11.586063
12.282622,3.1506825,11.587306
12.286039,3.1505974,11.588719
12.290063,3.1504954,11.590346
12.294906,3.1503704,11.592244
12.300776,3.1502151,11.594452
12.307413,3.1500346,11.596819
12.313946,3.1498519,11.599008
12.320117,3.1496749,11.600945
12.326035,3.1495013,11.602682
12.331766,3.1493299,11.604249
12.337336,3.1491604,11.605664
12.342767,3.1489924,11.606941
12.348079,3.1488259,11.608091
12.350585,3.1487465,11.6086
12.351695,3.1487113,11.608818
12.353484,3.1486542,11.609161
12.355108,3.1486023,11.609462
12.360045,3.1484434,11.610323
12.365072,3.1482801,11.611113
12.369994,3.148119,11.611801
12.374846,3.1479591,11.612397
12.379634,3.1478004,11.612905
12.384364,3.1476429,11.613328
12.389039,3.1474867,11.61367
12.393662,3.1473317,11.613934
12.398238,3.147178,11.614122
12.402768,3.1470255,11.614235
12.404513,3.1469668,11.61426
12.406076,3.1469142,11.614273
12.407886,3.1468532,11.614278
12.412678,3.1466919,11.614235
12.417046,3.146545,11.614126
12.421414,3.1463983,11.61395
12.425745,3.1462531,11.613709
12.430045,3.1461094,11.613405
12.434313,3.1459672,11.613039
12.436033,3.14591,11.612874
12.439416,3.1457979,11.612517
12.442471,3.1456971,11.612161
12.446795,3.1455549,11.611601
12.450939,3.1454194,11.611001
12.455072,3.1452852,11.610343
12.459178,3.1451527,11.609629
12.463261,3.1450219,11.608859
12.46732,3.1448929,11.608035
12.471357,3.1447657,11.607157
12.475372,3.1446404,11.606226
12.479366,3.1445169,11.605242
12.48334,3.1443953,11.604207
12.487294,3.1442756,11.60312
12.491228,3.1441578,11.601983
12.495143,3.1440421,11.600795
12.49904,3.1439283,11.599558
12.502919,3.1438166,11.598271
12.50678,3.143707,11.596936
12.510624,3.1435995,11.595552
12.514451,3.1434941,11.594121
12.518262,3.1433908,11.592643
12.522057,3.1432898,11.591117
12.525835,3.1431909,11.589545
12.529599,3.1430943,11.587927
12.533347,3.1429999,11.586262
12.53708,3.1429079,11.584553
12.540799,3.1428182,11.582798
12.544503,3.1427308,11.580999
12.548193,3.1426458,11.579155
12.551869,3.1425632,11.577266
12.555532,3.142483,11.575334
12.55918,3.1424053,11.573359
12.562816,3.1423301,11.57134
12.566439,3.1422574,11.569278
12.570048,3.1421872,11.567174
12.573645,3.1421195,11.565026
12.57723,3.1420545,11.562837
12.580802,3.1419921,11.560606
12.581288,3.1419838,11.560299
12.58176,3.1419757,11.559999
12.582321,3.1419663,11.559642
12.58401,3.1419381,11.55856
12.585688,3.1419108,11.557478
12.587556,3.1418811,11.556264
12.589627,3.1418492,11.554911
12.591956,3.1418146,11.553381
12.594628,3.1417769,11.55162
12.597801,3.1417348,11.549523
12.601903,3.141685,11.54681
12.605982,3.1416408,11.544119
12.609994,3.1416028,11.541481
12.613973,3.1415705,11.538878
12.617999,3.1415434,11.536262
12.622085,3.1415215,11.533627
12.626239,3.1415052,11.530969
12.630467,3.1414947,11.528289
12.634774,3.1414901,11.525585
12.639169,3.1414919,11.522853
12.643633,3.1415002,11.520108
12.648147,3.1415151,11.517364
12.652716,3.1415368,11.514618
12.65734,3.1415653,11.511871
12.662024,3.1416007,11.509124
12.666769,3.1416433,11.506375
12.671577,3.141693,11.503627
12.676451,3.1417501,11.500877
12.678885,3.141781,11.499519
12.681869,3.1418211,11.497866
