#.t	NH4	PO4	Q	CODt	CODs	TSS
#d	g/m3	g/m3	m3/h	g/m3	g/m3	g/m3
242.93247	52.58473544	4.066541064	0	0	0	0
242.93595	52.605961	4.06106277	0	0	0	0
242.93942	52.62718656	4.055559857	0	0	0	0
242.94289	52.64841212	4.050033527	0	0	0	0
242.94636	52.66963768	4.044484998	0	0	0	0
242.94983	52.69086324	4.038915501	0	0	0	0
242.95331	52.7120888	4.033326282	0	0	0	0
242.95678	52.73331436	4.0277186	0	0	0	0
242.96025	52.75453992	4.022093724	0	0	0	0
242.96372	52.77576547	4.016452937	0	0	0	0
242.9672	52.79699103	4.010797529	0	0	0	0
242.97067	52.81821659	4.005128802	0	0	0	0
242.97414	52.83944215	3.999448064	0	0	0	0
242.97761	52.86066771	3.993756634	0	0	0	0
242.98108	52.88189327	3.988055834	0	0	0	0
242.98456	52.90311883	3.982346993	0	0	0	0
242.98803	52.92434439	3.976631445	0	0	0	0
242.9915	52.94556995	3.970910529	0	0	0	0
242.99497	52.96679551	3.965185583	0	0	0	0
242.99844	52.98802106	3.959457951	0	0	0	0
243.00192	53.00924662	3.953728975	0	0	0	0
243.00539	53.05175781	3.948	0	0	0	0
243.00886	52.58789063	4.083	0	0	0	0
243.01233	52.85644531	4.127	0	0	0	0
243.01581	53.22265625	3.988	0	0	0	0
243.01928	52.88085938	4.003	0	0	0	0
243.02275	52.85644531	3.97	0	0	0	0
243.02622	52.81982422	3.948	0	0	0	0
243.02969	52.88899612	3.779	0	0	0	0
243.03317	53.07617188	3.893	0	0	0	0
243.03664	52.9296875	3.761	0	0	0	0
243.04011	53.05175781	3.779	0	0	0	0
243.04358	52.734375	3.864	0	0	0	0
243.04706	52.63671875	3.962	0	0	0	0
243.05053	52.63671875	3.86	0	0	0	0
243.054	52.46582031	3.893	0	0	0	0
243.05747	52.51464844	4.036	0	0	0	0
243.06094	52.51464844	4.025	0	0	0	0
243.06442	52.17285156	3.966	0	0	0	0
243.06789	52.09960938	3.926	0	0	0	0
243.07136	52.15454102	3.955	0	0	0	0
243.07483	52.00805664	3.867	0	0	0	0
243.07831	51.87988281	3.743	0	0	0	0
243.08178	51.66015625	3.772	0	0	0	0
243.08525	52.02636719	3.724	0	0	0	0
243.08872	52.22167969	3.658	0	0	0	0
243.09219	52.24609375	3.743	0	0	0	0
243.09567	52.45768356	3.79	0	0	0	0
243.09914	52.734375	3.724	0	0	0	0
243.10261	52.734375	3.809	0	0	0	0
243.10608	52.75878906	3.849	0	0	0	0
243.10956	52.64892578	3.867	0	0	0	0
243.11303	52.69165039	3.878	0	0	0	0
243.1165	52.8503418	3.999	0	0	0	0
243.11997	52.56347656	4.054	0	0	0	0
243.12344	52.83203125	3.926	0	0	0	0
243.12692	53.00292969	3.937	0	0	0	0
243.13039	52.61230469	3.882	0	0	0	0
243.13386	52.69775391	3.838	0	0	0	0
243.13733	52.50651169	3.724	0	0	0	0
243.14081	52.65299606	3.669	0	0	0	0
243.14428	52.75268555	3.666	0	0	0	0
243.14775	52.78320313	3.578	0	0	0	0
243.15122	52.46582031	3.523	0	0	0	0
243.15469	52.27050781	3.633	0	0	0	0
243.15817	52.41699219	3.604	0	0	0	0
243.16164	52.55126953	3.831	0	0	0	0
243.16511	52.67741013	3.615	0	0	0	0
243.16858	52.67333984	3.655	0	0	0	0
243.17205	52.75878906	3.746	0	0	0	0
243.17553	53.05175781	3.735	0	0	0	0
243.179	52.36816406	3.827	0	0	0	0
243.18247	52.56347656	3.772	0	0	0	0
243.18594	52.39257813	3.79	0	0	0	0
243.18942	52.51464844	3.666	0	0	0	0
243.19289	52.34375	3.585	0	0	0	0
243.19636	52.53092575	3.387	0	0	0	0
243.19983	52.24609375	3.256	0	0	0	0
243.2033	52.51464844	3.166	0	0	0	0
243.20678	52.51464844	3.076	0	0	0	0
243.21025	52.51464844	3.070861374	0	0	0	0
243.21372	52.56347656	3.065707939	0	0	0	0
243.21719	52.52278519	3.060569313	0	0	0	0
243.22067	52.51464844	3.055430687	0	0	0	0
243.22414	52.51464844	3.050292061	0	0	0	0
243.22761	52.53295898	3.045153435	0	0	0	0
243.23108	52.52685547	3.04	0	0	0	0
243.23455	53.14941406	3.105	0	0	0	0
243.23803	52.78320313	3.186	0	0	0	0
243.2415	52.46582031	3.196989443	0	0	0	0
243.24497	52.44140625	3.208010557	0	0	0	0
243.24844	52.44140625	3.219	0	0	0	0
243.25192	52.44140625	3.188155556	0	0	0	0
243.25539	52.44140625	3.157311111	0	0	0	0
243.25886	52.44140625	3.126466667	0	0	0	0
243.26233	50.14648438	3.095533333	0	0	0	0
243.2658	50.36621094	3.064688889	0	0	0	0
243.26928	50.84635544	3.033844444	0	0	0	0
243.27275	51.26953125	3.003	0	0	0	0
243.27622	51.68457031	2.982971223	0	0	0	0
243.27969	51.87988281	2.963	0	0	0	0
243.28317	52.01823044	2.948	0	0	0	0
243.28664	52.1484375	2.933	0	0	0	0
243.29011	52.22167969	2.988	0	0	0	0
243.29358	52.12402344	2.97898705	0	0	0	0
243.29705	52.29492188	2.97	0	0	0	0
243.30053	52.29492188	2.9845	0	0	0	0
243.304	52.44140625	2.999	0	0	0	0
243.30747	52.44140625	3.040746641	0	0	0	0
243.31094	52.5390625	3.082373321	0	0	0	0
243.31442	52.63671875	3.124	0	0	0	0
243.31789	52.44140625	3.091	0	0	0	0
243.32136	52.56347656	3.106651631	0	0	0	0
243.32483	52.66113281	3.122348369	0	0	0	0
243.3283	52.83203125	3.138	0	0	0	0
243.33178	52.9296875	3.126131413	0	0	0	0
243.33525	52.85644531	3.114262826	0	0	0	0
243.33872	52.9296875	3.102360036	0	0	0	0
243.34219	52.9296875	3.090491449	0	0	0	0
243.34566	53.02734375	3.078622862	0	0	0	0
243.34914	53.02734375	3.066754275	0	0	0	0
243.35261	52.91748047	3.054885689	0	0	0	0
243.35608	52.85644531	3.042982898	0	0	0	0
243.35955	52.63671875	3.031114311	0	0	0	0
243.36303	52.67741013	3.019245725	0	0	0	0
243.3665	52.51464844	3.007377138	0	0	0	0
243.36997	52.68554688	2.995474347	0	0	0	0
243.37344	52.56347656	2.983605761	0	0	0	0
243.37691	52.39257813	2.971737174	0	0	0	0
243.38039	52.09960938	2.959868587	0	0	0	0
243.38386	52.17285156	2.948	0	0	0	0
243.38733	52.44140625	2.936978887	0	0	0	0
243.3908	52.22981644	2.925989443	0	0	0	0
243.39428	52.1484375	2.915	0	0	0	0
243.39775	51.94091797	2.948	0	0	0	0
243.40122	52.02636719	2.951673704	0	0	0	0
243.40469	51.83919144	2.955336852	0	0	0	0
243.40816	51.92871094	2.959	0	0	0	0
243.41164	52.08740234	2.950205069	0	0	0	0
243.41511	51.80664063	2.941410138	0	0	0	0
243.41858	51.53808594	2.932589862	0	0	0	0
243.42205	51.67236328	2.923794931	0	0	0	0
243.42553	51.45263672	2.915	0	0	0	0
243.429	51.22070313	2.921663466	0	0	0	0
243.43247	51.26953125	2.928346135	0	0	0	0
243.43594	50.92773438	2.935009602	0	0	0	0
243.43941	50.4801445	2.941673068	0	0	0	0
243.44289	50.45166016	2.948336534	0	0	0	0
243.44636	50.36621094	2.955	0	0	0	0
243.44983	50.29296875	2.948388601	0	0	0	0
243.4533	49.77416992	2.9417962	0	0	0	0
243.45678	49.8840332	2.9352038	0	0	0	0
243.46025	49.97558594	2.928611399	0	0	0	0
243.46372	49.90234375	2.922	0	0	0	0
243.46719	49.90234375	2.941	0	0	0	0
243.47066	49.97558594	2.945666667	0	0	0	0
243.47414	50.25634766	2.950333333	0	0	0	0
243.47761	50.59204102	2.955	0	0	0	0
243.48108	50.18717575	2.942975319	0	0	0	0
243.48455	50.09765625	2.930985191	0	0	0	0
243.48803	50.09155273	2.918995064	0	0	0	0
243.4915	50.26041794	2.907004936	0	0	0	0
243.49497	50.36621094	2.894980255	0	0	0	0
243.49844	50.46386719	2.882990128	0	0	0	0
243.50191	50.17089844	2.871	0	0	0	0
243.50539	50.35807419	2.897320691	0	0	0	0
243.50886	50.17089844	2.923641383	0	0	0	0
243.51233	50.43945313	2.950037926	0	0	0	0
243.5158	50.29296875	2.976358617	0	0	0	0
243.51927	50.30924606	3.002679309	0	0	0	0
243.52275	49.95117188	3.029	0	0	0	0
243.52622	49.90234375	3.054	0	0	0	0
243.52969	50.08544922	3.0525	0	0	0	0
243.53316	50.15869141	3.051	0	0	0	0
243.53664	49.75585938	3.0455	0	0	0	0
243.54011	49.609375	3.04	0	0	0	0
243.54358	49.52392578	3.022369603	0	0	0	0
243.54705	49.31640625	3.004789868	0	0	0	0
243.55052	48.85253906	2.987210132	0	0	0	0
243.554	49.13330078	2.969630397	0	0	0	0
243.55747	49.00512695	2.952	0	0	0	0
243.56094	49.0234375	2.981333333	0	0	0	0
243.56441	48.77929688	3.010666667	0	0	0	0
243.56789	48.722332	3.04	0	0	0	0
243.57136	48.41308594	3.04	0	0	0	0
243.57483	48.41308594	3.04	0	0	0	0
243.5783	48.44970703	3.04	0	0	0	0
243.58177	48.4375	3.04	0	0	0	0
243.58525	48.4375	3.04	0	0	0	0
243.58872	48.46191406	3.04	0	0	0	0
243.59219	48.46191406	3.04	0	0	0	0
243.59566	47.04589844	3.038	0	0	0	0
243.59914	47.0703125	3.036	0	0	0	0
243.60261	47.31445313	3.038331094	0	0	0	0
243.60608	47.82714844	3.040668906	0	0	0	0
243.60955	48.38867188	3.043	0	0	0	0
243.61302	48.48632813	3.091	0	0	0	0
243.6165	48.60839844	3.079507097	0	0	0	0
243.61997	48.80371094	3.067981074	0	0	0	0
243.62344	48.87695313	3.056488171	0	0	0	0
243.62691	49.08854294	3.044995268	0	0	0	0
243.63039	49.17805862	3.033502366	0	0	0	0
243.63386	49.38964844	3.022009463	0	0	0	0
243.63733	49.65820313	3.01048344	0	0	0	0
243.6408	50.02441406	2.998990537	0	0	0	0
243.64427	50.105793	2.987497634	0	0	0	0
243.64775	50.14648438	2.976004732	0	0	0	0
243.65122	50.31738281	2.964478708	0	0	0	0
243.65469	50.37841797	2.952985805	0	0	0	0
243.65816	50.86262894	2.941492903	0	0	0	0
243.66164	50.73242188	2.93	0	0	0	0
243.66511	50.78125	2.965965451	0	0	0	0
243.66858	51.07421875	3.002034549	0	0	0	0
243.67205	51.19628906	3.038	0	0	0	0
243.67552	51.34277344	3.073965451	0	0	0	0
243.679	51.19628906	3.109930902	0	0	0	0
243.68247	51.34277344	3.146	0	0	0	0
243.68594	51.42822266	3.131	0	0	0	0
243.68941	51.78222656	3.1585	0	0	0	0
243.69288	51.55639648	3.186	0	0	0	0
243.69636	51.78222656	3.149	0	0	0	0
243.69983	51.78222656	3.17594912	0	0	0	0
243.7033	51.98567581	3.2028208	0	0	0	0
243.70677	52.01823044	3.22969248	0	0	0	0
243.71025	52.17285156	3.25656416	0	0	0	0
243.71372	52.46582031	3.28351328	0	0	0	0
243.71719	52.44140625	3.31038496	0	0	0	0
243.72066	52.46582031	3.33725664	0	0	0	0
243.72413	52.49023438	3.36412832	0	0	0	0
243.72761	52.72216797	3.391	0	0	0	0
243.73108	52.75878906	3.392335893	0	0	0	0
243.73455	52.83203125	3.393667946	0	0	0	0
243.73802	53.10872269	3.395	0	0	0	0
243.7415	52.9296875	3.149	0	0	0	0
243.74497	53.10058594	3.328758273	0	0	0	0
243.74844	53.19824219	3.508	0	0	0	0
243.75191	53.19824219	3.481587739	0	0	0	0
243.75538	53.27148438	3.455175478	0	0	0	0
243.75886	53.55224609	3.428763217	0	0	0	0
243.76233	53.61328125	3.402274841	0	0	0	0
243.7658	54.07714844	3.37586258	0	0	0	0
243.76927	53.66210938	3.349450319	0	0	0	0
243.77275	53.9855957	3.323038058	0	0	0	0
243.77622	54.00390625	3.296549681	0	0	0	0
243.77969	53.87573242	3.27013742	0	0	0	0
243.78316	54.05273438	3.243725159	0	0	0	0
243.78663	53.54614258	3.217312899	0	0	0	0
243.79011	53.68652344	3.190900638	0	0	0	0
243.79358	53.50341797	3.164412261	0	0	0	0
243.79705	53.30200195	3.138	0	0	0	0
243.80052	53.05175781	3.311	0	0	0	0
243.804	52.85644531	3.336	0	0	0	0
243.80747	52.96020508	3.354289417	0	0	0	0
243.81094	52.72623825	3.372526278	0	0	0	0
243.81441	52.78320313	3.390763139	0	0	0	0
243.81788	52.68554688	3.409	0	0	0	0
243.82136	52.51464844	3.373	0	0	0	0
243.82483	52.51464844	3.279365468	0	0	0	0
243.8283	52.36816406	3.186	0	0	0	0
243.83177	52.11791992	3.16523552	0	0	0	0
243.83525	52.12402344	3.14447104	0	0	0	0
243.83872	52.07519531	3.12364672	0	0	0	0
243.84219	51.87988281	3.10288224	0	0	0	0
243.84566	51.72119141	3.08211776	0	0	0	0
243.84913	51.53808594	3.06135328	0	0	0	0
243.85261	51.58691406	3.0405888	0	0	0	0
243.85608	51.39160156	3.01976448	0	0	0	0
243.85955	51.171875	2.999	0	0	0	0
243.86302	51.14746094	3.04	0	0	0	0
243.86649	50.9765625	3.091213103	0	0	0	0
243.86997	51.171875	3.142573794	0	0	0	0
243.87344	51.26953125	3.193786897	0	0	0	0
243.87691	51.22070313	3.245	0	0	0	0
243.88038	50.87890625	3.157	0	0	0	0
243.88386	51.00708008	3.069	0	0	0	0
243.88733	51.04980469	3.063492086	0	0	0	0
243.8908	51.40380859	3.058	0	0	0	0
243.89427	51.29394531	3.03468906	0	0	0	0
243.89774	51.26953125	3.011378119	0	0	0	0
243.90122	51.34277344	2.988	0	0	0	0
243.90469	51.46484375	3.157	0	0	0	0
243.90816	51.44042969	3.168	0	0	0	0
243.91163	51.61132813	3.179	0	0	0	0
243.91511	51.63574219	3.217962572	0	0	0	0
243.91858	51.63574219	3.257037428	0	0	0	0
243.92205	51.62353516	3.296	0	0	0	0
243.92552	51.61743164	3.307	0	0	0	0
243.92899	50.36621094	3.318	0	0	0	0
243.93247	51.07421875	3.249642857	0	0	0	0
243.93594	51.33056641	3.181482143	0	0	0	0
243.93941	51.63574219	3.113321429	0	0	0	0
243.94288	51.53808594	3.045160714	0	0	0	0
243.94636	51.85546875	2.977	0	0	0	0
243.94983	52.1484375	3.039589928	0	0	0	0
243.9533	52.1484375	3.102	0	0	0	0
243.95677	52.44140625	3.0765	0	0	0	0
243.96024	52.45361328	3.051	0	0	0	0
243.96372	52.87475586	3.087	0	0	0	0
243.96719	52.78320313	3.1365	0	0	0	0
243.97066	52.5390625	3.186	0	0	0	0
243.97413	52.63671875	3.113	0	0	0	0
243.97761	53.00292969	3.124741541	0	0	0	0
243.98108	52.70996094	3.136516919	0	0	0	0
243.98455	52.62044144	3.148258459	0	0	0	0
243.98802	52.95410156	3.16	0	0	0	0
243.99149	52.58789063	3.114282937	0	0	0	0
243.99497	52.66113281	3.068434125	0	0	0	0
243.99844	52.44140625	3.022717063	0	0	0	0
244.00191	52.61230469	2.977	0	0	0	0
244.00538	52.51464844	2.963	0	0	0	0
244.00886	52.44140625	2.9692455	0	0	0	0
244.01233	52.36816406	2.975508999	0	0	0	0
244.0158	52.56347656	2.9817545	0	0	0	0
244.01927	52.63671875	2.988	0	0	0	0
244.02274	52.45768356	3.08	0	0	0	0
244.02622	52.49023438	3.144138229	0	0	0	0
244.02969	52.51464844	3.208092153	0	0	0	0
244.03316	52.51464844	3.272046076	0	0	0	0
244.03663	52.46582031	3.336	0	0	0	0
244.0401	52.37630081	3.369	0	0	0	0
244.04358	52.18098831	3.316637149	0	0	0	0
244.04705	52.41699219	3.264424766	0	0	0	0
244.05052	52.22167969	3.212212383	0	0	0	0
244.05399	52.27050781	3.16	0	0	0	0
244.05747	52.13216019	3.110887097	0	0	0	0
244.06094	52.47802734	3.061915323	0	0	0	0
244.06441	52.48209763	3.012943548	0	0	0	0
244.06788	52.27050781	2.963971774	0	0	0	0
244.07135	52.07519531	2.915	0	0	0	0
244.07483	52.22167969	2.981094964	0	0	0	0
244.0783	52.28271484	3.047	0	0	0	0
244.08177	52.02636719	3.12	0	0	0	0
244.08524	51.87988281	3.193	0	0	0	0
244.08872	51.78222656	3.212	0	0	0	0
244.09219	51.8636055	3.1825	0	0	0	0
244.09566	51.61132813	3.153	0	0	0	0
244.09913	51.72119141	3.12457376	0	0	0	0
244.1026	51.68457031	3.09614752	0	0	0	0
244.10608	51.61132813	3.06763936	0	0	0	0
244.10955	51.63574219	3.03921312	0	0	0	0
244.11302	51.47705078	3.01078688	0	0	0	0
244.11649	51.44042969	2.98236064	0	0	0	0
244.11997	51.31835938	2.95385248	0	0	0	0
244.12344	51.34277344	2.92542624	0	0	0	0
244.12691	51.30208206	2.897	0	0	0	0
244.13038	51.171875	2.878	0	0	0	0
244.13385	51.13525391	2.9	0	0	0	0
244.13733	51.00097656	2.937053237	0	0	0	0
244.1408	51.07421875	2.974	0	0	0	0
244.14427	50.99283981	3.014	0	0	0	0
244.14774	50.76497269	3.044955396	0	0	0	0
244.15122	50.78125	3.076	0	0	0	0
244.15469	50.61848831	3.058	0	0	0	0
244.15816	50.86669922	3.060333333	0	0	0	0
244.16163	50.47607422	3.062666667	0	0	0	0
244.1651	50.51269531	3.065	0	0	0	0
244.16858	50.31738281	2.897	0	0	0	0
244.17205	50.40690231	2.878675468	0	0	0	0
244.17552	50.18310547	2.860350936	0	0	0	0
244.17899	50.52490234	2.842026404	0	0	0	0
244.18247	50.24414063	2.823649064	0	0	0	0
244.18594	49.95117188	2.805324532	0	0	0	0
244.18941	49.90234375	2.787	0	0	0	0
244.19288	50.09765625	2.780403802	0	0	0	0
244.19635	50.33366013	2.773807604	0	0	0	0
244.19983	49.85351563	2.767192396	0	0	0	0
244.2033	49.85351563	2.760596198	0	0	0	0
244.20677	49.85351563	2.754	0	0	0	0
244.21024	49.82910156	2.754799539	0	0	0	0
244.21371	49.85351563	2.755601382	0	0	0	0
244.21719	49.85351563	2.756400922	0	0	0	0
244.22066	49.85351563	2.757200461	0	0	0	0
244.22413	49.85351563	2.758	0	0	0	0
244.2276	49.85351563	2.840190785	0	0	0	0
244.23108	49.85351563	2.922618431	0	0	0	0
244.23455	52.1484375	3.004809215	0	0	0	0
244.23802	53.29589844	3.087	0	0	0	0
244.24149	52.85644531	2.999	0	0	0	0
244.24496	52.90527344	2.959	0	0	0	0
244.24844	53.27148438	3.0195	0	0	0	0
244.25191	53.24707031	3.08	0	0	0	0
244.25538	53.25927734	3.069	0	0	0	0
244.25885	53.24707031	3.058	0	0	0	0
244.26233	53.27148438	3.01	0	0	0	0
244.2658	50.96435547	2.974	0	0	0	0
244.26927	51.14746094	2.920788337	0	0	0	0
244.27274	51.79443359	2.867576674	0	0	0	0
244.27621	51.80664063	2.814211663	0	0	0	0
244.27969	52.058918	2.761	0	0	0	0
244.28316	52.00195313	2.721	0	0	0	0
244.28663	52.35595703	2.708	0	0	0	0
244.2901	52.2542305	2.695	0	0	0	0
244.29358	52.22167969	2.607	0	0	0	0
244.29705	52.1484375	2.653	0	0	0	0
244.30052	51.97753906	2.699	0	0	0	0
244.30399	51.68457031	2.66405036	0	0	0	0
244.30746	51.90429688	2.629	0	0	0	0
244.31094	51.66015625	2.684	0	0	0	0
244.31441	51.62353516	2.717	0	0	0	0
244.31788	51.33666992	2.75	0	0	0	0
244.32135	51.29394531	2.787	0	0	0	0
244.32483	51.3671875	2.805368522	0	0	0	0
244.3283	51.19628906	2.823684261	0	0	0	0
244.33177	51.171875	2.842	0	0	0	0
244.33524	50.95214844	2.860315739	0	0	0	0
244.33871	50.85449219	2.878684261	0	0	0	0
244.34219	50.73242188	2.897	0	0	0	0
244.34566	50.65917969	2.948	0	0	0	0
244.34913	50.75683594	2.878	0	0	0	0
244.3526	50.73242188	3.018	0	0	0	0
244.35608	50.61035156	2.97	0	0	0	0
244.35955	50.6917305	2.994333333	0	0	0	0
244.36302	50.67749023	3.018666667	0	0	0	0
244.36649	50.65917969	3.043	0	0	0	0
244.36996	50.75683594	3.03398705	0	0	0	0
244.37344	50.53710938	3.025	0	0	0	0
244.37691	50.60221481	3.021	0	0	0	0
244.38038	50.62255859	2.97	0	0	0	0
244.38385	50.65917969	2.943025912	0	0	0	0
244.38732	50.51269531	2.915974088	0	0	0	0
244.3908	50.64697266	2.889	0	0	0	0
244.39427	50.70800781	2.8827545	0	0	0	0
244.39774	50.68359375	2.876508999	0	0	0	0
244.40121	50.51269531	2.8702455	0	0	0	0
244.40469	50.31738281	2.864	0	0	0	0
244.40816	50.34179688	2.8695	0	0	0	0
244.41163	50.1953125	2.875	0	0	0	0
244.4151	50.12207031	2.872335893	0	0	0	0
244.41857	50.39876175	2.869664107	0	0	0	0
244.42205	50.22583008	2.867	0	0	0	0
244.42552	50.04069138	2.813	0	0	0	0
244.42899	49.97558594	2.933	0	0	0	0
244.43246	50.21362305	2.97	0	0	0	0
244.43594	50.1953125	2.977	0	0	0	0
244.43941	49.51171875	3.0725	0	0	0	0
244.44288	48.97460938	3.168	0	0	0	0
244.44635	48.77929688	3.311	0	0	0	0
244.44982	49.09667969	3.389149712	0	0	0	0
244.4533	50.48828125	3.467074856	0	0	0	0
244.45677	50.15258789	3.545	0	0	0	0
244.46024	50.07324219	3.60541295	0	0	0	0
244.46371	49.85351563	3.666	0	0	0	0
244.46719	48.77929688	3.7265	0	0	0	0
244.47066	47.5769043	3.787	0	0	0	0
244.47413	47.43652344	3.779	0	0	0	0
244.4776	47.15576172	3.757	0	0	0	0
244.48107	47.19238281	3.723952518	0	0	0	0
244.48455	46.99707031	3.691	0	0	0	0
244.48802	46.97265625	3.735	0	0	0	0
244.49149	46.89941406	3.772	0	0	0	0
244.49496	47.10693359	3.805047482	0	0	0	0
244.49844	47.24121094	3.838	0	0	0	0
244.50191	47.25341797	3.977	0	0	0	0
244.50538	47.24121094	4.2405	0	0	0	0
244.50885	47.53417969	4.504	0	0	0	0
244.51232	47.55859375	4.698	0	0	0	0
244.5158	47.86376953	5.046	0	0	0	0
244.51927	47.82714844	5.325	0	0	0	0
244.52274	47.93701172	5.676	0	0	0	0
244.52621	48.09570313	5.988	0	0	0	0
244.52969	47.94921875	6.178	0	0	0	0
244.53316	48.17708206	6.346	0	0	0	0
244.53663	48.19335938	6.522	0	0	0	0
244.5401	48.19335938	6.617	0	0	0	0
244.54357	48.44970703	6.753	0	0	0	0
244.54705	48.38867188	6.881	0	0	0	0
244.55052	48.12011719	7.022	0	0	0	0
244.55399	48.36425781	7.163	0	0	0	0
244.55746	48.6328125	7.258	0	0	0	0
244.56093	48.74267578	7.357	0	0	0	0
244.56441	48.68164063	7.5	0	0	0	0
244.56788	48.97460938	7.6265	0	0	0	0
244.57135	49.07226563	7.753	0	0	0	0
244.57482	49.31640625	7.789737044	0	0	0	0
244.5783	49.34082031	7.826368522	0	0	0	0
244.58177	49.38964844	7.863	0	0	0	0
244.58524	49.4140625	7.976	0	0	0	0
244.58871	49.43847656	7.954	0	0	0	0
244.59218	49.4140625	7.954	0	0	0	0
244.59566	49.38964844	7.954	0	0	0	0
244.59913	49.24316406	7.954	0	0	0	0
244.6026	49.34082031	7.917	0	0	0	0
244.60607	50.12207031	7.921	0	0	0	0
244.60955	50.29296875	7.921	0	0	0	0
244.61302	50.80566406	7.8205	0	0	0	0
244.61649	51.39160156	7.72	0	0	0	0
244.61996	51.53808594	7.617	0	0	0	0
244.62343	51.64387894	7.775	0	0	0	0
244.62691	51.87988281	7.8225	0	0	0	0
244.63038	51.73339844	7.87	0	0	0	0
244.63385	51.73339844	8.009	0	0	0	0
244.63732	51.48925781	8.148	0	0	0	0
244.6408	51.44042969	8.35	0	0	0	0
244.64427	51.55029297	8.397	0	0	0	0
244.64774	51.5625	8.47	0	0	0	0
244.65121	51.46484375	8.529	0	0	0	0
244.65468	51.51367188	8.569	0	0	0	0
244.65816	51.70898438	8.558	0	0	0	0
244.66163	51.70898438	8.533	0	0	0	0
244.6651	51.83919144	8.562	0	0	0	0
244.66857	51.68457031	8.456	0	0	0	0
244.67205	51.61132813	8.412	0	0	0	0
244.67552	52.058918	8.368	0	0	0	0
244.67899	52.09960938	8.379	0	0	0	0
244.68246	52.19726563	8.364	0	0	0	0
244.68593	52.19726563	8.313	0	0	0	0
244.68941	52.24609375	8.37	0	0	0	0
244.69288	52.61230469	8.427	0	0	0	0
244.69635	52.61230469	8.364	0	0	0	0
244.69982	52.80761719	8.383	0	0	0	0
244.7033	53.36914063	8.47	0	0	0	0
244.70677	53.14941406	8.573	0	0	0	0
244.71024	53.3203125	8.599	0	0	0	0
244.71371	53.29589844	8.595	0	0	0	0
244.71718	53.34472656	8.595	0	0	0	0
244.72066	53.32641602	8.595	0	0	0	0
244.72413	53.44238281	8.7965	0	0	0	0
244.7276	53.49121094	8.998	0	0	0	0
244.73107	53.49121094	8.928	0	0	0	0
244.73454	53.19824219	8.954384793	0	0	0	0
244.73802	53.41796875	8.980769585	0	0	0	0
244.74149	53.41796875	9.007154378	0	0	0	0
244.74496	53.49121094	9.033615207	0	0	0	0
244.74843	53.21655273	9.06	0	0	0	0
244.75191	53.19824219	9.086384793	0	0	0	0
244.75538	53.07617188	9.112769585	0	0	0	0
244.75885	52.87272263	9.139154378	0	0	0	0
244.76232	52.75878906	9.165615207	0	0	0	0
244.76579	52.734375	9.192	0	0	0	0
244.76927	52.46582031	9.137	0	0	0	0
244.77274	52.44140625	9.233860432	0	0	0	0
244.77621	52.5390625	9.331	0	0	0	0
244.77968	52.75878906	9.313	0	0	0	0
244.78316	52.70996094	9.313	0	0	0	0
244.78663	52.56347656	9.313	0	0	0	0
244.7901	52.70996094	9.313	0	0	0	0
244.79357	52.41699219	9.206520518	0	0	0	0
244.79704	52.44140625	9.100347012	0	0	0	0
244.80052	52.449543	8.994173506	0	0	0	0
244.80399	52.41699219	8.888	0	0	0	0
244.80746	52.45361328	8.814394245	0	0	0	0
244.81093	52.46582031	8.741	0	0	0	0
244.81441	52.44140625	8.703821429	0	0	0	0
244.81788	52.66113281	8.666642857	0	0	0	0
244.82135	52.70996094	8.629464286	0	0	0	0
244.82482	52.80761719	8.592178571	0	0	0	0
244.82829	52.88085938	8.555	0	0	0	0
244.83177	53.14941406	8.569	0	0	0	0
244.83524	53.29589844	8.54101792	0	0	0	0
244.83871	53.14941406	8.5129552	0	0	0	0
244.84218	53.18603516	8.48497312	0	0	0	0
244.84566	53.02734375	8.45699104	0	0	0	0
244.84913	52.83203125	8.42900896	0	0	0	0
244.8526	52.83203125	8.40102688	0	0	0	0
244.85607	52.9296875	8.37296416	0	0	0	0
244.85954	52.81575394	8.34498208	0	0	0	0
244.86302	52.734375	8.317	0	0	0	0
244.86649	52.66113281	8.302868778	0	0	0	0
244.86996	52.56347656	8.288696833	0	0	0	0
244.87343	52.63671875	8.274565611	0	0	0	0
244.87691	52.44140625	8.260434389	0	0	0	0
244.88038	52.51464844	8.246303167	0	0	0	0
244.88385	52.46582031	8.232171946	0	0	0	0
244.88732	52.38037109	8.218	0	0	0	0
244.89079	52.64892578	8.171022564	0	0	0	0
244.89427	52.70996094	8.124045127	0	0	0	0
244.89774	52.29492188	8.077067691	0	0	0	0
244.90121	52.36816406	8.029954873	0	0	0	0
244.90468	52.31933594	7.982977436	0	0	0	0
244.90815	52.09960938	7.936	0	0	0	0
244.91163	52.27050781	7.87	0	0	0	0
244.9151	52.34375	7.866	0	0	0	0
244.91857	52.34375	7.834955396	0	0	0	0
244.92204	52.34375	7.804	0	0	0	0
244.92552	52.34375	7.808	0	0	0	0
244.92899	52.34375	7.793021583	0	0	0	0
244.93246	49.92675781	7.778	0	0	0	0
244.93593	49.95117188	7.729333333	0	0	0	0
244.9394	50.5859375	7.680666667	0	0	0	0
244.94288	50.78125	7.632	0	0	0	0
244.94635	50.9765625	7.646489561	0	0	0	0
244.94982	50.80566406	7.661020878	0	0	0	0
