#.ttime_rel	Q	CODt	CODs	TSS	NH4	PO4
#d	m3/h	g/m3	g/m3	g/m3	g/m3	g/m3
221.90483	4869.0778	674.1	197.3	304.08	39.5	8
221.9083	4867.8462	674.1	197.3	304.08	39.5	8
221.91177	4690.7405	674.1	197.3	304.08	39.5	8
221.91525	3282.4792	674.1	197.3	304.08	39.5	8
221.91872	3925.6624	686.94	193.354	309.872	38.71	7.84
221.92219	4970.7164	686.94	193.354	309.872	38.71	7.84
221.92566	4913.4328	686.94	193.354	309.872	38.71	7.84
221.92914	4820.4108	686.94	193.354	309.872	38.71	7.84
221.93261	4811.3963	686.94	193.354	309.872	38.71	7.84
221.93608	3226.1266	686.94	193.354	309.872	38.71	7.84
221.93955	3723.7045	686.94	193.354	309.872	38.71	7.84
221.94302	4808.3646	686.94	193.354	309.872	38.71	7.84
221.9465	4827.8072	686.94	193.354	309.872	38.71	7.84
221.94997	4860.7722	686.94	193.354	309.872	38.71	7.84
221.95344	3166.0908	686.94	193.354	309.872	38.71	7.84
221.95691	2250.5573	686.94	193.354	309.872	38.71	7.84
221.96039	3986.2939	686.94	193.354	309.872	38.71	7.84
221.96386	4965.9445	686.94	193.354	309.872	38.71	7.84
221.96733	4727.437	686.94	193.354	309.872	38.71	7.84
221.9708	3650.7922	686.94	193.354	309.872	38.71	7.84
221.97427	2403.605	686.94	193.354	309.872	38.71	7.84
221.97775	3733.3631	686.94	193.354	309.872	38.71	7.84
221.98122	4766.6761	686.94	193.354	309.872	38.71	7.84
221.98469	4677.4814	686.94	193.354	309.872	38.71	7.84
221.98816	3150.7141	686.94	193.354	309.872	38.71	7.84
221.99163	2155.9855	686.94	193.354	309.872	38.71	7.84
221.99511	3712.8169	686.94	193.354	309.872	38.71	7.84
221.99858	4711.9971	686.94	193.354	309.872	38.71	7.84
222.00205	4757.4915	654.84	197.3	295.392	39.5	8
222.00552	3149.2411	654.84	197.3	295.392	39.5	8
222.009	3608.5093	654.84	197.3	295.392	39.5	8
222.01247	4786.3306	654.84	197.3	295.392	39.5	8
222.01594	4846.946	654.84	197.3	295.392	39.5	8
222.01941	3271.2432	654.84	197.3	295.392	39.5	8
222.02288	2198.7978	654.84	197.3	295.392	39.5	8
222.02636	3951.2375	654.84	197.3	295.392	39.5	8
222.02983	4919.4994	654.84	197.3	295.392	39.5	8
222.0333	4654.4117	654.84	197.3	295.392	39.5	8
222.03677	3140.0559	654.84	197.3	295.392	39.5	8
222.04025	3714.1799	654.84	197.3	295.392	39.5	8
222.04372	4865.5529	642	195.327	289.6	39.105	7.92
222.04719	4832.5505	642	195.327	289.6	39.105	7.92
222.05066	3335.0747	642	195.327	289.6	39.105	7.92
222.05413	3167.1609	642	195.327	289.6	39.105	7.92
222.05761	4435.716	642	195.327	289.6	39.105	7.92
222.06108	4799.3529	642	195.327	289.6	39.105	7.92
222.06455	3158.506	642	195.327	289.6	39.105	7.92
222.06802	2208.65	642	195.327	289.6	39.105	7.92
222.0715	3829.9134	642	195.327	289.6	39.105	7.92
222.07497	4856.0333	642	195.327	289.6	39.105	7.92
222.07844	3174.7649	642	195.327	289.6	39.105	7.92
222.08191	2209.326	642	195.327	289.6	39.105	7.92
222.08538	3780.651	622.74	193.354	280.912	38.71	7.84
222.08886	4875.1839	622.74	193.354	280.912	38.71	7.84
222.09233	3155.537	622.74	193.354	280.912	38.71	7.84
222.0958	2193.0497	622.74	193.354	280.912	38.71	7.84
222.09927	3932.4517	622.74	193.354	280.912	38.71	7.84
222.10275	4749.4061	622.74	193.354	280.912	38.71	7.84
222.10622	3219.0877	622.74	193.354	280.912	38.71	7.84
222.10969	2040.345	622.74	193.354	280.912	38.71	7.84
222.11316	3505.1677	622.74	193.354	280.912	38.71	7.84
222.11663	4626.0215	622.74	193.354	280.912	38.71	7.84
222.12011	4059.2866	622.74	193.354	280.912	38.71	7.84
222.12358	2607.6539	622.74	193.354	280.912	38.71	7.84
222.12705	3703.0499	603.48	195.327	272.224	39.105	7.92
222.13052	4682.6232	603.48	195.327	272.224	39.105	7.92
222.134	4346.4272	603.48	195.327	272.224	39.105	7.92
222.13747	2870.9599	603.48	195.327	272.224	39.105	7.92
222.14094	2622.8845	603.48	195.327	272.224	39.105	7.92
222.14441	4060.885	603.48	195.327	272.224	39.105	7.92
222.14788	4518.1104	603.48	195.327	272.224	39.105	7.92
222.15136	2906.3091	603.48	195.327	272.224	39.105	7.92
222.15483	1973.5131	603.48	195.327	272.224	39.105	7.92
222.1583	3503.3775	603.48	195.327	272.224	39.105	7.92
222.16177	4406.2879	603.48	195.327	272.224	39.105	7.92
222.16524	2876.3543	603.48	195.327	272.224	39.105	7.92
222.16872	1894.826	571.38	191.381	257.744	38.315	7.76
222.17219	3459.0405	571.38	191.381	257.744	38.315	7.76
222.17566	4418.4118	571.38	191.381	257.744	38.315	7.76
222.17913	2803.6893	571.38	191.381	257.744	38.315	7.76
222.18261	1816.5644	571.38	191.381	257.744	38.315	7.76
222.18608	3503.5223	571.38	191.381	257.744	38.315	7.76
222.18955	4499.4791	571.38	191.381	257.744	38.315	7.76
222.19302	2854.6069	571.38	191.381	257.744	38.315	7.76
222.19649	1804.4427	571.38	191.381	257.744	38.315	7.76
222.19997	3393.1833	571.38	191.381	257.744	38.315	7.76
222.20344	4440.8153	571.38	191.381	257.744	38.315	7.76
222.20691	2879.2802	571.38	191.381	257.744	38.315	7.76
222.21038	1816.3427	539.28	185.462	243.264	37.13	7.52
222.21386	3411.8176	539.28	185.462	243.264	37.13	7.52
222.21733	4567.5973	539.28	185.462	243.264	37.13	7.52
222.2208	2961.2666	539.28	185.462	243.264	37.13	7.52
222.22427	1768.4835	539.28	185.462	243.264	37.13	7.52
222.22774	1788.1211	539.28	185.462	243.264	37.13	7.52
222.23122	3400.8883	539.28	185.462	243.264	37.13	7.52
222.23469	4232.7718	539.28	185.462	243.264	37.13	7.52
222.23816	2633.4183	539.28	185.462	243.264	37.13	7.52
222.24163	1740.9049	539.28	185.462	243.264	37.13	7.52
222.24511	3356.6897	539.28	185.462	243.264	37.13	7.52
222.24858	4365.925	539.28	185.462	243.264	37.13	7.52
222.25205	2754.7973	513.6	181.516	231.68	36.34	7.36
222.25552	1658.4086	513.6	181.516	231.68	36.34	7.36
222.25899	1729.7826	513.6	181.516	231.68	36.34	7.36
222.26247	3313.1203	513.6	181.516	231.68	36.34	7.36
222.26594	2807.966	513.6	181.516	231.68	36.34	7.36
222.26941	1677.1199	513.6	181.516	231.68	36.34	7.36
222.27288	1702.3217	513.6	181.516	231.68	36.34	7.36
222.27636	3168.7208	513.6	181.516	231.68	36.34	7.36
222.27983	4272.5008	513.6	181.516	231.68	36.34	7.36
222.2833	2631.3496	513.6	181.516	231.68	36.34	7.36
222.28677	1475.0768	513.6	181.516	231.68	36.34	7.36
222.29024	1612.8253	513.6	181.516	231.68	36.34	7.36
222.29372	1697.8896	494.34	175.597	222.992	35.155	7.12
222.29719	3184.1091	494.34	175.597	222.992	35.155	7.12
222.30066	1810.3078	494.34	175.597	222.992	35.155	7.12
222.30413	135.53	494.34	175.597	222.992	35.155	7.12
222.30761	1100.4282	494.34	175.597	222.992	35.155	7.12
222.31108	1772.7005	494.34	175.597	222.992	35.155	7.12
222.31455	3111.8348	494.34	175.597	222.992	35.155	7.12
222.31802	1668.0525	494.34	175.597	222.992	35.155	7.12
222.32149	64.507881	494.34	175.597	222.992	35.155	7.12
222.32497	1051.2736	494.34	175.597	222.992	35.155	7.12
222.32844	3224.3871	494.34	175.597	222.992	35.155	7.12
222.33191	4120.6529	494.34	175.597	222.992	35.155	7.12
222.33538	1665.5514	487.92	171.651	220.096	34.365	6.96
222.33885	1240.2993	487.92	171.651	220.096	34.365	6.96
222.34233	2009.7627	487.92	171.651	220.096	34.365	6.96
222.3458	3346.9424	487.92	171.651	220.096	34.365	6.96
222.34927	4258.896	487.92	171.651	220.096	34.365	6.96
222.35274	1748.2334	487.92	171.651	220.096	34.365	6.96
222.35622	1046.9499	487.92	171.651	220.096	34.365	6.96
222.35969	1663.022	487.92	171.651	220.096	34.365	6.96
222.36316	1548.9924	487.92	171.651	220.096	34.365	6.96
222.36663	2949.2757	487.92	171.651	220.096	34.365	6.96
222.3701	1638.8934	487.92	171.651	220.096	34.365	6.96
222.37358	1125.8516	487.92	171.651	220.096	34.365	6.96
222.37705	1721.2865	513.6	179.543	231.68	35.945	7.28
222.38052	1530.161	513.6	179.543	231.68	35.945	7.28
222.38399	2981.9051	513.6	179.543	231.68	35.945	7.28
222.38747	2053.4534	513.6	179.543	231.68	35.945	7.28
222.39094	1516.213	513.6	179.543	231.68	35.945	7.28
222.39441	1834.0397	513.6	179.543	231.68	35.945	7.28
222.39788	1500.1645	513.6	179.543	231.68	35.945	7.28
222.40135	2172.1745	513.6	179.543	231.68	35.945	7.28
222.40483	2613.0772	513.6	179.543	231.68	35.945	7.28
222.4083	2200.4898	513.6	179.543	231.68	35.945	7.28
222.41177	1746.3043	513.6	179.543	231.68	35.945	7.28
222.41524	1430.4926	513.6	179.543	231.68	35.945	7.28
222.41872	2137.5935	571.38	201.246	257.744	40.29	8.16
222.42219	2577.4018	571.38	201.246	257.744	40.29	8.16
222.42566	2027.303	571.38	201.246	257.744	40.29	8.16
222.42913	1556.533	571.38	201.246	257.744	40.29	8.16
222.4326	2256.8033	571.38	201.246	257.744	40.29	8.16
222.43608	2741.1518	571.38	201.246	257.744	40.29	8.16
222.43955	2294.1558	571.38	201.246	257.744	40.29	8.16
222.44302	1876.9471	571.38	201.246	257.744	40.29	8.16
222.44649	747.58906	571.38	201.246	257.744	40.29	8.16
222.44997	1596.0486	571.38	201.246	257.744	40.29	8.16
222.45344	2624.7793	571.38	201.246	257.744	40.29	8.16
222.45691	2311.6345	571.38	201.246	257.744	40.29	8.16
222.46038	1781.5879	642	215.057	289.6	43.055	8.72
222.46385	2267.0194	642	215.057	289.6	43.055	8.72
222.46733	2816.64	642	215.057	289.6	43.055	8.72
222.4708	1388.1715	642	215.057	289.6	43.055	8.72
222.47427	315.27802	642	215.057	289.6	43.055	8.72
222.47774	3009.1698	642	215.057	289.6	43.055	8.72
222.48122	3688.4046	642	215.057	289.6	43.055	8.72
222.48469	2210.4281	642	215.057	289.6	43.055	8.72
222.48816	891.23905	642	215.057	289.6	43.055	8.72
222.49163	1824.2705	642	215.057	289.6	43.055	8.72
222.4951	2898.3893	642	215.057	289.6	43.055	8.72
222.49858	3861.8497	642	215.057	289.6	43.055	8.72
222.50205	2074.9221	706.2	222.949	318.56	44.635	9.04
222.50552	404.35825	706.2	222.949	318.56	44.635	9.04
222.50899	3261.1812	706.2	222.949	318.56	44.635	9.04
222.51246	4879.1249	706.2	222.949	318.56	44.635	9.04
222.51594	4445.8679	706.2	222.949	318.56	44.635	9.04
222.51941	2725.3432	706.2	222.949	318.56	44.635	9.04
222.52288	1724.3596	706.2	222.949	318.56	44.635	9.04
222.52635	3455.6234	706.2	222.949	318.56	44.635	9.04
222.52983	4499.3211	706.2	222.949	318.56	44.635	9.04
222.5333	4424.9186	706.2	222.949	318.56	44.635	9.04
222.53677	4494.4713	706.2	222.949	318.56	44.635	9.04
222.54024	2924.5362	706.2	222.949	318.56	44.635	9.04
222.54371	1809.7224	738.3	217.03	333.04	43.45	8.8
222.54719	3594.5362	738.3	217.03	333.04	43.45	8.8
222.55066	4643.6987	738.3	217.03	333.04	43.45	8.8
222.55413	4479.7461	738.3	217.03	333.04	43.45	8.8
222.5576	4381.2918	738.3	217.03	333.04	43.45	8.8
222.56108	4342.3656	738.3	217.03	333.04	43.45	8.8
222.56455	4303.8278	738.3	217.03	333.04	43.45	8.8
222.56802	4250.0191	738.3	217.03	333.04	43.45	8.8
222.57149	4224.3332	738.3	217.03	333.04	43.45	8.8
222.57496	4226.1878	738.3	217.03	333.04	43.45	8.8
222.57844	4120.2515	738.3	217.03	333.04	43.45	8.8
222.58191	4103.0023	738.3	217.03	333.04	43.45	8.8
222.58538	4115.7445	757.56	205.192	341.728	41.08	8.32
222.58885	4059.4383	757.56	205.192	341.728	41.08	8.32
222.59233	4062.1689	757.56	205.192	341.728	41.08	8.32
222.5958	3458.2772	757.56	205.192	341.728	41.08	8.32
222.59927	4360.7936	757.56	205.192	341.728	41.08	8.32
222.60274	5223.3792	757.56	205.192	341.728	41.08	8.32
222.60621	3732.2814	757.56	205.192	341.728	41.08	8.32
222.60969	4059.2395	757.56	205.192	341.728	41.08	8.32
222.61316	4936.1502	757.56	205.192	341.728	41.08	8.32
222.61663	3652.6384	757.56	205.192	341.728	41.08	8.32
222.6201	4110.5251	757.56	205.192	341.728	41.08	8.32
222.62358	4910.8623	757.56	205.192	341.728	41.08	8.32
222.62705	3580.7921	757.56	201.246	341.728	40.29	8.16
222.63052	4117.0162	757.56	201.246	341.728	40.29	8.16
222.63399	4945.7354	757.56	201.246	341.728	40.29	8.16
222.63746	3617.8808	757.56	201.246	341.728	40.29	8.16
222.64094	4145.1814	757.56	201.246	341.728	40.29	8.16
222.64441	5003.0776	757.56	201.246	341.728	40.29	8.16
222.64788	4877.1073	757.56	201.246	341.728	40.29	8.16
222.65135	3597.0862	757.56	201.246	341.728	40.29	8.16
222.65483	4144.5342	757.56	201.246	341.728	40.29	8.16
222.6583	5015.5275	757.56	201.246	341.728	40.29	8.16
222.66177	4899.2052	757.56	201.246	341.728	40.29	8.16
222.66524	4342.0844	757.56	201.246	341.728	40.29	8.16
222.66871	4592.4574	751.14	201.246	338.832	40.29	8.16
222.67219	4992.0954	751.14	201.246	338.832	40.29	8.16
222.67566	4917.0139	751.14	201.246	338.832	40.29	8.16
222.67913	4826.098	751.14	201.246	338.832	40.29	8.16
222.6826	4798.8645	751.14	201.246	338.832	40.29	8.16
222.68607	3571.906	751.14	201.246	338.832	40.29	8.16
222.68955	4089.0162	751.14	201.246	338.832	40.29	8.16
222.69302	5009.4948	751.14	201.246	338.832	40.29	8.16
222.69649	4959.4354	751.14	201.246	338.832	40.29	8.16
222.69996	4922.8155	751.14	201.246	338.832	40.29	8.16
222.70344	4837.466	751.14	201.246	338.832	40.29	8.16
222.70691	4745.4808	751.14	201.246	338.832	40.29	8.16
222.71038	4916.0764	725.46	201.246	327.248	40.29	8.16
222.71385	5007.4785	725.46	201.246	327.248	40.29	8.16
222.71732	4967.2146	725.46	201.246	327.248	40.29	8.16
222.7208	4947.736	725.46	201.246	327.248	40.29	8.16
222.72427	4916.1646	725.46	201.246	327.248	40.29	8.16
222.72774	4866.4947	725.46	201.246	327.248	40.29	8.16
222.73121	5056.479	725.46	201.246	327.248	40.29	8.16
222.73469	5366.6462	725.46	201.246	327.248	40.29	8.16
222.73816	5446.8331	725.46	201.246	327.248	40.29	8.16
222.74163	5543.6133	725.46	201.246	327.248	40.29	8.16
222.7451	5510.5885	725.46	201.246	327.248	40.29	8.16
222.74857	5461.1452	725.46	201.246	327.248	40.29	8.16
222.75205	5529.3409	699.78	209.138	315.664	41.87	8.48
222.75552	5470.5466	699.78	209.138	315.664	41.87	8.48
222.75899	5451.4033	699.78	209.138	315.664	41.87	8.48
222.76246	5491.5456	699.78	209.138	315.664	41.87	8.48
222.76594	5424.3459	699.78	209.138	315.664	41.87	8.48
222.76941	5423.5044	699.78	209.138	315.664	41.87	8.48
222.77288	5421.9872	699.78	209.138	315.664	41.87	8.48
222.77635	5325.7272	699.78	209.138	315.664	41.87	8.48
222.77982	5566.7229	699.78	209.138	315.664	41.87	8.48
222.7833	5863.2737	699.78	209.138	315.664	41.87	8.48
222.78677	5794.9395	699.78	209.138	315.664	41.87	8.48
222.79024	5481.2636	699.78	209.138	315.664	41.87	8.48
222.79371	5301.9361	686.94	211.111	309.872	42.265	8.56
222.79719	5366.3863	686.94	211.111	309.872	42.265	8.56
222.80066	5476.6967	686.94	211.111	309.872	42.265	8.56
222.80413	5461.3787	686.94	211.111	309.872	42.265	8.56
222.8076	5365.0376	686.94	211.111	309.872	42.265	8.56
222.81107	5353.573	686.94	211.111	309.872	42.265	8.56
222.81455	5345.9031	686.94	211.111	309.872	42.265	8.56
222.81802	5314.2982	686.94	211.111	309.872	42.265	8.56
222.82149	5214.5005	686.94	211.111	309.872	42.265	8.56
222.82496	5232.2673	686.94	211.111	309.872	42.265	8.56
222.82844	5431.0823	686.94	211.111	309.872	42.265	8.56
222.83191	5253.9885	686.94	211.111	309.872	42.265	8.56
222.83538	5017.5008	674.1	203.219	304.08	40.685	8.24
222.83885	5075.8195	674.1	203.219	304.08	40.685	8.24
222.84232	5178.6238	674.1	203.219	304.08	40.685	8.24
222.8458	5098.5978	674.1	203.219	304.08	40.685	8.24
222.84927	5040.434	674.1	203.219	304.08	40.685	8.24
222.85274	5053.5578	674.1	203.219	304.08	40.685	8.24
222.85621	5098.4006	674.1	203.219	304.08	40.685	8.24
222.85968	5017.3443	674.1	203.219	304.08	40.685	8.24
222.86316	4929.0534	674.1	203.219	304.08	40.685	8.24
222.86663	4994.5932	674.1	203.219	304.08	40.685	8.24
222.8701	4947.7679	674.1	203.219	304.08	40.685	8.24
222.87357	4841.979	674.1	203.219	304.08	40.685	8.24
222.87705	4812.6397	674.1	197.3	304.08	39.5	8
222.88052	4821.631	674.1	197.3	304.08	39.5	8
222.88399	4858.374	674.1	197.3	304.08	39.5	8
222.88746	4821.4384	674.1	197.3	304.08	39.5	8
222.89093	4782.3593	674.1	197.3	304.08	39.5	8
222.89441	4924.9801	674.1	197.3	304.08	39.5	8
222.89788	4997.8261	674.1	197.3	304.08	39.5	8
222.90135	5069.504	674.1	197.3	304.08	39.5	8
222.90482	5183.6314	674.1	197.3	304.08	39.5	8
222.9083	5406.4121	674.1	197.3	304.08	39.5	8
222.91177	5762.904	674.1	197.3	304.08	39.5	8
222.91524	5800.6875	674.1	197.3	304.08	39.5	8
222.91871	5960.251	686.94	193.354	309.872	38.71	7.84
222.92218	6277.7792	686.94	193.354	309.872	38.71	7.84
222.92566	6459.1582	686.94	193.354	309.872	38.71	7.84
222.92913	6733.4861	695.46926	193.02417	318.40126	38.618287	7.8266261
222.9326	7132.8981	705.4692	192.63746	328.4012	38.51076	7.8109462
222.93607	8077.2507	715.46913	192.25076	338.40113	38.403233	7.7952663
222.93955	9215.7202	725.46907	191.86405	348.40107	38.295705	7.7795864
222.94302	10034.066	782.76798	151.24176	343.2749	67.983691	6.1324587
222.94649	10641.321	801.5997	117.26821	323.4505	85.508268	4.7549198
222.94996	12357.59	763.93629	103.89967	303.16746	79.35965	4.2128605
222.95343	13985.905	734.13674	93.851318	286.43173	73.875742	3.805426
222.95691	15327.578	712.65281	87.313872	273.4471	69.094727	3.5403496
222.96038	15920.706	697.78319	83.56904	263.44612	64.872802	3.3885064
222.96385	16310.136	688.17758	82.04671	255.81969	61.095827	3.3267799
222.96732	16772.453	678.05798	80.30737	247.9614	57.275406	3.2562542
222.9708	16732.961	672.39866	80.45119	242.1151	53.831999	3.2620857
222.97427	16976.215	664.32914	79.577407	235.18158	50.184866	3.2266562
222.97774	17554.369	653.63813	77.596814	227.06553	46.316146	3.1463483
222.98121	17710.536	646.40846	77.077619	220.51086	42.740001	3.1252963
222.98468	17856.02	639.29485	76.607433	214.00854	39.173669	3.1062314
222.98816	20385.437	616.5344	69.531032	200.44808	34.284754	2.8193018
222.99163	23005.463	596.95104	63.796025	188.32078	29.66439	2.5867623
222.9951	23659.274	588.02175	62.559241	180.99943	25.944582	2.5366139
222.99857	24289.237	579.3686	61.439046	173.80264	22.248116	2.491193
223.00205	26144.53	547.45685	58.89123	157.24419	18.265837	2.3878857
223.00552	25714.786	542.91078	59.548306	157.90003	14.925185	2.4145284
223.00899	24530.653	541.1564	61.467067	159.81517	12.388993	2.4923291
223.01246	24551.811	535.07604	61.430729	159.7789	12.2986	2.4908557
223.01593	24665.307	528.65128	61.238748	159.58728	12.260165	2.4830714
223.01941	24753.018	522.32589	61.091672	159.44049	12.23072	2.4771078
223.02288	25096.583	515.07459	60.526138	158.87602	12.117499	2.4541769
223.02635	25356.598	508.14751	60.107136	158.45781	12.033613	2.4371875
223.02982	25683.531	501.01028	59.593156	157.9448	11.930713	2.4163469
223.03329	25894.134	494.29289	59.268917	157.62117	11.865799	2.4031999
223.03677	25862.62	488.39955	59.317104	157.66926	11.875447	2.4051537
223.04024	26109.709	481.57225	58.943195	157.29606	11.800589	2.3899927
223.04371	26639.858	463.83626	56.118118	152.00205	11.235001	2.2754432
223.04718	26805.328	457.33929	55.8913	151.77786	11.189591	2.2662463
223.05066	26842.844	451.22797	55.840477	151.72762	11.179416	2.2641856
223.05413	27043.748	444.63716	55.570833	151.4611	11.125433	2.2532522
223.0576	27089.821	438.50271	55.509455	151.40043	11.113145	2.2507635
223.06107	25638.365	436.68905	57.419964	153.28883	11.495634	2.3282297
223.06454	24653.427	431.60291	57.697992	153.70105	11.551296	2.339503
223.06802	24563.267	427.16335	58.172742	154.40493	11.646342	2.3587528
223.07149	24331.847	422.7238	58.647492	155.10882	11.741388	2.3780027
223.07496	24223.552	418.28424	59.122242	155.8127	11.836435	2.3972526
223.07843	24258.822	413.84469	59.596992	156.51658	11.931481	2.4165025
223.08191	24213.79	409.40513	60.071742	157.22047	12.026527	2.4357524
223.08538	24128.701	394.46274	59.934912	153.18662	11.999133	2.4302042
223.08885	24120.144	389.97637	60.404866	153.86939	12.09322	2.4492597
223.09232	24093.026	385.49	60.874821	154.55216	12.187306	2.4683151
223.09579	24052.211	381.00364	61.344776	155.23493	12.281392	2.4873705
223.09927	24070.484	376.51727	61.81473	155.91769	12.375478	2.506426
223.10274	23108.835	372.0309	62.284685	156.60046	12.469564	2.5254814
223.10621	22760.392	367.54453	62.75464	157.28323	12.563651	2.5445368
223.10968	23037.538	363.05817	63.224594	157.966	12.657737	2.5635923
223.11316	23116.027	358.5718	63.694549	158.64877	12.751823	2.5826477
223.11663	23200.077	354.24502	64.164504	159.33153	12.845909	2.6017031
223.1201	23291.261	354.72784	64.634458	160.0143	12.939995	2.6207586
223.12357	23336.428	356.24143	65.104413	160.69707	13.034082	2.639814
223.12704	23274.456	346.69044	66.243494	156.38871	13.262129	2.6860008
223.13052	23268.811	348.15722	66.718244	157.05036	13.357175	2.7052506
223.13399	23228.452	349.624	67.192994	157.71201	13.452221	2.7245005
223.13746	23268.057	351.09078	67.667744	158.37366	13.547268	2.7437504
223.14093	23276.304	352.55757	68.142494	159.03531	13.642314	2.7630003
223.14441	23298.28	354.02435	68.617244	159.69696	13.73736	2.7822501
223.14788	23386.509	350.76316	67.496421	158.22587	13.512968	2.7368037
223.15135	23348.643	316.09283	55.800074	142.58643	11.171328	2.2625474
223.15482	23201.287	317.55645	56.2738	143.24665	11.266169	2.2817557
223.15829	23129.645	319.02324	56.74855	143.9083	11.361215	2.3010056
223.16177	23037.513	320.49002	57.223301	144.56995	11.456261	2.3202555
223.16524	22925.785	321.9568	57.698051	145.2316	11.551308	2.3395053
223.16871	22859.073	306.2202	56.997593	138.13298	11.411074	2.3111036
223.17218	22799.725	307.60896	57.462752	138.75943	11.5042	2.3299646
223.17566	22726.207	308.99772	57.927911	139.38589	11.597326	2.3488256
223.17913	22718.017	310.38649	58.39307	140.01235	11.690452	2.3676866
223.1826	22586.893	311.77525	58.858229	140.6388	11.783579	2.3865476
223.18607	22480.953	313.16401	59.323389	141.26526	11.876705	2.4054086
